cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
158,0.31,3.69,158,15410.1,-0.0748081,26.7862,12.9073,121.814,0.0540066,-40.3259,500,-2.14529,-0.759907,3.4743,0.017968,3.89126,30.6121,1877.13,98.498,13317,11325.8,-2.33805,-0.952663,3.08878,-0.174788,3.69851,0.0701444,1797.33,96.185,13237.2,0.20705,0.914368,0.0132084,8680.68 
159,0.35,3.65,159,16288.2,-0.025612,28.6474,12.8829,122.024,-0.0118395,-0.865816,4.06449e-12,-2.25902,0.773853,4.39894,-1.87905,-2.78087,36.9779,2013.96,116.133,14124.6,12014.5,-2.49186,0.541013,3.93326,-2.11189,-3.01371,2.25136,1917.56,113.339,14028.2,0.208154,0.906261,0.0146648,9212.22 
160,0.37,3.63,160,15552.2,-0.0257242,26.9234,12.8043,121.856,-0.0331448,44.0982,500,2.75983,-3.27361,-1.8493,2.00763,2.21212,33.2652,2050.98,112.565,13097.6,11269.9,2.55036,-3.48308,-2.26823,1.79817,2.00266,4.7811,1964.26,110.051,13010.9,0.225003,0.910708,0.0153422,8729.94 
161,0.29,3.71,161,14596.1,-0.106213,25.6505,12.83,121.864,-0.0567122,175.484,494.392,5.58382,-2.79935,-5.22504,-0.564133,2.20436,0.718869,1574.7,56.776,12836.3,11037.1,5.57929,-2.80388,-5.2341,-0.56866,2.19983,-5.32509,1572.83,56.7217,12834.4,0.190722,0.940636,0.00807543,8246.74 
162,0.19,3.81,162,15496.5,-0.0918383,26.5982,13.0468,122.301,-0.0446148,74.1167,268.196,1.09097,1.24916,0.726301,-3.04256,0.885644,36.149,1832.25,101.704,13450.4,11404.4,0.863351,1.02154,0.271059,-3.27019,0.658023,1.59415,1738.01,98.973,13356.1,0.200158,0.909376,0.0134667,8683.2 
163,0.39,3.61,163,14738.9,-0.117952,25.6552,13.0004,121.722,0.0410472,-3.01734,2.17609,-3.04476,1.69454,-1.83971,0.569727,0.6743,49.1246,1634.51,69.8313,12928.1,10861.4,-3.35409,1.38521,-2.45836,0.260402,0.364975,0.353379,1506.45,66.1194,12800.1,0.184558,0.92867,0.0094258,8162.48 
164,0.25,3.75,164,16345.5,-0.0868616,27.784,13.1334,121.987,-0.0225533,-18.1989,435.215,-1.83883,-0.0903965,4.93922,0.293968,-1.78505,69.5893,2117.06,80.8384,14064.9,11892,-2.27702,-0.528582,4.06285,-0.144217,-2.22323,4.65957,1935.65,75.5802,13883.5,0.21143,0.936039,0.00992864,9155.07 
165,0.27,3.73,165,15174.9,-0.0805191,25.8768,13.091,122.085,0.0310154,38.327,0.51464,-2.46723,2.10108,2.00905,1.12366,-0.336786,6.05584,2022.47,112.928,12929.1,11066.2,-2.50536,2.06295,1.93279,1.08552,-0.374918,0.121851,2006.68,112.47,12913.4,0.230081,0.910677,0.0157907,8721.62 
166,0.33,3.67,166,15453.3,-0.0282728,26.4272,12.9263,121.869,-0.0444435,-16.2536,0.395554,-0.29923,-2.53133,-3.52827,1.91302,-0.468906,41.188,1859.17,103.037,13303.2,11143.9,-0.55858,-2.79068,-4.04697,1.65367,-0.728256,0.374581,1751.8,99.9246,13195.9,0.203375,0.909238,0.0137573,8613.65 
167,0.05,3.95,167,14195,0.00787756,24.8759,12.7068,121.847,-0.00467391,11.2199,2.02821e-11,3.00139,3.67145,0.977203,-0.764733,5.35552,27.7672,1832.49,93.9542,12159.5,10291.6,2.82654,3.49661,0.627518,-0.939576,5.18068,0.94393,1760.1,91.8561,12087.2,0.21877,0.916314,0.0138058,8045.42 
168,0.01,3.99,168,14094.4,-0.0362182,25.3073,-12.5863,122.026,0.00350508,8.113,500,2.9666,0.635067,2.70026,-3.59783,-4.62153,76.1539,1795.81,109.065,12204.7,10370,2.48708,0.155546,1.74122,-4.07735,-5.10105,1.36317,1597.28,103.311,12006.2,0.203723,0.89832,0.0156037,7840.49 
169,0.11,3.89,169,15777.3,-0.108627,27.1803,13.0618,122.098,0.0632222,-3.59005,30.5196,-0.352889,-0.602161,-2.72044,5.78053,1.99076,22.2964,1976.69,103.552,13608.7,11564.6,-0.493283,-0.742556,-3.00123,5.64013,1.85037,1.92248,1918.57,101.867,13550.5,0.21401,0.914983,0.0136589,8964.85 
170,0.07,3.93,170,14827.8,-0.105881,25.5073,13.0978,121.727,0.0619454,-40.2278,34.3956,0.266492,-1.75312,-9.71976,1.4881,1.43931,41.4714,1770.82,51.1711,12942.2,10956.8,0.00535738,-2.01426,-10.242,1.22697,1.17818,-0.0402451,1662.71,48.0375,12834.1,0.199451,0.951874,0.00684773,8336.43 
171,0.13,3.87,171,15828.5,-0.0332553,26.9041,12.9886,121.854,0.013158,1.96365,500,5.29143,-3.4983,-1.87355,0.517164,-0.872752,-1.63709,1917.44,87.0111,13522.6,11376.5,5.30174,-3.48799,-1.85293,0.527472,-0.862444,-3.95223,1921.7,87.1348,13526.9,0.214579,0.926484,0.011727,8955.69 
172,0.09,3.91,172,15646.6,-0.0499065,26.5038,13.0369,122.176,0.0256804,-8.08082,499.892,-0.605011,-0.557586,2.98066,-0.428366,5.75225,54.0619,1885.57,89.3542,13533,11254.8,-0.945424,-0.897999,2.29983,-0.768779,5.41184,0.549005,1744.64,85.2693,13392.1,0.200337,0.921208,0.011593,8708.53 
173,0.17,3.83,173,16166.4,-0.0978993,27.9847,12.9443,121.69,0.0421366,23.729,5.17271,4.2602,0.955742,-0.0994068,0.490681,1.36178,54.8012,1897.55,120.227,13994.1,11824.8,3.91513,0.610674,-0.789544,0.145612,1.01671,1.16118,1754.69,116.086,13851.2,0.195894,0.896237,0.0152038,8957.34 
174,0.41,3.59,174,16594.5,-0.150957,28.3556,13.3157,121.938,0.00307759,-17.9067,213.674,-1.18156,-1.86674,2.42149,0.192828,0.824984,102.126,1987.93,116.042,14454.6,12293.2,-1.82463,-2.5098,1.13536,-0.450235,0.181921,1.32744,1721.7,108.325,14188.4,0.189206,0.900816,0.013869,9099.65 
175,0.23,3.77,175,14306.8,-0.0427569,24.4126,12.9284,121.902,0.00772512,24.1249,109.354,0.210762,4.99112,-1.4786,0.789787,-1.76524,-11.1618,1654.94,106.916,12375,10280.4,0.281045,5.0614,-1.33803,0.86007,-1.69496,1.42216,1684.04,107.759,12404.1,0.207033,0.899297,0.0157511,8134.16 
176,0.15,3.85,176,15571.5,0.00723623,26.7267,12.8808,121.851,0.0231116,-34.134,3.77341e-10,0.414363,3.19169,-0.377574,2.77671,-3.32658,33.8035,1951.25,86.0305,13403.7,11232.5,0.201511,2.97884,-0.803278,2.56386,-3.53943,1.57315,1863.13,83.4763,13315.6,0.212027,0.927293,0.0114165,8787.23 
177,0.21,3.79,177,16080.2,-0.0516974,27.6871,-12.8645,121.976,0.0321963,-33.6174,500,-3.01983,1.54113,0.152317,0.734183,0.275856,16.2324,2047.79,124.503,13727.2,11630.1,-3.12205,1.43892,-0.0521055,0.631972,0.173645,0.943949,2005.48,123.277,13684.9,0.21986,0.902875,0.0163233,9121.61 
178,0.03,3.97,178,14899.5,-0.0394789,25.6253,12.8044,121.88,0.0032809,15.0856,330.467,2.52265,-0.434901,0.76151,1.55762,-2.64736,-19.169,1824.85,122.997,12719.1,10682.9,2.64335,-0.314199,1.00291,1.67832,-2.52666,0.596206,1874.82,124.446,12769.1,0.220185,0.895928,0.0176363,8514.75 
179,0.31,3.69,179,15986.8,-0.0245411,27.178,12.8795,121.814,0.00389306,3.45581,0.438226,1.61325,-0.905846,-6.18231,2.75341,-2.8274,-5.04176,1914.82,128.348,13752.9,11395.4,1.645,-0.8741,-6.11882,2.78515,-2.79565,-0.141908,1927.96,128.729,13766,0.212184,0.895378,0.0169343,9086.28 
180,0.35,3.65,180,15854.7,-0.0905969,27.1664,13.0551,121.961,0.25054,-47.1292,9.41075,4.92979,0.38144,-3.56686,-1.52154,4.16343,16.711,1800.28,104.72,13772.8,11929.7,4.82456,0.276215,-3.77731,-1.62676,4.05821,2.00597,1756.72,103.458,13729.2,0.197474,0.906567,0.0136912,8895.93 
181,0.37,3.63,181,15817.7,-0.0574778,27.1545,12.893,121.631,0.0376421,-2.78112,490.923,3.79696,2.72802,1.78345,1.24117,2.97377,50.6352,1828.67,102.412,13656.6,11400.4,3.47812,2.40919,1.14578,0.922337,2.65493,0.892013,1696.67,98.5855,13524.6,0.194362,0.907701,0.0132499,8729.45 
182,0.29,3.71,182,15231.4,-0.0543475,26.089,12.9178,121.882,-0.0208527,21.8259,313.826,-2.87507,-2.63395,-0.2354,-1.11855,-1.46281,4.96609,1909.07,77.8665,13072.7,10985.7,-2.90634,-2.66522,-0.29794,-1.14982,-1.49408,0.965003,1896.12,77.4913,13059.7,0.218267,0.933254,0.0108121,8687.18 
183,0.19,3.81,183,16317.9,0.0391858,27.8653,12.7934,121.93,0.0204077,-47.6745,1.24172e-10,-0.0939722,-1.57502,-2.62546,-3.20182,4.3356,-13.3373,2073.5,164.082,13793.9,11636.6,-0.00999088,-1.49104,-2.4575,-3.11784,4.41958,0.0750123,2108.27,165.09,13828.7,0.226716,0.87948,0.0215183,9299.18 
184,0.39,3.61,184,14203.1,-0.0576778,24.353,-12.937,121.603,0.0739722,89.5451,473.011,3.02198,1.95561,2.4953,-0.240949,2.68751,-2.60126,1598.46,80.7608,12336.4,10471.7,3.03836,1.97199,2.52805,-0.224569,2.70389,0.747642,1605.24,80.9573,12343.2,0.200063,0.9189,0.0119379,8023.7 
185,0.25,3.75,185,14214.9,-0.104459,24.6411,13.0114,121.541,0.0821029,40.5163,2.63603,-1.49361,0.476322,1.06598,1.6406,1.94255,10.0566,1822.17,104.303,12297.3,10545.4,-1.55694,0.412998,0.939329,1.57728,1.87923,0.711144,1795.95,103.543,12271,0.219637,0.908353,0.0153057,8176.89 
186,0.27,3.73,186,14684.7,-0.063944,25.2695,-12.9098,122.045,0.0197017,-11.0429,151.167,1.90475,-0.714398,1.46027,-1.2049,4.90867,24.9319,1704.4,98.5732,12722.7,10626.8,1.74776,-0.871388,1.14629,-1.36189,4.75168,0.788213,1639.41,96.6893,12657.7,0.199407,0.906444,0.0138761,8221.44 
187,0.33,3.67,187,16099.4,-0.0548341,28.2035,-12.7794,121.828,-0.0489854,2.53953,499.996,2.1681,0.274054,3.10272,-0.952403,-1.62809,45.0993,1829.41,112.303,14088.5,11737,1.88412,-0.00992382,2.53476,-1.23638,-1.91207,-1.01091,1711.84,108.895,13970.9,0.190698,0.899829,0.0141549,8976.72 
188,0.05,3.95,188,15035.7,-0.0996155,26.2358,12.8792,121.733,0.0873551,65.798,5.47575,2.61038,0.916558,-3.39206,-6.70054,1.44615,36.8374,1789.45,112.776,13095.1,11186.7,2.37842,0.684603,-3.85597,-6.93249,1.21419,0.407798,1693.42,109.992,12999,0.200336,0.897935,0.0153479,8452.92 
189,0.01,3.99,189,14546.3,-0.122302,25.5318,12.9186,121.666,0.0414614,25.4403,495.709,-0.928263,-1.95418,-3.03819,-3.46205,1.65793,59.9258,1934,112.919,12490.4,10771.6,-1.3056,-2.33152,-3.79286,-3.83939,1.28059,0.620288,1777.78,108.391,12334.2,0.217026,0.90359,0.0159302,8191.57 
190,0.11,3.89,190,16113.4,-0.0926189,27.7923,12.9716,122.08,0.0417145,5.73292,230.454,0.987314,-0.316481,-8.50578,-3.87676,-2.43065,42.611,1952.8,84.2922,13931.9,11743.6,0.719004,-0.584791,-9.0424,-4.14507,-2.69896,0.42596,1841.72,81.0725,13820.8,0.203989,0.928475,0.0106902,9028.55 
191,0.07,3.93,191,14674.7,-0.165307,25.5974,13.185,122.043,-0.015853,-124.398,383.531,-0.719091,-3.48056,0.120679,-2.78698,1.47803,56.6233,1961.31,77.8962,12650.4,11051,-1.07563,-3.8371,-0.592405,-3.14353,1.12149,0.921298,1813.7,73.6177,12502.8,0.218121,0.933679,0.0107301,8315.14 
192,0.13,3.87,192,13846.2,-0.105177,24.1747,12.9345,121.514,0.0213749,47.5855,49.9013,0.663992,0.463963,-3.1043,-2.28758,-0.0365399,62.3458,1602,94.8792,11977.2,10212.1,0.271417,0.0713883,-3.88945,-2.68016,-0.429115,0.41564,1439.48,90.1683,11814.7,0.189826,0.90121,0.0138638,7583.13 
193,0.09,3.91,193,14807.4,-0.110947,25.5835,-13.0636,121.844,0.427093,-507.162,0.582627,1.34789,-0.525736,0.288136,-1.13915,4.02853,54.2924,1831.19,102.788,12830.7,17931,1.00602,-0.867601,-0.395594,-1.48101,3.68667,1.20303,1689.66,98.6855,12689.2,0.203868,0.907268,0.014124,8288.02 
194,0.17,3.83,194,15200.4,0.0139075,26.3849,12.8148,121.977,-0.121659,105.442,500,-2.48024,-3.62735,0.180532,0.13558,2.19264,76.1267,1761.05,86.2842,13264.5,11424.5,-2.95959,-4.1067,-0.778167,-0.34377,1.71329,0.879819,1562.59,80.532,13066.1,0.186981,0.917271,0.0112263,8356.95 
195,0.41,3.59,195,13836.7,-0.124726,24.0455,13.0877,121.717,0.0597782,28.4016,63.3132,-2.42568,-1.43641,1.21425,0.699039,-0.0871598,24.4761,1957.74,113.045,11737.2,10299.8,-2.5798,-1.59053,0.906015,0.54492,-0.241279,1.30602,1893.93,111.195,11673.4,0.237808,0.906828,0.0172444,7964.12 
196,0.23,3.77,196,15735.6,-0.142135,26.8791,13.3159,121.703,-0.114206,700.967,455.383,2.19571,-3.40238,-3.78781,-0.305014,-0.443631,86.8776,1959.2,92.1349,13603,14257.5,1.64866,-3.94943,-4.8819,-0.852059,-0.990676,0.459093,1732.73,85.5704,13376.6,0.199427,0.920452,0.0116468,8688.55 
197,0.15,3.85,197,16717.2,-0.023083,29.0171,12.8788,122.041,0.0106553,5.2378,479.101,-1.88605,-2.91652,0.162191,-2.98444,2.07357,71.6599,2019.86,112.177,14459.2,12167.2,-2.33727,-3.36775,-0.740255,-3.43566,1.62235,0.910365,1833.05,106.763,14272.4,0.198068,0.907502,0.0135924,9254.68 
198,0.21,3.79,198,15131.4,-0.0762469,26.9875,12.6861,122.102,0.0176545,-41.7174,500,-2.66568,0.62069,0.683396,0.315299,1.43948,86.9411,1703.85,89.4252,13454.2,11169.1,-3.21313,0.0732449,-0.411494,-0.232146,0.892035,0.857688,1477.21,82.8559,13227.6,0.176794,0.910617,0.0114071,8355.56 
199,0.03,3.97,199,14302,-0.0225797,25.2693,12.9589,121.664,-0.011448,0.597908,500,-4.20583,1.87313,4.11273,-4.13652,-1.71962,40.4134,1806.41,92.8935,12474,10660.2,-4.4603,1.61866,3.60378,-4.39099,-1.9741,1.64319,1701.06,89.8399,12368.7,0.209161,0.915395,0.0132034,8132.78 
200,0.31,3.69,200,13315.4,-0.119161,23.5347,12.8637,121.772,0.00978569,87.6069,390.324,-2.50398,-2.55534,0.333093,-3.2312,0.0550516,74.8789,1615.73,59.2683,11600.4,9883.22,-2.97547,-3.02683,-0.609892,-3.70269,-0.416441,0.943167,1420.53,53.6103,11405.2,0.193238,0.938047,0.00858455,7351.22 
201,0.35,3.65,201,13495.7,-0.0500134,24.0941,12.6431,121.93,0.011265,13.2014,0.000191021,-0.405249,0.758317,-1.76608,-2.68337,-0.637479,21.5852,1733.85,101.567,11674.5,9921.36,-0.541165,0.622401,-2.03792,-2.81928,-0.773395,0.632765,1677.58,99.9363,11618.2,0.21733,0.905592,0.0155981,7719.04 
202,0.37,3.63,202,15232.3,-0.0241464,26.4683,12.8289,121.729,-0.00782651,11.1314,500,2.10863,-1.30202,3.95637,-0.436258,-2.36406,-5.22228,1744.09,89.6207,13202.9,11056.6,2.14152,-1.26914,4.02213,-0.403375,-2.33117,-0.862127,1757.7,90.0153,13216.5,0.203667,0.91775,0.0123908,8630.27 
203,0.29,3.71,203,14418,-0.0616569,25.1234,12.8588,121.622,-0.0129654,0.180254,500,-0.526212,-1.5328,2.17745,0.545816,1.41785,18.1052,1719.5,99.763,12444.8,10516.6,-0.640216,-1.64681,1.94944,0.431813,1.30384,-0.394378,1672.3,98.3949,12397.6,0.205973,0.906646,0.0144094,8119.04 
204,0.19,3.81,204,15039.4,-0.0064624,26.223,12.6286,122.011,0.0176371,-12.2967,1.1657e-11,-1.95445,-3.38158,4.46435,2.49472,6.45493,0.670023,1732.33,93.9238,12979,10787.4,-1.95867,-3.3858,4.45592,2.4905,6.45071,0.446653,1730.58,93.8732,12977.3,0.204108,0.913303,0.0131499,8478.76 
205,0.39,3.61,205,14612.3,-0.081645,25.1694,12.9785,122.063,0.0190848,60.9213,488.948,-1.07804,6.85303,0.312427,1.13344,3.07743,35.7796,1640.93,64.8777,12892.7,10671.7,-1.30333,6.62773,-0.138162,0.908141,2.85214,1.01544,1547.66,62.1742,12799.4,0.188661,0.934315,0.00886881,8203.36 
206,0.25,3.75,206,15436.4,0.00751218,26.4341,12.8496,121.982,-0.00618326,-6.64054,1.36578e-11,3.06572,4.24865,-3.09663,0.0169855,-1.99229,62.3722,2012.57,130.974,13113.6,11058.6,2.67298,3.85591,-3.88211,-0.375755,-2.38503,-33.0501,1849.97,126.261,12951,0.215501,0.893305,0.0176421,8584.52 
207,0.27,3.73,207,14863.3,-0.0948655,25.8887,12.8863,121.737,0.0120209,-6.60137,245.3,-2.17822,-2.9381,3.5001,0.37945,1.70246,51.0288,1828.93,96.937,12796.8,10862.7,-2.49953,-3.25941,2.85747,0.0581347,1.38114,2.95423,1695.91,93.0813,12663.8,0.204793,0.912367,0.0133589,8281.08 
208,0.33,3.67,208,14687.3,-0.0148199,25.6377,12.8629,121.764,-0.00493898,14.7261,0.0154964,-1.53904,-2.39697,-2.89984,-1.08806,3.63126,11.4392,1663.52,80.611,12848.1,10737.6,-1.61107,-2.469,-3.0439,-1.16009,3.55923,0.355766,1633.7,79.7467,12818.3,0.19685,0.921299,0.0113304,8299.23 
209,0.05,3.95,209,16228.7,-0.00905621,27.8298,13.0166,121.848,-0.00701532,7.40821,500,0.932283,-0.0874204,-3.89493,-1.03778,-0.547064,26.9522,1897.49,108.703,14021.1,11794.1,0.762572,-0.257131,-4.23435,-1.20749,-0.716775,0.250978,1827.23,106.667,13950.8,0.2012,0.907311,0.0138889,9081.67 
210,0.05,3.95,210,15728.9,-0.0155516,26.7058,12.8594,122.096,0.00246722,-8.18977,72.2144,1.14115,1.96258,-0.960457,2.6779,3.03692,30.5072,1944.05,142.698,13408.6,11180.1,0.949051,1.77048,-1.34465,2.4858,2.84482,1.20053,1864.52,140.393,13329.1,0.211983,0.883572,0.0190333,8795.63 
211,0.05,3.95,211,15545.5,-0.102551,26.9465,12.9628,121.681,0.0326649,7.69556,195.671,-1.9616,-1.563,-2.7245,-0.933053,-1.34063,20.6476,1930.77,123.983,13479.2,11379.1,-2.09162,-1.69301,-2.98453,-1.06307,-1.47064,0.679182,1876.94,122.423,13425.3,0.21189,0.897551,0.0165203,8858.11 
212,0.05,3.95,212,15066.1,-0.0898886,26.3876,12.7882,122.081,-0.113069,215.237,86.968,2.33363,-2.43094,-1.22531,-2.04763,-1.0525,97.3652,1796.79,79.5491,13096.9,11777.4,1.72055,-3.04402,-2.45147,-2.66071,-1.66558,0.697395,1542.98,72.1921,12843.1,0.187678,0.924318,0.0102485,8221.39 
