cyc,freq,amplitude,time,waittime,cyc2,T,TF,EF,EFkHz,ToTF,wx,wy,wz,bx,by,bz,q,mu0,offs,fermi3,fermi4,N,Npix,ENoEF,EkHz,ENoEF2,EkHz2,SNkB,tof,AR,beta_visc,alpha_visc,smomE,smomEkHz,smomEoEFEst,smomEoEF
143,120,0.65,0.01,10.99,143,4.35821e-07,6.76457e-07,9.3395e-30,14.0951,0.64427,1062.49,2846.28,2770.88,4.93973,21.3092,20.4686,-0.619179,-3.7257e-30,6.65142e-13,0.623225,0.584194,27631.3,42611.2,1.81176,25.5369,1.63357,23.0253,1.86901,0.0066,1.38977,4.5,4.6832,1.799e-29,27.1504,1.6969,1.92623 
144,120,0.65,0.01,10.99,144,4.20199e-07,6.72819e-07,9.28927e-30,14.0193,0.624535,1062.49,2846.28,2770.88,4.93489,21.3108,20.4701,-0.535373,-3.10596e-30,3.55846e-13,0.684192,0.638937,27187.9,40845.3,1.74968,24.5293,1.58733,22.2533,1.78052,0.0066,1.38519,4.5,4.39282,1.7243e-29,26.023,1.62644,1.85623 
145,120,0.65,2,9,145,4.71586e-07,6.4313e-07,8.87937e-30,13.4007,0.733268,1062.49,2846.28,2770.88,4.95584,21.3038,20.4635,-0.972231,-6.33015e-30,2.02393e-13,0.422728,0.401955,23745.3,36651,2.0917,28.0302,1.852,24.818,2.24004,0.0066,1.29555,4.5,5.6509,2.01336e-29,30.3855,1.89909,2.26746 
146,120,0.65,0.01,10.99,146,4.5541e-07,6.1302e-07,8.46367e-30,12.7733,0.742896,1062.49,2846.28,2770.88,4.94739,21.3066,20.4662,-1.00822,-6.3393e-30,6.13078e-13,0.406504,0.387037,20563.9,31690.3,2.12196,27.1044,1.87658,23.9701,2.2777,0.0066,1.39401,4.5,5.14249,1.90695e-29,28.7795,1.79872,2.2531 
147,120,0.65,0.01,10.99,147,4.30668e-07,6.79128e-07,9.37638e-30,14.1507,0.634149,1062.49,2846.28,2770.88,4.94136,21.3087,20.4681,-0.576493,-3.42784e-30,9.76887e-13,0.653544,0.611439,27959.9,42814.2,1.77988,25.1867,1.60975,22.7792,1.82393,0.0066,1.43519,4.5,4.78042,1.82287e-29,27.5106,1.71941,1.94411 
148,120,0.65,2,9,148,4.34181e-07,6.43969e-07,8.89096e-30,13.4182,0.674226,1062.49,2846.28,2770.88,4.95115,21.3053,20.465,-0.742322,-4.44986e-30,3.08573e-13,0.543792,0.512453,23838.4,36162.1,1.90611,25.5765,1.70529,22.8819,1.99882,0.0066,1.32233,4.5,5.36893,1.95592e-29,29.5185,1.84491,2.19989 
149,120,0.65,2,9,149,4.73987e-07,6.77497e-07,9.35387e-30,14.1168,0.699614,1062.49,2846.28,2770.88,4.95768,21.3031,20.4629,-0.843217,-5.51809e-30,1.54568e-13,0.486713,0.46052,27759,41301,1.98589,28.0343,1.76752,24.9516,2.10479,0.0066,1.41641,4.5,5.76177,2.03496e-29,30.7115,1.91947,2.17553 
150,120,0.65,2,9,150,4.44603e-07,6.97152e-07,9.62524e-30,14.5263,0.637742,1062.49,2846.28,2770.88,4.94943,21.3059,20.4655,-0.591714,-3.63219e-30,3.94799e-13,0.64256,0.601571,30245.8,45712.8,1.79118,26.0193,1.61818,23.5062,1.83999,0.0066,1.35295,4.5,5.26537,1.93385e-29,29.1855,1.82409,2.00915 
151,120,0.65,0.01,10.99,151,4.15842e-07,7.30478e-07,1.00854e-29,15.2207,0.569274,1062.49,2846.28,2770.88,4.93321,21.3114,20.4706,-0.287444,-1.65031e-30,9.76666e-13,0.903411,0.834452,34794,52344.6,1.57746,24.0101,1.46229,22.2571,1.519,0.0066,1.45244,4.5,4.29221,1.69722e-29,25.6143,1.60089,1.68286 
152,120,0.65,0.01,10.99,152,4.19065e-07,6.9472e-07,9.59166e-30,14.4756,0.603213,1062.49,2846.28,2770.88,4.93864,21.3096,20.4689,-0.442177,-2.55836e-30,1.82772e-13,0.759339,0.706139,29930.3,43548.5,1.68285,24.3604,1.53831,22.268,1.6821,0.0066,1.41022,4.5,4.61759,1.78257e-29,26.9024,1.6814,1.85846 
153,120,0.65,0.01,10.99,153,4.13772e-07,7.34841e-07,1.01456e-29,15.3116,0.563077,1062.49,2846.28,2770.88,4.93474,21.3109,20.4701,-0.258236,-1.47524e-30,-3.8748e-15,0.933568,0.861276,35421.1,50249.3,1.55842,23.862,1.44868,22.1816,1.48832,0.0066,1.44754,4.5,4.38415,1.72199e-29,25.9881,1.62426,1.69728 
154,120,0.65,2,9,154,4.49217e-07,6.70588e-07,9.25847e-30,13.9728,0.669885,1062.49,2846.28,2770.88,4.9508,21.3055,20.4651,-0.724837,-4.49552e-30,5.12002e-13,0.554431,0.522055,26918.4,40403.5,1.8923,26.4407,1.69478,23.6809,1.98031,0.0066,1.38012,4.5,5.34777,1.95145e-29,29.4511,1.8407,2.10775 
155,120,0.65,2,9,155,4.99672e-07,6.2491e-07,8.62782e-30,13.021,0.799591,1062.49,2846.28,2770.88,4.97034,21.2989,20.4589,-1.21247,-8.36446e-30,3.23524e-13,0.326021,0.312546,21783.8,33691.2,2.29963,29.9435,2.02498,26.3673,2.49069,0.0066,1.30716,4.5,6.52584,2.17075e-29,32.7608,2.04755,2.51599 
156,120,0.65,2,9,156,4.64137e-07,7.05208e-07,9.73646e-30,14.6942,0.658156,1062.49,2846.28,2770.88,4.95381,21.3045,20.4641,-0.676903,-4.33767e-30,2.97438e-13,0.584604,0.549347,31306.4,47211,1.85539,27.2634,1.66658,24.4891,1.92982,0.0066,1.35361,4.5,5.52852,1.98889e-29,30.0161,1.87601,2.04272 
157,120,0.65,2,9,157,4.78173e-07,6.43711e-07,8.8874e-30,13.4128,0.742838,1062.49,2846.28,2770.88,4.95404,21.3044,20.4641,-1.008,-6.65474e-30,2.9075e-13,0.406598,0.387125,23809.7,36460.2,2.12178,28.459,1.87643,25.1681,2.27748,0.0066,1.34447,4.5,5.54237,1.99169e-29,30.0584,1.87865,2.24103 
158,120,0.65,0.01,10.99,158,4.23986e-07,6.62737e-07,9.15009e-30,13.8092,0.639749,1062.49,2846.28,2770.88,4.93647,21.3103,20.4696,-0.600219,-3.51354e-30,1.07349e-12,0.63653,0.596135,25984,40840.1,1.79745,24.8214,1.6229,22.411,1.84894,0.0066,1.42397,4.5,4.48742,1.7492e-29,26.3988,1.64992,1.91168 
159,120,0.65,2,9,159,4.6576e-07,6.62426e-07,9.14578e-30,13.8027,0.703113,1062.49,2846.28,2770.88,4.94957,21.3059,20.4655,-0.856869,-5.51011e-30,5.73539e-13,0.479484,0.453928,25947.4,40312.2,1.99691,27.5629,1.77619,24.5163,2.11914,0.0066,1.34031,4.5,5.27388,1.93568e-29,29.2132,1.82582,2.11648 
160,120,0.85,0.01,10.99,160,4.23834e-07,7.25382e-07,1.0015e-29,15.1145,0.584291,1062.49,2846.28,2770.88,4.93822,21.3097,20.469,-0.356957,-2.08879e-30,7.68952e-13,0.835528,0.774044,34070.8,50803.6,1.62388,24.5443,1.49562,22.6055,1.59217,0.0066,1.45535,4.5,4.59257,1.77624e-29,26.8068,1.67543,1.77358 
161,120,0.85,0.01,10.99,161,3.98766e-07,7.18978e-07,9.92658e-30,14.9811,0.554629,1062.49,2846.28,2770.88,4.93206,21.3118,20.471,-0.217905,-1.19969e-30,7.07549e-13,0.976878,0.899796,33176.4,49788,1.5326,22.96,1.43026,21.4269,1.44603,0.0066,1.40988,4.5,4.22357,1.6784e-29,25.3302,1.58314,1.69081 
162,120,0.85,1,10,162,4.60766e-07,6.88712e-07,9.5087e-30,14.3504,0.669026,1062.49,2846.28,2770.88,4.95328,21.3046,20.4643,-0.721344,-4.58888e-30,8.20133e-13,0.556569,0.523993,29160.5,45494.2,1.8896,27.1166,1.69271,24.2911,1.97664,0.0066,1.36463,4.5,5.49659,1.98239e-29,29.918,1.86988,2.08481 
163,120,0.85,1,10,163,4.52838e-07,7.12079e-07,9.83133e-30,14.8373,0.635938,1062.49,2846.28,2770.88,4.94824,21.3063,20.4659,-0.584095,-3.65183e-30,4.60347e-13,0.648044,0.606497,32230.5,48351.8,1.7855,26.4921,1.61395,23.9467,1.83195,0.0066,1.41567,4.5,5.19399,1.91832e-29,28.9511,1.80945,1.95123 
164,120,0.85,0.01,10.99,164,4.25148e-07,7.1661e-07,9.89388e-30,14.9317,0.593277,1062.49,2846.28,2770.88,4.93705,21.3101,20.4694,-0.397739,-2.33465e-30,1.26964e-12,0.798135,0.740737,32849.6,51001.2,1.65183,24.6648,1.51579,22.6334,1.63519,0.0066,1.43974,4.5,4.52257,1.75832e-29,26.5363,1.65852,1.77718 
165,120,0.85,0.01,10.99,165,4.37663e-07,6.5758e-07,9.07888e-30,13.7018,0.665566,1062.49,2846.28,2770.88,4.94196,21.3085,20.4679,-0.707266,-4.27372e-30,9.10938e-13,0.565294,0.53189,25382.1,40265.9,1.87871,25.7417,1.68437,23.0788,1.96181,0.0066,1.39957,4.5,4.81644,1.83157e-29,27.6419,1.72762,2.0174 
166,120,0.85,1,10,166,4.53324e-07,7.1409e-07,9.85909e-30,14.8792,0.634827,1062.49,2846.28,2770.88,4.95401,21.3044,20.4641,-0.579372,-3.62619e-30,7.79234e-13,0.651451,0.60956,32504.3,49842.6,1.78202,26.5151,1.61134,23.9756,1.82697,0.0066,1.38273,4.5,5.54084,1.99138e-29,30.0538,1.87836,2.01984 
167,120,0.85,0.01,10.99,167,4.20996e-07,7.15762e-07,9.88217e-30,14.9141,0.588179,1062.49,2846.28,2770.88,4.93653,21.3103,20.4696,-0.374675,-2.17779e-30,9.17014e-13,0.819068,0.759386,32733.1,49817.8,1.63596,24.3989,1.50432,22.4356,1.61085,0.0066,1.43373,4.5,4.49102,1.75014e-29,26.4129,1.65081,1.77101 
168,120,0.85,0.01,10.99,168,4.08831e-07,6.77793e-07,9.35795e-30,14.1229,0.60318,1062.49,2846.28,2770.88,4.93607,21.3104,20.4697,-0.442028,-2.49504e-30,6.33756e-13,0.759466,0.706252,27795.4,41596.1,1.68275,23.7654,1.53823,21.7243,1.68194,0.0066,1.44169,4.5,4.46377,1.74303e-29,26.3056,1.6441,1.86262 
169,120,0.85,1,10,169,4.66193e-07,6.80891e-07,9.40072e-30,14.1875,0.684681,1062.49,2846.28,2770.88,4.95398,21.3044,20.4641,-0.784279,-5.04801e-30,6.29767e-13,0.519258,0.490153,28178.3,43212.3,1.93891,27.5083,1.73076,24.5551,2.04288,0.0066,1.39735,4.5,5.53879,1.99097e-29,30.0475,1.87797,2.11789 
170,120,0.85,1,10,170,4.54804e-07,6.77246e-07,9.3504e-30,14.1115,0.671549,1062.49,2846.28,2770.88,4.95505,21.304,20.4637,-0.731572,-4.59373e-30,3.48132e-13,0.55032,0.518332,27728.2,41613.5,1.89755,26.7773,1.69881,23.9728,1.98741,0.0066,1.38099,4.5,5.60328,2.00392e-29,30.243,1.89019,2.14314 
171,120,0.85,0.01,10.99,171,4.32032e-07,7.00982e-07,9.67812e-30,14.6061,0.616324,1062.49,2846.28,2770.88,4.93858,21.3096,20.4689,-0.499817,-2.98134e-30,5.94967e-13,0.711905,0.663753,30747,46062.2,1.72391,25.1797,1.56834,22.9073,1.74297,0.0066,1.43117,4.5,4.6141,1.78169e-29,26.8891,1.68057,1.84095 
172,120,0.85,0.01,10.99,172,4.28298e-07,6.97796e-07,9.63412e-30,14.5397,0.613786,1062.49,2846.28,2770.88,4.9406,21.3089,20.4683,-0.488746,-2.8901e-30,6.32868e-13,0.720771,0.671684,30329.6,45231,1.71596,24.9496,1.5625,22.7183,1.73128,0.0066,1.46099,4.5,4.73518,1.81183e-29,27.344,1.709,1.88064 
173,120,0.85,0.01,10.99,173,4.64849e-07,6.71873e-07,9.27622e-30,13.9996,0.691871,1062.49,2846.28,2770.88,4.94845,21.3063,20.4658,-0.812796,-5.21648e-30,4.46673e-13,0.503238,0.475575,27073.4,40925.2,1.96152,27.4604,1.7484,24.4769,2.07284,0.0066,1.40987,4.5,5.20647,1.92106e-29,28.9924,1.81202,2.07095 
174,120,0.85,1,10,174,4.33747e-07,6.68096e-07,9.22407e-30,13.9209,0.649228,1062.49,2846.28,2770.88,4.94791,21.3064,20.466,-0.639928,-3.83222e-30,5.79324e-13,0.609054,0.57141,26619.4,41151.2,1.8273,25.4377,1.64531,22.9042,1.89085,0.0066,1.32876,4.5,5.17393,1.91391e-29,28.8846,1.80528,2.07491 
175,120,0.85,1,10,175,4.61231e-07,6.88691e-07,9.50841e-30,14.35,0.669722,1062.49,2846.28,2770.88,4.95167,21.3052,20.4648,-0.724168,-4.6115e-30,3.96897e-13,0.554837,0.522424,29157.8,44065.7,1.89179,27.1472,1.69439,24.3145,1.97961,0.0066,1.34638,4.5,5.40021,1.96248e-29,29.6175,1.85109,2.06394 
176,120,0.85,1,10,176,4.55595e-07,7.35226e-07,1.01509e-29,15.3196,0.619667,1062.49,2846.28,2770.88,4.94815,21.3064,20.4659,-0.514344,-3.23532e-30,7.65502e-13,0.700444,0.653495,35476.7,53654.2,1.7344,26.5704,1.57606,24.1446,1.75831,0.0066,1.4095,4.5,5.18814,1.91704e-29,28.9317,1.80823,1.88854 
177,120,0.85,1,10,177,4.35684e-07,7.54662e-07,1.04192e-29,15.7246,0.577324,1062.49,2846.28,2770.88,4.94475,21.3075,20.467,-0.324924,-1.95451e-30,7.48476e-13,0.866145,0.801296,38365.3,57667.3,1.6023,25.1955,1.48009,23.2739,1.55843,0.0066,1.40318,4.5,4.9839,1.87103e-29,28.2375,1.76484,1.79575 
178,120,0.85,0.01,10.99,178,4.01772e-07,7.17317e-07,9.90364e-30,14.9465,0.560103,1062.49,2846.28,2770.88,4.9352,21.3107,20.47,-0.244109,-1.35409e-30,2.81629e-13,0.948516,0.874573,32946.9,47823.5,1.54932,23.1569,1.44218,21.5555,1.4735,0.0066,1.43567,4.5,4.41159,1.72929e-29,26.0982,1.63114,1.74611 
179,120,0.85,1,10,179,4.59318e-07,6.57884e-07,9.08308e-30,13.7081,0.698174,1062.49,2846.28,2770.88,4.95251,21.3049,20.4645,-0.837579,-5.31157e-30,-2.44028e-15,0.489731,0.463271,25417.3,37689.6,1.98136,27.1607,1.76395,24.1804,2.09887,0.0066,1.33566,4.5,5.45068,1.97296e-29,29.7757,1.86098,2.17213 
180,120,1.05,0.01,10.99,180,4.14248e-07,7.31269e-07,1.00963e-29,15.2372,0.566478,1062.49,2846.28,2770.88,4.93523,21.3107,20.47,-0.2743,-1.5688e-30,4.52894e-13,0.916853,0.846436,34907,51545,1.56891,23.9058,1.45614,22.1874,1.50523,0.0066,1.40481,4.5,4.41358,1.72981e-29,26.1062,1.63164,1.71332 
181,120,1.05,0.01,10.99,181,4.20445e-07,6.88768e-07,9.50948e-30,14.3516,0.610431,1062.49,2846.28,2770.88,4.93741,21.31,20.4693,-0.474043,-2.75177e-30,5.70854e-13,0.732723,0.682369,29167.6,43733.4,1.70544,24.4759,1.55479,22.3138,1.71575,0.0066,1.42053,4.5,4.54398,1.76383e-29,26.6196,1.66372,1.85481 
182,120,1.05,0.6,10.4,182,4.4682e-07,7.61258e-07,1.05103e-29,15.8621,0.58695,1062.49,2846.28,2770.88,4.94575,21.3072,20.4667,-0.369084,-2.27689e-30,2.62713e-13,0.824225,0.763979,39380.1,57559.9,1.63214,25.8891,1.50157,23.8179,1.60496,0.0066,1.42298,4.5,5.04433,1.88488e-29,28.4465,1.77791,1.79337 
183,120,1.05,0.6,10.4,183,4.71419e-07,7.12299e-07,9.83436e-30,14.8419,0.661828,1062.49,2846.28,2770.88,4.95158,21.3052,20.4648,-0.691981,-4.50386e-30,3.69951e-13,0.574927,0.540603,32260.3,48264.4,1.86695,27.7091,1.67538,24.8659,1.94571,0.0066,1.40964,4.5,5.39465,1.96131e-29,29.5999,1.85,1.99435 
184,120,1.05,0.6,10.4,184,4.47198e-07,7.16087e-07,9.88666e-30,14.9209,0.624503,1062.49,2846.28,2770.88,4.94883,21.3061,20.4657,-0.535233,-3.30466e-30,7.65632e-13,0.684299,0.639033,32777.8,49664.7,1.74958,26.1052,1.58726,23.6832,1.78037,0.0066,1.42488,4.5,5.22909,1.92599e-29,29.0669,1.81668,1.94807 
185,120,1.05,0.01,10.99,185,3.92629e-07,7.55056e-07,1.04247e-29,15.7328,0.52,1062.49,2846.28,2770.88,4.92897,21.3128,20.472,-0.0457962,-2.48253e-31,1.1856e-13,1.18533,1.08529,38425.5,54947.2,1.42833,22.4717,1.35645,21.3407,1.2666,0.0066,1.44239,4.5,4.03864,1.62631e-29,24.5442,1.53401,1.56006 
186,120,1.05,0.01,10.99,186,4.36188e-07,7.04314e-07,9.72411e-30,14.6755,0.619309,1062.49,2846.28,2770.88,4.93741,21.31,20.4693,-0.512792,-3.08815e-30,4.35124e-13,0.70166,0.654584,31187.5,47110.8,1.73327,25.4367,1.57523,23.1173,1.75667,0.0066,1.38539,4.5,4.54416,1.76388e-29,26.6203,1.66377,1.81392 
187,120,1.05,0.6,10.4,187,4.53926e-07,6.7261e-07,9.28639e-30,14.0149,0.674872,1062.49,2846.28,2770.88,4.94791,21.3064,20.466,-0.744993,-4.66897e-30,8.8667e-13,0.542232,0.511001,27162.6,42575,1.908,26.7406,1.70686,23.9215,2.00153,0.0066,1.39323,4.5,5.17369,1.91386e-29,28.8837,1.80523,2.06093 
188,120,1.05,0.01,10.99,188,4.14002e-07,7.30272e-07,1.00825e-29,15.2164,0.566914,1062.49,2846.28,2770.88,4.93642,21.3103,20.4696,-0.276363,-1.57967e-30,1.45885e-12,0.914737,0.844542,34764.5,53563.2,1.57023,23.8933,1.4571,22.1718,1.50738,0.0066,1.46978,4.5,4.4846,1.74847e-29,26.3877,1.64923,1.73416 
189,120,1.05,0.01,10.99,189,4.17575e-07,6.86772e-07,9.48191e-30,14.31,0.608026,1062.49,2846.28,2770.88,4.94027,21.309,20.4684,-0.463459,-2.67196e-30,8.24196e-13,0.741453,0.690169,28914.7,44070.3,1.69791,24.2971,1.54929,22.1703,1.70457,0.0066,1.4072,4.5,4.71533,1.80695e-29,27.2704,1.7044,1.90568 
190,120,1.05,0.6,10.4,190,4.67328e-07,7.66705e-07,1.05855e-29,15.9756,0.609528,1062.49,2846.28,2770.88,4.95206,21.305,20.4647,-0.470075,-3.033e-30,3.65472e-13,0.735983,0.685282,40231.5,59756,1.70262,27.2002,1.55273,24.8057,1.71156,0.0066,1.40118,4.5,5.42352,1.96733e-29,29.6908,1.85567,1.85851 
191,120,1.05,0.6,10.4,191,4.58328e-07,6.98867e-07,9.64891e-30,14.562,0.655816,1062.49,2846.28,2770.88,4.9472,21.3067,20.4662,-0.667248,-4.22228e-30,3.76832e-13,0.590884,0.555019,30469.5,45744,1.84803,26.9111,1.66099,24.1874,1.91965,0.0066,1.39594,4.5,5.13125,1.90445e-29,28.7418,1.79636,1.97375 
192,120,1.05,0.01,10.99,192,4.27866e-07,7.15039e-07,9.87218e-30,14.899,0.598382,1062.49,2846.28,2770.88,4.93773,21.3099,20.4692,-0.420653,-2.48494e-30,4.12505e-13,0.777882,0.722682,32634,48065.1,1.66776,24.8479,1.52733,22.7557,1.65937,0.0066,1.44624,4.5,4.56311,1.76873e-29,26.6936,1.66835,1.79163 
193,120,1.05,0.01,10.99,193,3.98663e-07,7.42144e-07,1.02464e-29,15.4638,0.537177,1062.49,2846.28,2770.88,4.93072,21.3122,20.4714,-0.13258,-7.29739e-31,4.11669e-13,1.07522,0.987277,36487.7,53641.4,1.47973,22.8822,1.39272,21.5368,1.35686,0.0066,1.44347,4.5,4.14324,1.65601e-29,24.9924,1.56202,1.61619 
194,120,1.05,0.01,10.99,194,4.15606e-07,7.56066e-07,1.04386e-29,15.7539,0.549696,1062.49,2846.28,2770.88,4.93483,21.3109,20.4701,-0.194063,-1.11354e-30,1.35176e-12,1.00342,0.923401,38579.9,58789.1,1.51758,23.9078,1.41958,22.3639,1.42107,0.0066,1.45861,4.5,4.38958,1.72344e-29,26.01,1.62562,1.65102 
195,120,1.05,0.6,10.4,195,4.54261e-07,6.93266e-07,9.57158e-30,14.4453,0.655248,1062.49,2846.28,2770.88,4.94791,21.3064,20.466,-0.664905,-4.17012e-30,6.22226e-13,0.592424,0.556408,29742.8,45730.8,1.84624,26.6695,1.65963,23.974,1.91718,0.0066,1.37311,4.5,5.17376,1.91387e-29,28.884,1.80525,1.99954 
196,120,1.05,0.6,10.4,196,4.63673e-07,7.31511e-07,1.00996e-29,15.2422,0.633857,1062.49,2846.28,2770.88,4.94725,21.3067,20.4662,-0.575249,-3.68258e-30,8.84444e-13,0.654447,0.612251,34941.7,53628.2,1.77897,27.1154,1.60907,24.5258,1.82262,0.0066,1.40816,4.5,5.13409,1.90508e-29,28.7513,1.79696,1.8863 
197,120,1.05,0.6,10.4,197,4.61865e-07,7.61052e-07,1.05075e-29,15.8578,0.606878,1062.49,2846.28,2770.88,4.94802,21.3064,20.466,-0.458398,-2.92309e-30,3.49202e-13,0.745668,0.693933,39348.1,58552.9,1.69432,26.8681,1.54666,24.5266,1.69922,0.0066,1.39546,4.5,5.18044,1.91534e-29,28.9062,1.80664,1.82284 
198,120,1.05,0.01,10.99,198,4.28642e-07,7.67713e-07,1.05994e-29,15.9966,0.558337,1062.49,2846.28,2770.88,4.93914,21.3094,20.4688,-0.23568,-1.39476e-30,6.71968e-13,0.957548,0.882604,40390.3,59453.2,1.54391,24.6973,1.43833,23.0083,1.46466,0.0066,1.46282,4.5,4.64783,1.79018e-29,27.0172,1.68857,1.68894 
199,120,1.05,0.6,10.4,199,4.49364e-07,7.68963e-07,1.06167e-29,16.0226,0.584377,1062.49,2846.28,2770.88,4.94427,21.3077,20.4671,-0.357347,-2.21704e-30,5.47118e-13,0.83516,0.773717,40588.1,60690.7,1.62415,26.0231,1.49581,23.9667,1.59259,0.0066,1.40963,4.5,4.95544,1.86444e-29,28.138,1.75862,1.75614 
200,120,1.05,0.6,10.4,199,4.53108e-07,7.44803e-07,1.02831e-29,15.5192,0.608359,1062.49,2846.28,2770.88,4.94911,21.306,20.4656,-0.464932,-2.90854e-30,4.91557e-13,0.740233,0.689079,36881.3,55480.7,1.69896,26.3664,1.55005,24.0555,1.70613,0.0066,1.38445,4.5,5.24582,1.92962e-29,29.1217,1.82011,1.8765 
201,120,1.05,0.6,10.4,199,4.61022e-07,7.98164e-07,1.10199e-29,16.6311,0.577602,1062.49,2846.28,2770.88,4.94635,21.307,20.4665,-0.326214,-2.07638e-30,8.1835e-13,0.864892,0.800181,45389.8,68186.2,1.60316,26.6622,1.48071,24.6258,1.55979,0.0066,1.43364,4.5,5.08019,1.89301e-29,28.5691,1.78557,1.71781 
202,120,1.05,0.6,10.4,199,4.45149e-07,7.54103e-07,1.04115e-29,15.713,0.590303,1062.49,2846.28,2770.88,4.94586,21.3071,20.4666,-0.384304,-2.36192e-30,3.78549e-13,0.810261,0.751542,38280.2,56610.2,1.64257,25.8097,1.50909,23.7124,1.62101,0.0066,1.40576,4.5,5.05074,1.88634e-29,28.4685,1.77928,1.81178 
203,120,1.05,0.6,10.4,199,4.49421e-07,7.83661e-07,1.08196e-29,16.3289,0.573489,1062.49,2846.28,2770.88,4.94777,21.3065,20.466,-0.307141,-1.90579e-30,4.2664e-13,0.883634,0.816854,42960.2,63125.8,1.59044,25.9701,1.47159,24.0294,1.53971,0.0066,1.44341,4.5,5.16544,1.91204e-29,28.8563,1.80352,1.76719 
204,120,1.05,0.6,10.4,199,4.52821e-07,7.72109e-07,1.06601e-29,16.0882,0.586473,1062.49,2846.28,2770.88,4.94891,21.3061,20.4657,-0.366914,-2.2939e-30,6.47183e-13,0.826238,0.765772,41088.2,61278.3,1.63066,26.2343,1.5005,24.1402,1.60267,0.0066,1.439,4.5,5.2343,1.92712e-29,29.084,1.81775,1.80779 
205,120,1.05,0.6,10.4,199,4.51916e-07,7.2786e-07,1.00492e-29,15.1662,0.620883,1062.49,2846.28,2770.88,4.94993,21.3058,20.4654,-0.519614,-3.24207e-30,8.15644e-13,0.696338,0.649815,34421.2,52262.4,1.7382,26.3618,1.57887,23.9453,1.76386,0.0066,1.41108,4.5,5.29523,1.94027e-29,29.2824,1.83015,1.93077 
206,120,1.05,0.6,10.4,199,4.58575e-07,7.3859e-07,1.01973e-29,15.3897,0.620879,1062.49,2846.28,2770.88,4.94793,21.3064,20.466,-0.519599,-3.28975e-30,4.12513e-13,0.69635,0.649825,35965.9,53942.6,1.73819,26.7503,1.57886,24.2982,1.76385,0.0066,1.37727,4.5,5.1754,1.91423e-29,28.8894,1.80559,1.87719 
207,120,1.05,0.6,10.4,199,4.5183e-07,7.24175e-07,9.99833e-30,15.0894,0.623924,1062.49,2846.28,2770.88,4.94827,21.3063,20.4659,-0.53274,-3.32334e-30,9.17271e-13,0.686205,0.640741,33901,52226.2,1.74776,26.3726,1.58591,23.9305,1.77774,0.0066,1.3856,4.5,5.19567,1.91869e-29,28.9567,1.80979,1.91901 
208,120,1.05,0.6,10.4,199,4.66316e-07,6.84116e-07,9.44525e-30,14.2547,0.681633,1062.49,2846.28,2770.88,4.95393,21.3044,20.4641,-0.772142,-4.9712e-30,2.28517e-13,0.526256,0.496502,28580.5,42743.2,1.92928,27.5013,1.72331,24.5652,2.03009,0.0066,1.40127,4.5,5.53603,1.99041e-29,30.0391,1.87744,2.10731 
209,120,1.05,0.6,10.4,199,4.48667e-07,7.38918e-07,1.02019e-29,15.3966,0.607195,1062.49,2846.28,2770.88,4.9483,21.3063,20.4659,-0.459801,-2.84825e-30,1.38655e-13,0.744499,0.692889,36013.9,52368,1.69531,26.102,1.54739,23.8245,1.70071,0.0066,1.40661,4.5,5.19707,1.919e-29,28.9613,1.81008,1.88102 
210,120,1.05,0.6,10.4,199,4.48852e-07,7.67769e-07,1.06002e-29,15.9977,0.584619,1062.49,2846.28,2770.88,4.94395,21.3078,20.4672,-0.358456,-2.22138e-30,4.92793e-13,0.834123,0.772793,40399.3,60475.6,1.6249,25.9948,1.49635,23.9382,1.59375,0.0066,1.39678,4.5,4.93632,1.85999e-29,28.0707,1.75442,1.75467 
211,120,1.05,0.6,10.4,199,4.4424e-07,7.6596e-07,1.05752e-29,15.96,0.579978,1062.49,2846.28,2770.88,4.94447,21.3076,20.4671,-0.337172,-2.06801e-30,1.05861e-12,0.854306,0.79076,40114.3,60938.8,1.61051,25.7038,1.48599,23.7165,1.57133,0.0066,1.43525,4.5,4.96739,1.86722e-29,28.1798,1.76124,1.76565 
212,120,1.05,0.6,10.4,199,4.38819e-07,7.32492e-07,1.01132e-29,15.2627,0.599077,1062.49,2846.28,2770.88,4.94548,21.3073,20.4668,-0.423763,-2.56739e-30,1.49191e-12,0.775178,0.720269,35082.5,55048.3,1.66993,25.4876,1.52891,23.3352,1.66265,0.0066,1.43553,4.5,5.02766,1.88109e-29,28.3892,1.77432,1.86004 
213,120,1.05,0.6,10.4,199,4.39794e-07,7.19506e-07,9.93386e-30,14.9921,0.611244,1062.49,2846.28,2770.88,4.94474,21.3075,20.467,-0.477615,-2.90009e-30,3.89213e-13,0.729801,0.679757,33249.5,49849.4,1.70799,25.6064,1.55666,23.3376,1.71952,0.0066,1.36403,4.5,4.98352,1.87095e-29,28.2361,1.76476,1.8834 
214,120,1.05,0.6,10.4,199,4.38425e-07,7.32346e-07,1.01111e-29,15.2596,0.598658,1062.49,2846.28,2770.88,4.94697,21.3068,20.4663,-0.421895,-2.55378e-30,3.62957e-13,0.776806,0.721721,35061.6,51434.7,1.66862,25.4625,1.52796,23.3161,1.66068,0.0066,1.44908,4.5,5.11743,1.90137e-29,28.6953,1.79345,1.88047 
