cyc,freq (kHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
122,30,122,20407.8,0,5,101,125,0,5,135,-7.36012,-3.46267,-11.4443,-6.27207,-8.73732,-128.203,5.32028,29030.9,-46.3599,16439.4,-6.86477,-2.96732,-10.4536,-5.77672,-8.24196,0.69527,12.8125,29592.8,-38.8677,-0.378744,0.000247344,1.00071,-33.8288,455.341,509.611,0.566137,37146.7,8.86316e-07,0.543499,109.776,85.809,23.4164,24.5292,0.954635,498.434,557.16,0.594573 
123,90,123,18095.2,0,5,101,125,0,5,135,-4.06092,-5.32657,-8.60485,-3.52863,-10.175,-156.89,-0.202925,26180.6,4.8774,16439.4,-3.45473,-4.72038,-7.39247,-2.92244,-9.56876,0.736536,8.9657,26868.2,14.046,0.347226,0.000190645,0.999716,25.8209,446.279,506.564,0.465774,33478.7,8.56127e-07,0.55537,109.799,85.698,23.8333,25.1466,0.947777,516.339,585.558,0.642265 
124,10,124,17800,0,5,101,125,0,5,135,-6.44646,-5.49066,-16.6034,-7.45443,-7.31659,-83.2344,15.0122,26702.4,-20.2682,16439.4,-6.12486,-5.16906,-15.9602,-7.13283,-6.99499,0.614319,19.8765,27067.2,-15.404,14.282,0.000419445,1.00031,1.39171,436.583,493.626,0.693775,34358,8.63557e-07,0.537577,109.745,85.7696,22.4981,23.7,0.949287,460.105,520.127,0.56649 
125,100,125,18993.5,0,5,101,125,0,5,135,-5.37781,-4.95821,-15.955,-8.98085,-4.2053,-71.1473,0.339444,27622.1,-31.3223,16439.4,-5.10291,-4.68331,-15.4052,-8.70595,-3.9304,0.592755,4.49729,27934,-27.1644,-0.160046,9.19899e-05,1.00053,-28.1,485.509,545.31,0.760391,35982.6,8.76959e-07,0.586734,109.527,85.7535,23.5941,24.7734,0.952398,506.026,568.307,0.611503 
126,70,126,20152.8,0,5,101,125,0,5,135,-4.65036,-7.69649,-6.23239,-5.84,-9.22855,-120.713,10.6873,28430.7,-29.6251,16439.4,-4.18394,-7.23008,-5.29957,-5.37359,-8.76214,0.828211,17.7417,28959.8,-22.5706,-1.89894,0.000349954,1.00042,-9.34295,464.364,516.162,0.548491,36327.1,8.79749e-07,0.556498,109.771,85.4055,23.7446,24.7903,0.957817,512.501,569.084,0.61387 
127,200,127,19751.6,0,5,101,125,0,5,135,-8.70894,-1.05423,-11.2752,-3.33156,-6.65348,-112.48,5.35791,27554,-4.11565,16439.4,-8.27434,-0.619633,-10.406,-2.89696,-6.21888,0.633795,11.9312,28047,2.45769,0.801805,0.000243028,0.999952,14.8805,502.93,559.078,0.719508,35357.4,8.7185e-07,0.608202,109.116,86.285,24.1008,25.1682,0.95759,527.995,586.567,0.63831 
128,80,128,19784.1,0,5,101,125,0,5,135,-7.63668,-3.83264,-9.52536,-8.45506,-4.34189,-182.33,1.52086,27876.1,-12.5996,16439.4,-6.93219,-3.12815,-8.11638,-7.75057,-3.63741,0.725471,12.1762,28675.2,-1.94419,1.23702,0.000242585,1.00004,9.84321,492.587,539.672,0.750757,36043.4,8.77453e-07,0.587601,109.366,85.6837,23.7837,24.6583,0.964535,514.193,563.037,0.613208 
129,150,129,20239.6,0,5,101,125,0,5,135,-4.65251,-2.96097,-6.38823,-10.6122,-7.6443,-39.2161,8.30058,28512.1,-21.5438,16439.4,-4.50099,-2.80945,-6.08518,-10.4607,-7.49278,0.80589,10.5924,28683.9,-19.252,-0.84671,0.000210972,1.00036,-12.51,480.118,543.075,0.701362,36611.2,8.82037e-07,0.578918,109.223,85.5096,23.5869,24.8468,0.949291,505.715,571.681,0.609597 
130,110,130,19826.5,0,5,101,125,0,5,135,-3.48643,-3.81294,-15.3395,-3.49319,-7.19845,-58.1914,22.8177,27990.8,-32.2575,16439.4,-3.26159,-3.5881,-14.8898,-3.26835,-6.97361,0.534424,26.2184,28245.9,-28.8568,-3.1176,0.00053013,1.00055,-8.40979,471.816,533.713,0.627475,35800,8.75473e-07,0.573188,109.574,85.7817,23.589,24.8557,0.949039,505.809,572.091,0.614445 
131,180,131,19055.4,0,5,101,125,0,5,135,-2.06476,-3.63791,-10.6198,-8.30669,-6.60617,-76.396,3.8958,27003.7,-21.2074,16439.4,-1.76958,-3.34273,-10.0295,-8.01152,-6.31099,0.659606,8.36038,27338.6,-16.7428,-0.712671,0.000174717,1.00033,-11.731,501.913,542.953,0.693893,35024.4,8.69104e-07,0.600653,109.391,85.9081,24.1373,24.8587,0.970978,529.593,572.23,0.633409 
132,190,132,21017.3,0,5,101,125,0,5,135,-4.64255,-3.08451,-12.9872,-6.39578,-9.63041,-150.777,9.98447,29084.6,-28.8941,16439.4,-4.05997,-2.50194,-11.822,-5.81321,-9.04783,0.644396,18.7959,29745.5,-20.0827,-3.54416,0.000360949,1.00037,-5.30333,484.387,549.825,0.598083,37618,8.90049e-07,0.579822,109.792,85.2849,24.0198,25.3378,0.947983,524.451,594.499,0.627356 
133,170,133,16734.4,0,5,101,125,0,5,135,-1.18245,-3.8105,-13.5694,-6.71758,-8.05706,-109.024,4.95586,24986.8,-34.3258,16439.4,-0.761206,-3.38925,-12.7269,-6.29633,-7.63581,0.586916,11.3272,25464.7,-27.9544,-0.509821,0.000254119,1.0006,-22.2181,461.231,498.37,0.494932,32022.6,8.4353e-07,0.568375,109.272,85.4696,23.9922,24.693,0.97162,523.248,564.626,0.644368 
134,20,134,20283.6,0,5,101,125,0,5,135,-5.55667,-6.45706,-6.42792,-9.47716,-11.2054,-107.251,6.74276,28190.1,-23.4976,16439.4,-5.14228,-6.04267,-5.59912,-9.06276,-10.791,0.847176,13.0105,28660.2,-17.2299,-1.69731,0.000259337,1.00033,-7.66537,463.014,520.989,0.67649,36269.4,8.79283e-07,0.558577,109.965,85.7019,23.2198,24.3903,0.952007,490.096,550.869,0.59093 
135,120,135,21330.4,0,5,101,125,0,5,135,-2.0311,-0.824121,-7.33369,-6.58811,-6.37384,-61.2133,5.97563,29358.1,-7.38749,16439.4,-1.79459,-0.587605,-6.86066,-6.35159,-6.13732,0.684303,9.55294,29626.4,-3.81019,1.91799,0.000184222,1.00007,4.98071,480.386,531.153,0.554346,37770.7,8.91252e-07,0.566767,109.505,85.168,24.1217,25.1063,0.960786,528.912,583.682,0.623418 
136,40,136,19901.8,0,5,101,125,0,5,135,-2.20548,-2.86458,-8.85274,-9.07826,-6.48749,-107.77,-6.29613,27699.7,-18.896,16439.4,-1.78907,-2.44818,-8.01994,-8.66186,-6.07109,0.702857,0.00195343,28172,-12.5979,-0.000129234,3.96226e-08,1.00024,-15.1155,451.545,517.761,0.619655,35350.7,8.71795e-07,0.554627,109.593,86.4284,23.0992,24.497,0.942938,485.018,555.697,0.595502 
137,160,137,18708.7,0,5,101,125,0,5,135,-6.48239,-5.3483,-13.624,-12.0701,-7.84859,-138.145,-5.57058,26904.1,-14.912,16439.4,-5.94863,-4.81454,-12.5565,-11.5363,-7.31483,0.702247,2.50262,27509.5,-6.83876,-0.438758,5.19818e-05,1.00013,-5.70389,498.868,564.107,0.849531,34700.5,8.66417e-07,0.612275,109.797,86.1108,23.787,25.058,0.949277,514.333,581.441,0.631173 
138,60,138,20299.1,0,5,101,125,0,5,135,-7.35857,-2.43181,-14.8654,-11.2219,-10.0286,-55.8708,14.8923,28571,-18.9917,16439.4,-7.14269,-2.21594,-14.4336,-11.006,-9.81274,0.676456,18.1574,28815.9,-15.7266,-25.4136,0.000359937,1.0003,-0.714477,468.138,527.302,0.585511,36563.1,8.8165e-07,0.563534,109.474,85.8587,23.6605,24.8717,0.951304,508.878,572.825,0.612381 
139,140,139,17491.6,0,5,101,125,0,5,135,-5.3888,-5.32661,-12.295,-7.39991,-9.05494,-49.5084,-2.13082,25625.8,-11.4946,16439.4,-5.1975,-5.13532,-11.9124,-7.20862,-8.86365,0.689113,0.762457,25842.8,-8.60134,-0.079762,1.68589e-05,1.00018,-9.55915,489.238,538.593,0.725532,32953,8.51622e-07,0.602759,109.802,86.1146,23.7515,24.6846,0.962198,512.799,564.241,0.631625 
140,130,140,21641.8,0,5,101,125,0,5,135,-7.12598,-6.20476,-10.3729,-9.65564,-6.79376,-49.9508,-11.4202,29421.4,-13.2528,16439.4,-6.93298,-6.01176,-9.9869,-9.46264,-6.60076,0.743893,-8.50112,29640.3,-10.3337,0.406723,-0.000163918,1.00019,-20.9015,497.005,550.401,0.627718,37911.7,8.92359e-07,0.586112,109.937,85.5379,24.2098,25.2357,0.959344,532.778,589.718,0.628139 
141,50,141,19552.2,0,5,101,125,0,5,135,-1.76173,-4.1288,-13.7796,-11.7754,-6.20804,-25.504,8.40228,27855,-38.5334,16439.4,-1.66319,-4.03026,-13.5825,-11.6769,-6.1095,0.633523,9.89273,27966.8,-37.0429,-0.286258,0.000202091,1.00072,-34.5588,444.879,502.033,0.520977,35709.5,8.74734e-07,0.540269,109.585,85.6622,23.3896,24.6101,0.950406,497.293,560.842,0.60374 
142,30,142,20335.9,0,5,101,125,0,5,135,-4.36504,-7.81597,-6.66579,-8.50235,-4.52709,-51.2697,1.27422,28907.4,-5.86582,16439.4,-4.16694,-7.61787,-6.2696,-8.30426,-4.32899,0.795697,4.27042,29132.2,-2.86962,5.16451,8.37574e-05,1.00005,0.826877,435.141,496.15,0.506715,37032.8,8.8541e-07,0.52478,109.722,85.592,23.2199,24.5461,0.945971,490.1,557.925,0.59059 
143,90,143,20546,0,5,101,125,0,5,135,-3.35085,-0.556256,-12.967,-10.1011,-7.88925,-122.284,0.803429,28390.4,-6.06614,16439.4,-2.87836,-0.0837753,-12.0221,-9.62858,-7.41677,0.624657,7.9497,28926.4,1.08013,0.859812,0.000157018,0.99998,9.24585,484.832,527.792,0.594271,36718.2,8.82895e-07,0.572952,109.685,85.9858,24.034,24.8362,0.967704,525.072,571.191,0.620285 
144,10,144,20556.7,0,5,101,125,0,5,135,-4.70354,-1.47252,-9.04069,-6.89905,-7.50067,-44.1364,-3.90865,28587.1,-12.1664,16439.4,-4.53301,-1.30199,-8.69962,-6.72852,-7.33013,0.695746,-1.32932,28780.6,-9.5871,0.103579,-2.63938e-05,1.00018,-12.8338,426.682,481.463,0.558682,36665.7,8.82474e-07,0.513608,109.919,85.7697,22.7089,23.8823,0.950868,468.768,528.158,0.563844 
145,100,145,17607.5,0,5,101,125,0,5,135,-5.28209,-4.97739,-10.7291,-9.91201,-3.71679,-156.535,-15.4383,25778.4,-6.5095,16439.4,-4.67727,-4.37257,-9.5195,-9.30719,-3.11197,0.692805,-6.29043,26464.4,2.6384,2.01336,-0.000135843,0.999946,-3.12435,464.209,509.908,0.558227,33285.9,8.5448e-07,0.569378,109.553,85.7598,23.6889,24.5777,0.963836,510.098,559.363,0.625133 
146,70,146,19746.2,0,5,101,125,0,5,135,-7.34207,-4.16746,-9.23162,-4.42911,-13.5458,-88.7586,4.22211,27980.7,-24.0181,16439.4,-6.99913,-3.82452,-8.54573,-4.08616,-13.2029,0.766882,9.40916,28369.7,-18.831,-0.713461,0.000189485,1.00036,-13.1881,488.887,548.526,0.744117,36267.8,8.7927e-07,0.588953,109.952,85.8481,23.7094,24.8728,0.953226,510.981,572.875,0.615333 
147,200,147,17923.4,0,5,101,125,0,5,135,-6.7505,-7.23338,-17.8151,-6.88767,-8.44232,-69.537,-6.35514,26525.2,-19.2758,16439.4,-6.48182,-6.9647,-17.2777,-6.619,-8.17364,0.620411,-2.2914,26830,-15.2121,0.111526,-4.8805e-05,1.00031,-20.5459,480.595,523.91,0.567658,34122.1,8.61577e-07,0.582403,109.257,85.3044,24.0626,24.8752,0.967332,526.32,572.988,0.637388 
148,80,148,17851.6,0,5,101,125,0,5,135,-6.8598,-2.64754,-5.86498,-4.75769,-9.28921,-101.671,-8.47444,26216.4,-12.3357,16439.4,-6.46696,-2.2547,-5.07931,-4.36486,-8.89638,0.81231,-2.5328,26662,-6.39405,0.248176,-5.42867e-05,1.00013,-10.2057,465.136,524.916,0.598778,33715.5,8.58141e-07,0.575806,109.394,85.9234,23.5291,24.7534,0.950537,503.24,567.393,0.622689 
149,150,149,20474.2,0,5,101,125,0,5,135,-4.9739,-5.53793,-7.54468,-8.21799,-7.62321,-43.9077,-0.403504,28346.8,-16.5105,16439.4,-4.80424,-5.36828,-7.20538,-8.04834,-7.45356,0.780857,2.16246,28539.2,-13.9445,-0.148409,4.32962e-05,1.00027,-14.571,486.621,532.215,0.61346,36314.5,8.79648e-07,0.578535,109.579,86.0032,24.0125,24.8622,0.965825,524.132,572.388,0.622669 
150,110,150,19934.1,0,5,101,125,0,5,135,-2.68168,-6.59098,-4.59528,-3.1034,-6.14256,-88.263,10.3974,27895.7,-5.85227,16439.4,-2.34065,-6.24995,-3.91322,-2.76237,-5.80153,0.814255,15.5555,28282.5,-0.694183,1.05658,0.00031419,1.00001,14.7225,493.847,550.891,0.769991,35972.8,8.7688e-07,0.594824,109.991,86.127,23.7846,24.88,0.95597,514.228,573.21,0.619149 
151,180,151,19510.2,0,5,101,125,0,5,135,-7.59714,-7.41824,-12.6507,-6.04921,-6.0931,-95.5146,4.31302,27454,-0.766432,16439.4,-7.22809,-7.04919,-11.9126,-5.68016,-5.72405,0.683126,9.89489,27872.6,4.81544,0.631317,0.000202818,0.999906,15.6734,495.411,555.633,0.6983,35463.1,8.72718e-07,0.601178,109.62,85.4958,23.9681,25.1431,0.953266,522.194,585.397,0.63353 
152,190,152,17421.2,0,5,101,125,0,5,135,-5.7496,-5.23859,-4.23935,-8.04842,-10.3586,-61.5282,3.69951,25593.7,-30.3017,16439.4,-5.51187,-5.00086,-3.76389,-7.81069,-10.1208,0.883139,7.29521,25863.4,-26.706,-0.294733,0.000161155,1.00056,-24.752,471.768,532.999,0.593086,33094.5,8.52839e-07,0.587977,109.707,85.807,23.7267,24.9732,0.950087,511.731,577.514,0.637434 
