cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
109,2,109,19517.6,-0.0338958,27.2681,15.6528,94.9619,0.0126434,-6.721,500,0.692944,-0.236298,3.25793,-1.49084,1.7615,-162.106,9178.24,207.41,9357.22,13897.2,1.71368,0.784439,5.2994,-0.470107,2.78224,0.475808,9405.61,224.253,9584.59,0.527219,0.959947,0.0413193,17840,4966.89,66476.5,59808.4,0.00164099,0.577579,14.7956,12.3411,95.3277,73.0421,0.483942,15.3589,15.3499,94.53,124.995,0.79774,-51.9533 
110,4,110,20942.8,-0.0259736,28.995,15.7962,95.0198,-0.106966,-51.6339,14.2077,0.828691,-1.35824,1.05731,1.30875,0.926942,-120.606,9563.45,219.733,10287.3,15089.5,1.58812,-0.598816,2.57616,2.06818,1.68637,0.648066,9732.61,232.263,10456.5,0.514019,0.959911,0.039309,18934.3,5481.07,70007.7,69371,0.00160644,0.577841,14.9764,12.8501,95.4959,73.9632,0.508467,15.6572,15.8557,94.6096,126.566,0.886282,-52.6028 
111,6,111,17647.6,0.0102334,24.2692,15.7472,95.1686,-0.0186372,-5.61617,82.0061,1.44966,-0.282577,5.27262,1.63514,-1.06927,-138.99,8135.91,191.211,8493.46,12444.4,2.32484,0.592607,7.02299,2.51032,-0.194088,0.427007,8330.85,205.651,8688.4,0.521439,0.958589,0.0417802,15976.6,3949.52,51083.1,48733.6,0.00167043,0.501758,14.9204,12.4159,95.6305,74.0978,0.434006,15.3811,15.4799,94.7419,126.153,0.88858,-52.0557 
112,7,112,17902.6,-0.0183889,24.5574,15.9201,95.1803,-0.0187128,0.561492,254.463,-0.8109,-0.332206,-0.702138,1.37375,-0.138695,-158.117,8382.2,217.632,8539.19,12727.3,0.184718,0.663412,1.2891,2.36937,0.856923,0.759654,8603.98,234.059,8760.96,0.52741,0.954557,0.0469056,16313.6,4063.69,54389.3,48463.3,0.00162757,0.516304,15.0299,12.4144,95.597,72.5355,0.430897,15.51,15.4998,94.88,124.132,0.716997,-51.5961 
113,8,113,17071.6,-0.0278376,23.4134,15.9728,94.9236,0.0316649,-37.3488,89.0477,2.55915,2.6037,2.47639,1.37839,4.05548,-148.011,8031.56,199.117,8112.06,12212.7,3.49113,3.53568,4.34036,2.31037,4.98747,0.76746,8239.16,214.495,8319.66,0.529493,0.956426,0.0453393,15560.5,3663.77,48993.2,43518.1,0.00154861,0.487833,15.0713,12.4836,95.3206,73.0281,0.405223,15.5063,15.74,94.5009,124.669,0.819744,-51.6414 
114,9,114,17851.1,-0.00554228,24.7607,15.7216,95.0582,0.00681621,-4.45462,7.72063e-12,1.21634,-0.6588,1.38059,-0.945321,1.48782,-144.77,8435.34,197.254,8457.98,12673.3,2.12792,0.252777,3.20375,-0.0337443,2.3994,0.597018,8638.39,212.295,8661.03,0.531263,0.958766,0.0432021,16260.1,4042.85,54457.4,48042.3,0.00156317,0.510939,14.9728,12.7287,95.5067,74.0205,0.431185,15.2785,15.5872,94.7897,125.979,0.717001,-51.9584 
115,10,115,18446.7,-0.0167633,25.7355,15.828,95.1702,0.104196,-77.7307,4.82442e-05,0.750657,2.56853,3.27913,-0.785084,0.375781,-128.775,8516.2,208.808,9110.22,13524,1.56152,3.37939,4.90085,0.0257765,1.18664,0.556651,8696.82,222.187,9290.84,0.515436,0.957204,0.0421945,16872.8,4313.77,54430.1,55071.1,0.001297,0.508174,15.0831,12.8049,95.6113,73.2611,0.453822,15.6361,15.8399,94.7826,125.418,0.828727,-52.157 
116,0,116,19191.3,-0.00415001,26.6834,15.6403,95.1516,-0.086015,-52.1953,468.377,1.40036,0.708098,3.31911,0.942138,0.437774,-162.074,8981.77,205.301,9162.29,13731.8,2.4209,1.72864,5.36019,1.96268,1.45831,0.585468,9209.1,222.14,9389.61,0.527079,0.959497,0.0417607,17472,4759.92,63702.1,57117.2,0.00176924,0.564733,14.6713,12.4797,95.457,72.969,0.474692,15.3376,15.1943,94.8514,124.477,0.605642,-51.5083 
117,2,117,19595.3,-0.0266454,27.6647,15.521,95.3569,0.0116668,-19.0203,500,-0.582448,0.36094,4.78792,1.05222,-1.15985,-129.704,9116.93,205.738,9502.67,13985.1,0.234262,1.17765,6.42134,1.86893,-0.343139,0.313889,9298.86,219.213,9684.6,0.521783,0.96038,0.0400275,17821.3,5034.74,66334.6,61632.2,0.00168777,0.580872,14.6703,12.2781,95.8566,73.7426,0.493504,15.1448,15.4295,95.0571,125.945,0.79958,-52.2022 
118,4,118,17063.5,0.0202907,23.3763,15.7572,94.8771,-0.000992897,20.9631,1.94393,0.169176,-0.251836,1.92488,2.40526,0.477321,-163.447,7822.29,185.277,8274.45,11991.5,1.19836,0.777346,3.98324,3.43444,1.5065,0.634561,8051.54,202.259,8503.7,0.518291,0.95789,0.041975,15534.8,3697.24,47453.6,46045.9,0.00168639,0.483063,14.8401,12.5095,95.375,74.8322,0.42581,15.3483,15.188,94.4488,127.254,0.926149,-52.4219 
119,6,119,17348.6,-0.00499866,23.8461,15.8267,95.0639,-0.014327,25.3169,7.91357,1.33529,1.64181,2.93803,2.37785,1.49855,-132.111,7947.4,195.513,8439.1,12297.6,2.16716,2.47368,4.60177,3.20972,2.33042,0.688706,8132.69,209.239,8624.39,0.517276,0.956916,0.04278,15722.2,3791.2,48627.4,47319,0.00162348,0.48684,14.9324,12.5299,95.5279,73.8508,0.426446,15.5543,15.3919,94.7295,125.55,0.79834,-51.6996 
120,7,120,19328.8,-0.0166962,26.7497,15.772,95.0539,0.00197401,2.66012,9.19415e-10,-0.0774066,2.03739,0.850989,0.563691,1.31329,-177.587,9249.37,217.359,9081.07,13734.3,1.04081,3.15561,3.08743,1.68191,2.43151,0.729108,9498.45,235.81,9330.15,0.536363,0.958363,0.0444861,17709,4781.68,66146.9,55255.7,0.00157391,0.56932,14.9855,12.4971,95.5696,73.0827,0.458367,15.5035,15.6798,94.6257,124.827,0.943856,-51.7438 
121,8,121,17267.1,0.0104328,23.8816,15.7988,94.9326,-0.0153021,0.560112,7.13169e-11,0.740213,0.785963,6.41644,2.58629,-0.00540767,-160.609,8123,189.022,8266.99,12282.6,1.75153,1.79728,8.43907,3.59761,1.00591,0.491358,8348.27,205.709,8492.26,0.527655,0.958661,0.0427155,15821.5,3839.17,51156.8,45902.2,0.00146559,0.499752,14.9251,12.562,95.3989,72.8885,0.420886,15.4117,15.4745,94.4268,124.894,0.972127,-52.0053 
122,9,122,19040,-0.0200052,26.5165,15.6826,95.2516,-0.0023727,2.8865,488.359,0.0648344,0.76131,1.76565,4.22486,0.663773,-143.445,8947.42,197.805,9085.12,13537.4,0.968068,1.66454,3.57212,5.12809,1.56701,0.723088,9148.61,212.708,9286.31,0.528194,0.960903,0.0404862,17320.6,4636.99,62137.9,55538.7,0.00166853,0.552396,14.8829,12.5223,95.8482,73.3991,0.463509,15.3895,15.4805,94.6501,125.405,1.19811,-52.0063 
123,10,123,18483,-0.0280324,25.6655,15.7665,94.9588,-0.0849949,29.6128,407.451,1.00304,1.82925,4.00119,-1.48921,1.18396,-145.618,8536.5,196.899,8969.82,13254.8,1.91995,2.74616,5.83502,-0.57229,2.10087,0.51495,8740.74,212.028,9174.06,0.519852,0.959278,0.0408356,16813.9,4340.39,55876.3,54122.2,0.00165101,0.521049,14.9038,12.618,95.4784,74.2249,0.457929,15.3432,15.4809,94.4993,126.124,0.979105,-51.8988 
124,0,124,19696.5,-0.0255348,27.4593,15.6862,95.1051,-0.00935525,31.0391,189.729,1.06461,0.806939,0.935211,0.618121,-0.793431,-166.296,9347.24,211.547,9403.27,14031.2,2.11173,1.85406,3.02946,1.66524,0.253692,0.660153,9580.48,228.825,9636.52,0.530463,0.959879,0.0419087,18060.6,5036.03,68560.4,59459.5,0.00155378,0.584536,14.7681,12.4638,95.5827,73.8736,0.476771,15.5792,15.5092,94.6893,125.892,0.893443,-52.0185 
125,0,125,18281,-0.0407047,25.6726,15.6473,95.0361,0.0772522,-40.1594,109.054,-1.04754,-1.15939,0.241612,0.629005,2.28156,-159.189,8616.36,207.28,8829.28,13177.9,-0.045173,-0.157018,2.24635,1.63137,3.28393,0.677224,8839.63,223.819,9052.56,0.525984,0.95757,0.043561,16805.9,4326.28,57381.2,52409.5,0.00143094,0.529657,14.8791,12.5944,95.4019,73.1213,0.449402,15.307,15.6505,94.5557,124.877,0.846265,-51.7553 
126,0,126,17043.2,0.00173461,23.9626,15.441,94.96,-0.0283773,40.8391,6.57451,2.75434,4.15651,5.51665,2.42325,2.71283,-152.953,8118.71,170.286,8028.84,12082.7,3.71744,5.11961,7.44285,3.38636,3.67593,0.681142,8333.24,186.177,8243.37,0.534614,0.962374,0.0399423,15587.4,3885.05,52937.8,45377.3,0.00157608,0.516843,14.6939,12.3477,95.4477,73.9302,0.433413,14.9967,14.8058,94.5459,125.873,0.901841,-51.9423 
127,2,127,17752.9,0.00231119,24.1815,15.9361,94.9235,0.00454865,-6.87968,70.4176,-1.25261,-0.142983,2.81746,0.133858,-0.313241,-156.814,8414.55,207.862,8301.02,12545.7,-0.265193,0.844431,4.79229,1.12127,0.674174,0.331337,8634.5,224.154,8520.97,0.535209,0.956544,0.0462191,16132.9,3952.12,54393.2,45656,0.00173731,0.517129,14.9068,12.4664,95.4224,74.2192,0.41669,15.4366,15.6518,94.5149,126.151,0.907469,-51.9313 
128,4,128,16958.5,0.0140994,23.3364,15.7164,94.9641,0.0135823,-36.7712,385.258,-2.55721,-2.05231,2.08537,0.832613,-0.45789,-138.232,7981.51,192.636,7990.38,11955.7,-1.6868,-1.1819,3.82619,1.70302,0.41252,-0.245086,8175.39,206.998,8184.26,0.531645,0.957571,0.0445168,15377.5,3728.6,50289.5,43922.8,0.00170569,0.501182,14.7738,12.3605,95.4164,74.0929,0.420062,15.3082,14.9133,94.5584,125.89,0.858085,-51.7976 
129,6,129,19669.8,-0.00415306,27.3882,15.7135,95.0089,-0.0387356,-0.354997,500,0.204458,0.0531226,1.49528,1.99029,0.634016,-148.217,9297.66,209.26,9374.12,14010.2,1.13774,0.986406,3.36184,2.92357,1.5673,0.663036,9505.55,224.659,9582.01,0.52992,0.960282,0.0414018,17937.7,4944.49,66524.2,59097,0.00171513,0.569072,14.8851,12.6387,95.5539,74.0386,0.479984,15.3814,15.3703,94.5962,126.381,0.957637,-52.3426 
130,7,130,18740.4,-0.0489724,25.9518,15.9005,94.9441,-0.0160029,-117.049,291.574,-2.02358,0.971545,0.2716,0.706073,0.757431,-132.044,8702.93,208.562,9131.45,13494,-1.19213,1.80299,1.93449,1.53752,1.58888,0.658925,8888.13,222.281,9316.66,0.520176,0.95807,0.0420995,17086.8,4458.6,57522.8,55588.1,0.00151206,0.526112,14.9945,12.7124,95.4893,73.4152,0.461196,15.5176,15.5503,94.4015,125.358,1.08787,-51.9425 
131,8,131,17590.2,0.00252739,24.4589,15.6098,94.9048,-0.0211364,49.3173,14.3645,4.59287,2.03735,7.14982,1.05334,1.58268,-133.449,8172.68,199.36,8495.91,12462.8,5.43316,2.87764,8.83041,1.89363,2.42298,0.588476,8359.85,213.225,8683.08,0.522459,0.957272,0.0432777,16001,3957.14,51362.1,48670.5,0.0015934,0.502978,14.7767,12.5649,95.2888,73.391,0.435147,15.2886,15.5,94.509,125.37,0.779881,-51.9793 
132,9,132,17720.2,-0.0304658,24.4236,15.9012,95.0805,0.0191001,-267.978,211.419,0.257785,1.11546,2.63155,0.132511,1.55442,-138.286,7987.08,190.164,8815.37,12809.2,1.12853,1.98621,4.37305,1.00326,2.42517,0.599399,8181.04,204.532,9009.33,0.507847,0.958083,0.0401412,16109.2,3977.89,48601.6,52156.8,0.00149173,0.482621,15.0849,12.6718,95.5892,73.7103,0.449594,15.4141,15.4486,94.6321,125.825,0.957023,-52.1148 
133,10,133,17613.1,-0.0035683,24.4335,15.6605,95.1873,-0.00308735,-5.74425,6.15696e-10,0.16826,-0.387975,2.12897,1.41733,-0.633874,-131.292,8283,214.944,8316.18,12456.8,0.994973,0.438737,3.7824,2.24404,0.192838,0.505762,8467.15,228.585,8500.33,0.530941,0.954887,0.0471985,15947.4,3966.94,53569.8,46706.5,0.0016907,0.515905,14.834,12.3955,95.5894,73.3996,0.426331,15.1651,15.5844,94.8047,125.164,0.784728,-51.7641 
134,0,134,19856.1,-0.00711366,28.0082,15.4281,95.0879,-0.0101628,16.5478,61.9874,-0.504843,-0.0710831,2.88043,1.62406,-0.385472,-186.759,9229.65,206.993,9637.39,14072.2,0.67113,1.10489,5.23238,2.80003,0.790501,0.50633,9491.6,226.397,9899.34,0.52143,0.959931,0.0404257,18203,5208.26,68770.7,63778.8,0.00166476,0.594518,14.5116,12.3235,95.4523,73.4605,0.503108,15.2304,15.2821,94.6826,125.485,0.769717,-52.0244 
135,2,135,20252.2,-0.0251878,28.6889,15.4333,95.0595,0.0205753,-153.791,499.16,-0.706003,-0.996155,2.11094,-0.0707732,1.48316,-144.828,9763.3,205.917,9542.21,14516.4,0.205941,-0.0842113,3.93483,0.841171,2.3951,0.460452,9966.44,220.965,9745.34,0.537496,0.96265,0.040093,18542.3,5456.52,76343.5,62598.1,0.00169902,0.622889,14.6078,12.351,95.6235,74.1291,0.500395,15.1649,15.218,94.5394,126.073,1.08409,-51.9443 
136,4,136,17343.8,-0.0300253,24.2747,15.644,95.0473,-0.0193312,53.5198,7.72904e-11,0.362322,0.712057,7.47941,2.98348,1.92255,-137.231,8173.2,191.45,8313.03,12396,1.22643,1.57617,9.20763,3.84759,2.78666,0.506147,8365.68,205.708,8505.51,0.527786,0.958744,0.0426516,15850.5,3940.16,52234.7,47560.7,0.00158194,0.51252,14.6586,12.3905,95.437,73.434,0.434952,15.272,15.1347,94.7121,125.292,0.724858,-51.8578 
137,6,137,16624.3,0.000436111,22.9733,15.7163,94.8445,0.0072118,-32.4136,0.265903,0.262879,3.25578,3.73123,1.81183,-3.20359,-159.006,7842.37,176.658,7954.82,11761.1,1.2641,4.25701,5.73367,2.81305,-2.20237,0.516776,8065.39,193.178,8177.84,0.528466,0.959771,0.0417,15261.9,3606.27,48051.6,43194.4,0.00151141,0.489267,14.9118,12.3085,95.4583,73.6234,0.41406,15.1585,15.2707,94.3612,125.478,1.09712,-51.855 
138,7,138,18775.6,-0.0684232,26.2424,15.8367,94.9859,-0.0608064,3.228,445.866,0.487018,3.13263,5.94698,0.072658,2.47634,-109.826,8681.46,194.066,9251.03,13535.3,1.17856,3.82418,7.33007,0.764201,3.16788,0.549332,8835.5,205.476,9405.07,0.516335,0.960894,0.0386882,17112,4565.2,58480.4,57300.2,0.00139951,0.532947,14.9509,12.615,95.4247,73.6372,0.468695,15.5695,15.4623,94.7015,125.758,0.723195,-52.1209 
139,8,139,19555.3,-0.0355242,27.1587,15.7887,95.0157,0.00814416,7.28758,497.093,2.19996,1.73019,4.5425,2.29366,1.78739,-149.818,9119.9,223.138,9417.37,13960.8,3.14332,2.67355,6.42922,3.23702,2.73075,0.647015,9330.03,238.703,9627.51,0.524093,0.957146,0.043678,17802.2,4852.99,64301.4,58814.1,0.00158438,0.558287,15.0823,12.5197,95.4903,72.9279,0.471219,15.4069,15.8783,94.5995,124.915,0.890748,-51.9872 
140,9,140,17770.4,0.00172789,24.2011,15.916,94.9441,0.00259249,-6.60356,2.29627e-10,-1.86561,-0.825747,-0.120774,0.731461,0.947694,-160.599,8288.68,204.615,8508.23,12539.6,-0.854358,0.185502,1.90172,1.74271,1.95894,0.614608,8513.94,221.3,8733.49,0.525571,0.956492,0.044596,16199.4,3927.45,51504,47870.6,0.00156543,0.493214,14.9378,12.9462,95.3784,74.0031,0.424859,15.6181,15.623,94.4484,126.154,0.929993,-52.151 
141,10,141,19073.5,-0.0362248,26.5609,15.8303,95.0629,0.0207306,-6.01922,410.303,2.85088,0.728827,3.02986,-0.524458,2.57282,-126.791,8842.07,203.34,9335.29,13691.6,3.64924,1.52719,4.6266,0.273909,3.37119,0.655967,9019.9,216.513,9513.13,0.51864,0.959687,0.0402382,17391.5,4659.52,58961.7,59400.8,0.00148358,0.527969,15.1777,12.7869,95.6111,73.4948,0.483257,15.3351,15.3195,94.5672,125.645,1.04393,-52.1498 
142,0,142,18258.8,-0.0423011,25.9837,15.4483,94.9647,-0.0307121,9.62395,2.4619,-0.137451,1.24603,2.0277,1.86092,0.69996,-147.968,8864.73,215.544,8647.44,13076.7,0.794263,2.17774,3.89112,2.79264,1.63167,0.655269,9072.27,230.918,8854.98,0.537946,0.957356,0.045836,16864.6,4508.93,62494.8,52047.5,0.00136478,0.563428,14.6456,12.3159,95.4337,73.0925,0.455339,15.0888,15.4,94.5403,124.951,0.893476,-51.8585 
143,0,143,19062.5,-0.0240903,26.8077,15.5477,94.996,-0.209844,171.779,467.471,-0.933095,0.491061,0.442733,2.32352,0.966624,-146.232,8988.28,218.441,9142.8,14741.6,-0.0123108,1.41185,2.2843,3.24431,1.88741,0.740878,9193.38,233.634,9347.91,0.527763,0.95742,0.0440137,17419.5,4786.49,64022.6,57516.7,0.00166985,0.567723,14.9163,12.1817,95.4455,73.2939,0.479959,14.968,15.3778,94.661,125.238,0.784439,-51.944 
