cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
111,0.49,3.51,111,4681.59,-0.327389,10.866,12.7737,121.413,1.55135,283.779,484.809,-2.48274,0.838451,1.0953,-6.12724,1.31783,5.67997,914.934,47.8467,4856,18849.7,-2.5185,0.802685,1.02377,-6.16301,1.28206,1.1837,908.8,47.5964,4849.86,0.2649,0.916043,0.0177573,3430.73,-0.00132276,0.037754,16.5345,27.6855,124.521,95.0712,0.405996,12.04,11.9585,120.62,134.19,3.90089,-39.119 
112,0.09,3.91,112,4588.12,-0.322655,10.8038,12.6113,121.137,0.61295,27.8604,51.4146,-4.81731,-5.89438,-4.86894,-2.21699,-1.59108,20.5757,840.982,26.5638,4948.75,4991.33,-4.94687,-6.02394,-5.12806,-2.34655,-1.72064,0.745708,818.763,25.6569,4926.53,0.242198,0.948013,0.00950234,3380.56,-0.00140118,0.0377102,17.9111,20.4742,125.254,91.5802,0.440488,11.9491,11.7514,120.5,134.202,4.75454,-42.6219 
113,0.15,3.85,113,4535.45,-0.0133268,10.2535,12.3584,121.216,0.0207961,-4.25813,1.04013e-11,-3.29501,-8.40939,-6.51535,-4.03299,0.344212,31.8521,838.126,50.9375,4833.73,4127.94,-3.49558,-8.60995,-6.91647,-4.23356,0.143648,0.70074,803.729,49.5335,4799.33,0.2436,0.902648,0.0186575,3299.38,-0.00134357,0.0360254,16.3159,27.199,124.657,96.1478,0.406217,12.0651,11.8849,120.477,134.395,4.1797,-38.2475 
114,0.05,3.95,114,4004.91,0.00463322,10.0302,11.6384,121.265,0.00512693,3.94339,5.63821e-12,-1.32483,-2.93364,-10.7567,-2.44043,-4.34005,34.9329,838.618,43.7381,4439.35,3800.78,-1.54479,-3.15361,-11.1966,-2.6604,-4.56001,0.515622,800.894,42.1983,4401.62,0.259211,0.915578,0.0173538,3089.74,-0.00139982,0.0419149,12.848,32.1503,124.214,103.369,0.378223,11.768,11.5035,120.296,134.587,3.91797,-31.2182 
115,0.47,3.53,115,4874.95,-0.0448794,11.3682,12.0925,121.233,0.0112182,-12.1213,500,0.636725,-2.00934,-3.33278,0.97989,2.68206,34.4858,870.961,41.6509,5284.2,4479.53,0.419577,-2.22649,-3.76708,0.762742,2.46491,-0.605514,833.72,40.1309,5246.96,0.23405,0.922309,0.0138934,3562.14,-0.00148163,0.0407644,15.3353,24.5377,124.837,95.676,0.451191,12.0304,11.9701,120.468,134.718,4.36899,-39.0418 
116,0.61,3.39,116,4525.86,-0.335101,10.6283,12.7508,121.335,0.627941,87.8796,1.35666,-7.18742,-4.91931,-5.2699,-3.6857,-0.137434,38.9395,847.073,29.2879,4755.55,6207.98,-7.43261,-5.1645,-5.76028,-3.93089,-0.382625,0.745917,805.022,27.5715,4713.5,0.24724,0.943453,0.0106605,3256.04,-0.00125674,0.0406417,15.3553,22.9121,124.976,94.9969,0.420101,12.1277,11.5045,120.337,133.709,4.63902,-38.7123 
117,0.17,3.83,117,4480.74,0.00067493,10.5194,11.9361,120.842,-0.00732284,4.49219,0.245825,-3.87893,-4.01625,-11.6781,1.65787,-0.591797,25.7242,971.456,50.9006,4690.09,4088.46,-4.04091,-4.17823,-12.0021,1.49589,-0.753776,0.383848,943.676,49.7667,4662.31,0.280182,0.915508,0.0192839,3368.08,-0.00130253,0.0488976,13.1053,32.2164,123.754,104.784,0.400021,11.788,11.1021,119.996,134.511,3.75728,-29.7275 
118,0.27,3.73,118,4590.67,-0.0476351,10.7817,11.922,121.166,0.153906,8.92694,500,-1.79934,-0.647812,-2.84793,-0.240687,-1.47875,34.9297,857.384,38.0027,4884.61,4229.09,-2.01928,-0.867755,-3.28782,-0.46063,-1.69869,0.605502,819.664,36.4631,4846.89,0.245405,0.927773,0.0136687,3340.05,-0.0013278,0.0365316,15.3995,27.6264,124.996,95.2318,0.428425,11.8353,11.6658,120.555,133.76,4.4417,-38.5286 
119,0.75,3.25,119,3868.11,-0.071781,-9.50646,12.3436,121.006,-0.281907,253.557,136.906,-1.2605,-4.89403,-4.16033,-5.35631,-0.905242,62.4462,863.313,31.713,4305.65,6146.82,-1.65371,-5.28724,-4.94674,-5.74951,-1.29845,0.73876,795.878,28.9606,4238.22,0.265315,0.940133,0.012431,2999.75,-0.00150234,0.0329687,18.0856,26.741,125.065,96.7474,0.362254,12.0543,11.9809,120.511,134.648,4.55436,-37.9003 
120,0.13,3.87,120,3967.13,-0.0917532,10.2784,11.3623,121.263,0.234715,-102.231,426.531,-8.53105,-2.62073,-7.11464,-1.36537,-6.47807,40.6695,752.616,17.6816,4482.86,4582.9,-8.78713,-2.87682,-7.62681,-1.62145,-6.73415,0.72413,708.697,15.889,4438.94,0.234905,0.962246,0.00655054,3016.95,-0.00137749,0.0335865,14.2583,28.5257,124.836,97.4722,0.397751,11.8357,11.488,120.621,134.32,4.21544,-36.8474 
121,0.35,3.65,121,3989.62,-0.0978351,9.45916,12.7521,120.941,0.104816,22.9983,499.901,-2.88631,-4.12707,-3.45793,-1.16936,-1.719,47.7626,890.481,47.3702,4401.56,4005.17,-3.18706,-4.42782,-4.05943,-1.47011,-2.01975,0.732301,838.903,45.265,4349.98,0.270536,0.913722,0.018808,3100.89,-0.00149291,0.0364225,16.1554,30.7326,124.852,98.5539,0.370463,12.0819,11.5141,120.075,134.131,4.77715,-35.5766 
122,0.59,3.41,122,4120.9,-0.00392987,9.99063,11.8201,121.102,-0.0107105,9.8105,8.62752e-12,-3.7155,-1.84023,-7.69736,-0.992843,-1.17671,21.9662,797.894,39.7746,4537.66,3847.63,-3.85382,-1.97855,-7.97399,-1.13116,-1.31502,0.50937,774.173,38.8064,4513.94,0.248019,0.919354,0.0155897,3121.42,-0.00139794,0.0378837,13.9307,39.9004,124.229,106.942,0.386476,11.4838,11.0079,120.086,134.049,4.14249,-27.1067 
123,0.01,3.99,123,4057.58,-0.347448,9.89582,12.8881,121.722,0.491583,-106.976,61.3042,-1.42063,-1.53286,-2.34043,-2.17408,-0.506243,16.0805,891.505,52.3757,4460.46,5863.69,-1.52188,-1.63411,-2.54294,-2.27533,-0.607498,0.703681,874.14,51.6669,4443.1,0.274494,0.906261,0.0209718,3184.55,-0.00152695,0.0385571,16.9719,24.6233,125.315,94.9761,0.369506,12.3817,11.9805,121.083,134.331,4.23161,-39.3549 
124,0.53,3.47,124,4078.2,-0.0213014,10.2076,11.6782,121.016,0.0249205,-41.8487,499.777,-5.84923,-2.9587,-1.10014,-1.16175,-0.00643422,-14.6277,811.638,41.3485,4546.19,3914.49,-5.75713,-2.86659,-0.915928,-1.06965,0.0856728,0.912965,827.434,41.9933,4561.99,0.2586,0.91843,0.0166739,3199.67,-0.00143255,0.0348741,14.8016,29.9387,124.143,98.7984,0.403733,11.8662,11.358,120.503,135.175,3.64033,-36.3766 
125,0.51,3.49,125,4103.51,-0.250147,9.92263,12.6144,121.222,-0.905118,412.231,499.998,-5.2332,-4.53945,-6.77466,-2.49491,-4.33954,68.8379,742.289,44.3132,4542.12,16220.8,-5.66665,-4.9729,-7.64157,-2.92836,-4.773,0.705895,667.952,41.279,4467.78,0.223306,0.902406,0.0167349,2991.2,-0.00131336,0.036003,15.1849,25.3295,125.302,99.6392,0.395003,12.0192,11.5163,120.436,135.801,4.86584,-36.1619 
126,0.39,3.61,126,4910.34,-0.000960026,10.8441,12.6222,121.172,-0.00224987,-13.5587,500,-5.09363,-6.0023,-8.99231,-3.53533,0.451578,46.0997,978.825,66.2983,5134.49,4456.78,-5.38391,-6.29257,-9.57286,-3.82561,0.161301,0.615758,929.043,64.2664,5084.71,0.260011,0.892016,0.0227529,3573.09,-0.00134815,0.0507751,13.6336,34.441,123.446,108,0.402323,12.1619,11.2512,120.237,135.236,3.20877,-27.2359 
127,0.25,3.75,127,4262.86,-0.00260338,10.0587,11.9813,120.795,0.00299466,5.9465,3.05133e-12,-2.38323,-5.82535,-11.1535,-2.11334,1.51415,12.6171,878.722,65.0248,4613.71,3923.78,-2.46267,-5.9048,-11.3124,-2.19278,1.4347,0.4465,865.097,64.4687,4600.09,0.2656,0.884632,0.0251668,3257.14,-0.00136223,0.0435908,14.6655,29.0528,124.497,103.814,0.398273,11.6355,11.3467,119.95,134.799,4.54754,-30.9852 
128,0.71,3.29,128,4867.54,-0.326528,11.3009,12.6326,120.92,-0.0464596,923.683,3.17371,-2.21217,-5.28422,5.42286,-1.79555,-1.33941,-16.8232,868.551,33.5133,5229.94,6044.28,-2.10623,-5.17829,5.63473,-1.68962,-1.23348,2.2322,886.718,34.2548,5248.11,0.245239,0.936677,0.0118807,3615.73,-0.00140876,0.032281,19.4647,24.8865,125.141,94.2169,0.450607,11.9795,11.7771,120.402,134.697,4.73885,-40.4801 
129,0.45,3.55,129,4360.73,-0.255664,10.3519,12.5726,120.855,0.357513,-96.4019,497.27,-2.51087,-6.09742,1.06184,-2.17621,0.983713,2.6111,796.207,29.5323,4804.62,5358.8,-2.52731,-6.11387,1.02896,-2.19265,0.967271,1.11643,793.388,29.4172,4801.8,0.241127,0.939067,0.0111593,3290.32,-0.00138964,0.0361012,15.4285,27.4812,124.558,96.9605,0.403907,12.1174,11.7336,120.205,133.961,4.3534,-37.0009 
130,0.77,3.23,130,4141.72,0.0139442,9.80412,12.3393,121.336,0.0239656,6.68813,6.60464e-12,-0.903707,-0.25463,4.07639,-1.96303,-1.36965,6.43632,813.213,33.1977,4657.74,3943.37,-0.944235,-0.295157,3.99534,-2.00355,-1.41018,7.07393,806.262,32.914,4650.79,0.250029,0.933323,0.012869,3224.67,-0.00147553,0.033622,16.5261,27.7758,125.165,97.2634,0.390822,12.2312,11.6751,120.506,134.54,4.65858,-37.277 
131,0.57,3.43,131,4894.02,-0.0429559,10.5843,13.0991,120.932,-0.0356492,-36.6635,121.831,-4.53224,-4.35074,-2.29995,-1.2398,2.16063,55.2464,1017.86,57.2546,5100.8,4555.89,-4.88011,-4.69861,-2.99569,-1.58767,1.81275,0.757421,958.199,54.8195,5041.14,0.267684,0.908992,0.0196384,3579.59,-0.00145009,0.0421329,17.7225,24.6725,124.978,95.5636,0.420131,12.4768,11.7678,120.389,134.447,4.5886,-38.883 
132,0.37,3.63,132,4947.01,-0.274596,10.8145,13.3045,121.215,0.246173,-75.9425,310.671,-4.90577,-1.76569,-2.55556,-1.99334,1.70576,8.51355,936.083,49.8613,5067.06,5292.41,-4.95938,-1.8193,-2.66277,-2.04695,1.65215,0.72929,926.889,49.486,5057.87,0.260583,0.914552,0.017704,3556.98,-0.00121837,0.0412619,16.045,25.8194,124.599,97.3729,0.410757,12.2536,12.0097,120.537,135.275,4.06187,-37.9021 
133,0.81,3.19,133,4364.53,-0.319268,10.2779,13.0915,121.481,0.362917,-239.184,500,-1.20414,-4.78906,-3.89392,-1.0858,0.0311792,67.2833,793.391,20.6108,4887.5,7205.9,-1.6278,-5.21272,-4.74125,-1.50947,-0.392485,0.648373,720.733,17.6452,4814.84,0.223521,0.958916,0.00670558,3224.45,-0.00145571,0.0309993,17.1536,25.8312,125.611,94.5901,0.415198,12.3283,11.7144,120.699,134.893,4.91193,-40.3034 
134,0.29,3.71,134,4538.1,-0.206735,10.5913,12.5329,121.236,2.19162,-144.655,466.917,-2.50374,-2.06844,-3.36313,0.676903,1.9828,10.5219,847.558,24.9846,4930.26,14641.4,-2.57,-2.1347,-3.49564,0.61065,1.91655,0.383826,836.196,24.5208,4918.89,0.246373,0.951188,0.00909938,3394.02,-0.00143901,0.0341567,17.7335,25.0418,124.774,93.8915,0.431994,12.183,11.4812,120.445,134.141,4.32861,-40.2495 
135,0.79,3.21,135,4474.38,-0.369066,10.6096,13.1048,121.364,-1.46186,-1590.87,117.762,-3.15256,-6.86273,-3.15883,1.50956,0.205429,12.8191,875.277,30.1649,4996.23,80233,-3.23328,-6.94345,-3.32027,1.42885,0.124711,0.722,861.434,29.5999,4982.39,0.249526,0.943279,0.0108253,3452.28,-0.00158037,0.0365673,18.854,21.8889,125.603,93.8889,0.42737,12.3007,11.7338,120.635,134.624,4.96839,-40.7351 
136,0.65,3.35,136,4353.57,0.00443768,10.2059,12.5586,121.317,0.0292337,-49.2289,496.222,-5.43841,-6.03893,-5.21394,-0.685712,3.35426,10.7132,928.994,37.3018,4831.08,4219.27,-5.50586,-6.10639,-5.34885,-0.75317,3.2868,0.629259,917.425,36.8296,4819.51,0.267973,0.934359,0.0138815,3423.57,-0.001697,0.0339237,19.6809,25.6441,124.758,90.5814,0.421001,12.3492,11.5007,120.549,133.736,4.20896,-43.1545 
137,0.19,3.81,137,4038.33,-0.365899,9.85993,13.1048,120.911,0.615828,10.0334,139.513,-0.390082,1.09389,-9.24983,-1.62486,-1.44151,33.8255,926.567,61.6845,4459.98,4407.43,-0.603072,0.8809,-9.67581,-1.83785,-1.6545,0.249375,890.039,60.1936,4423.45,0.278989,0.894172,0.0244541,3190.23,-0.00150271,0.0424081,15.4611,35.5744,123.738,107.185,0.358868,11.6242,11.2735,120.125,134.371,3.61324,-27.1862 
138,0.55,3.45,138,4260.62,0.012669,9.7616,12.5827,121.263,0.00845562,4.47674,8.62846e-05,-2.18858,0.878578,-7.97857,-5.69862,0.717051,63.0559,892.637,42.1177,4671.87,3999.66,-2.58562,0.481532,-8.77266,-6.09566,0.320005,0.47319,824.544,39.3384,4603.78,0.256188,0.922942,0.0154965,3218.51,-0.00151819,0.0326972,18.5237,30.3398,124.997,97.77,0.378537,12.2482,11.8446,120.491,134.864,4.50616,-37.0935 
139,0.23,3.77,139,4941.59,-0.317387,11.0383,12.9836,121.323,0.47418,-485.447,400.964,0.612,-3.11448,-7.98244,-1.95048,-0.298211,-11.4704,919.114,45.73,5205.36,12158.8,0.684226,-3.04225,-7.83799,-1.87826,-0.225985,0.362778,931.501,46.2356,5217.75,0.255575,0.92008,0.0160611,3644.73,-0.00145988,0.0329638,21.74,22.893,125.914,90.001,0.443584,12.1471,11.956,120.62,134.814,5.29388,-44.8125 
140,0.73,3.27,140,4444.29,-0.335774,10.8137,12.2129,121.07,-0.146007,-128.301,499.914,-2.96716,-1.68163,-1.42949,-4.65306,1.84885,-10.2524,775.509,29.6669,4891.23,4909.03,-2.9026,-1.61707,-1.30037,-4.5885,1.9134,0.846927,786.581,30.1188,4902.3,0.235802,0.937199,0.0111909,3335.78,-0.00137497,0.0331786,16.0589,26.2869,125.763,96.166,0.426964,11.9547,11.6666,120.398,134.968,5.36551,-38.8018 
141,0.33,3.67,141,3509.62,-0.065793,-9.11187,11.7342,120.991,0.00196134,-63.033,500,-0.939894,-2.32432,-0.0858039,-2.06313,-0.257579,-22.6417,663.561,42.8914,4137.56,3484.63,-0.797325,-2.18175,0.199334,-1.92056,-0.11501,1.0414,688.011,43.8894,4162.01,0.241217,0.899576,0.0190553,2852.26,-0.00152379,0.0306601,14.3242,42.7227,124.666,108,0.35419,11.5793,11.0721,119.974,134.897,4.69259,-26.8975 
142,0.07,3.93,142,4509.67,-0.306959,10.665,12.4488,121.014,0.571588,546.209,1.66192,-5.1562,-0.590637,-4.96658,1.42479,-1.60559,44.1158,795.022,37.964,4864.83,14485.3,-5.43398,-0.868423,-5.52215,1.147,-1.88338,0.560371,747.382,36.0195,4817.19,0.229799,0.92222,0.0135868,3252.32,-0.0012921,0.0363147,15.324,24.8771,124.698,95.9278,0.426301,11.8645,11.7366,120.27,134.75,4.42821,-38.822 
143,0.03,3.97,143,4542.29,0.00130532,10.735,12.1295,121.341,-0.00144112,14.5814,1.53148e-12,-6.35006,-4.95744,-4.49127,-3.55979,-1.43249,28.5127,938.509,55.9978,4906.27,4239.44,-6.52959,-5.13697,-4.85035,-3.73933,-1.61202,0.778202,907.718,54.741,4875.48,0.263644,0.904539,0.0202637,3442.97,-0.00144911,0.0453596,14.8652,27.1992,125.038,100.077,0.418533,11.9555,11.4803,120.34,134.483,4.69772,-34.4052 
144,0.21,3.79,144,4525,-0.00962577,10.4332,12.277,121.139,-0.0307227,-26.0278,4.9339e-12,-1.87089,-5.60805,-5.24209,-0.877574,-0.321959,58.647,969.808,62.2985,4768.29,4195.74,-2.24017,-5.97734,-5.98066,-1.24686,-0.691244,0.629366,906.476,59.7135,4704.96,0.270343,0.896636,0.0228452,3353.05,-0.00141063,0.0481944,13.9972,35.6217,124.056,107.681,0.389076,11.7924,11.1177,120.116,134.413,3.9401,-26.7319 
145,0.63,3.37,145,3868.33,-0.293655,-9.37503,12.8711,121.395,0.226216,-112.413,498.124,-4.34007,-0.547285,-2.15712,-1.54165,-0.424687,39.1946,788.829,39.2945,4278.04,4755.93,-4.58687,-0.794083,-2.65072,-1.78845,-0.671485,0.747349,746.503,37.567,4235.71,0.253131,0.919061,0.0160752,2949.07,-0.00145541,0.0310965,15.8379,43.0524,124.811,107.146,0.346924,11.8088,11.3303,120.21,134.784,4.60062,-27.6386 
146,0.67,3.33,146,4096.67,-0.132036,9.84198,12.3376,121.013,0.232281,110.498,499.73,0.202785,-5.87003,-4.85295,-1.18033,-1.06475,-27.2752,843.713,46.5984,4585.61,4788.37,0.374529,-5.69828,-4.50946,-1.00859,-0.893002,0.615719,873.167,47.8006,4615.07,0.266779,0.912574,0.0187224,3273,-0.00145352,0.0362379,15.6396,28.7203,124.364,98.7557,0.387241,11.9188,11.7231,120.42,134.421,3.94334,-35.6654 
147,0.41,3.59,147,3450.18,-0.34109,-8.87091,12.8085,120.997,0.138741,123.152,413.413,-6.32646,-3.7085,-5.57211,-4.79775,-0.725152,72.8649,672.104,44.56,4081.77,4255.03,-6.78527,-4.16731,-6.48973,-5.25656,-1.18396,0.728268,593.418,41.3484,4003.08,0.221837,0.891316,0.0186721,2675.02,-0.00141766,0.0281352,16.3846,31.4581,125.953,103.203,0.351539,11.6688,11.5705,120.015,135.495,5.93777,-32.2919 
148,0.11,3.89,148,3835.29,-0.185372,-9.2306,12.4862,121.175,-0.474867,35.4283,0.0406359,-7.21805,-3.12124,-11.1876,-0.766721,-3.99,-3.58805,874.822,49.7894,4119.55,4299.59,-7.19545,-3.09865,-11.1424,-0.744128,-3.96741,0.573872,878.697,49.9475,4123.42,0.290682,0.909525,0.0218266,3022.88,-0.00135939,0.0363212,16.6806,27.1619,124.464,97.3142,0.353382,11.8526,11.7987,120.615,134.529,3.8491,-37.2148 
149,0.43,3.57,149,3882.38,-0.0082973,-9.4583,12.3455,121.155,-0.0454002,15.9902,500,-0.157409,-0.0605953,-7.79973,-4.37013,-0.384455,43.2946,751.649,29.4574,4492.22,3824.78,-0.430024,-0.33321,-8.34496,-4.64275,-0.657069,0.420811,704.895,27.5491,4445.47,0.233677,0.935984,0.0112869,3016.54,-0.0016152,0.0313142,20.5428,20.5473,124.426,89.9018,0.386595,12.2232,12.0171,120.51,134.404,3.91619,-44.502 
150,0.31,3.69,150,3680.73,-0.341291,-9.63178,12.319,121.311,0.337037,-183.348,43.1593,-4.17242,-8.94241,-8.55516,0.0357596,-2.88541,3.59252,745.613,44.5255,4230.24,5874.22,-4.19504,-8.96503,-8.6004,0.0131384,-2.90803,0.651175,741.734,44.3672,4226.36,0.252339,0.905242,0.0189711,2939.44,-0.00154619,0.033375,13.8931,44.755,124.37,108,0.366146,11.6547,10.7409,120.209,134.167,4.1606,-26.1671 
