cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
159,1.85,47.3209,159,18503.7,-0.258698,33.5758,-12.8445,116.717,0.0148495,70.6827,1.81676,0.598111,-1.0172,-1.43271,2.44954,0.47309,-183.321,919.34,2914.64,13996.7,14073.3,1.75243,0.137123,0.875929,3.60386,1.62741,0.890464,1008.8,2972.78,14086.2,0.0586243,0.162417,0.279935,17207.9 
160,2.35,47.3245,160,17708.9,-0.0704056,32.9886,12.3736,116.456,0.0345021,23.5492,500,2.03031,0.13561,-1.5804,2.11114,-0.835899,-126.44,809.343,2786.48,13727.4,13314.3,2.82647,0.931769,0.0119189,2.9073,-0.0397398,0.998204,871.046,2826.58,13789.1,0.0520696,0.149727,0.274104,16728.5 
161,2.85,47.3209,161,19297.6,-0.296409,35.3064,12.8208,116.638,0.27156,66.2001,48.2544,-0.688794,1.12062,-0.747821,-0.328124,-0.920972,-143.223,865.183,3029.3,14747.6,15320.7,0.213045,2.02246,1.05586,0.573714,-0.019133,0.725462,935.076,3074.73,14817.5,0.0520203,0.148052,0.276541,17975.2 
162,0.25,47.3224,162,19597.1,-0.10267,35.9116,12.621,116.658,-1.4189,1229.02,500,-0.323959,0.0395179,1.45557,-1.73545,-2.05876,-152.491,862.017,3163.26,14982,71523.2,0.636234,0.999711,3.37595,-0.77526,-1.09857,-0.0758069,936.432,3211.63,15056.4,0.0513075,0.142819,0.28209,18251.3 
163,0.75,47.3229,163,19431.6,0.0228896,35.2881,12.6718,116.717,-0.0216618,-14.6178,1.03633e-11,1.0997,1.78268,1.19925,1.99734,2.48576,-166.402,926.742,2981.13,14791,14567,2.14749,2.83046,3.29483,3.04513,3.53355,0.778148,1007.95,3033.91,14872.2,0.0556539,0.159554,0.273144,18111 
164,1.25,47.3224,164,18012.7,-0.281781,34.0521,12.4285,116.52,-0.0405329,171.338,454.737,5.01841,2.29626,5.1566,0.890581,0.104415,-106.334,854.845,3096.17,13725.9,14003.2,5.68796,2.96582,6.49572,1.56014,0.773973,0.628468,906.735,3129.9,13777.8,0.0541297,0.142031,0.295016,16751.2 
165,1.75,47.3229,165,18721.2,-0.270652,35.2668,12.4011,116.624,-1.50133,3572.04,446.349,0.662574,1.80306,2.69122,0.248845,0.514709,-123.549,871.463,2960.41,14568.6,188815,1.44053,2.58102,4.24714,1.0268,1.29267,0.598878,931.755,2999.6,14628.9,0.0524784,0.150744,0.274161,17755 
166,2.25,47.3224,166,19207.6,-0.14467,34.9297,12.8533,116.633,-0.102522,43.9744,500,2.96072,2.01776,3.0975,4.20283,1.92817,-108.012,917.923,3107.64,14531.1,14761.9,3.64085,2.69788,4.45775,4.88295,2.60829,0.756244,970.633,3141.9,14583.8,0.0547082,0.150045,0.284108,17742 
167,2.75,47.3229,167,18791.4,-0.0969559,34.4313,12.6364,116.427,0.101382,-57.8131,5.50609e-08,0.693205,0.556668,1.06037,0.342558,-0.496763,-106.423,823.988,3194.61,14199.3,14354.4,1.36332,1.22678,2.4006,1.01268,0.173354,0.611348,875.922,3228.37,14251.2,0.0507345,0.134229,0.294432,17264.8 
168,0.15,47.3204,168,19449.6,-0.25394,35.6573,12.6559,116.547,-0.0868121,-141.13,8.28642,2.71737,2.25171,1.91728,1.15071,-1.8175,-115.419,893.521,3051.74,14818.4,15089.4,3.44414,2.97847,3.37082,1.87748,-1.09073,0.681403,949.845,3088.35,14874.7,0.0526062,0.149477,0.276655,18055.8 
169,0.65,47.3249,169,19416.1,0.0129784,35.6421,12.4288,116.45,-0.0142938,-10.9259,3.00754e-11,-1.94267,0.0225063,-0.0935549,-1.78255,-0.689712,-146.935,864.61,3325.27,14617.7,14425.8,-1.01745,0.947719,1.75687,-0.85734,0.2355,-0.649186,936.313,3371.88,14689.4,0.052516,0.136946,0.297184,17829.1 
170,1.15,47.3204,170,18690.2,-0.00919053,33.9658,12.6932,116.575,-0.0795431,-27.6559,500,-0.45235,1.19726,0.0626933,1.70909,1.77907,-82.653,914.569,2970.49,14271.8,14106.5,0.0680934,1.7177,1.10358,2.22954,2.29952,0.851238,954.903,2996.71,14312.1,0.0548359,0.154038,0.278346,17413.8 
171,1.65,47.3249,171,19260.8,-0.176525,35.4207,12.7997,116.542,0.0386959,-47.7053,53.0345,-1.47068,3.02107,0.24053,0.391501,0.024536,-34.6548,857.012,2996.8,14878.2,14819,-1.25246,3.23928,0.676954,0.609713,0.242748,0.807477,873.923,3007.8,14895.1,0.0485424,0.142389,0.271126,18003.3 
172,2.15,47.3204,172,19138,-0.0689354,34.5851,12.7741,116.774,0.116352,-267.188,499.999,4.54339,-1.16166,-1.85866,-0.792927,-2.71365,-118.365,937.237,2978.9,14531.5,15393.8,5.2887,-0.416351,-0.368038,-0.0476132,-1.96833,1.1479,994.999,3016.44,14589.2,0.055985,0.158597,0.275819,17772.6 
173,2.65,47.3249,173,17312.9,-0.256381,32.2948,12.545,116.469,0.228337,-188.702,358.546,2.09273,-0.781759,2.28172,-1.63909,-4.42564,-175.178,754.833,2824.24,13357,14591.2,3.19578,0.321289,4.48781,-0.536038,-3.32259,-0.082377,840.319,2879.8,13442.4,0.051556,0.142912,0.282968,16299.1 
174,0.35,47.3245,174,17653,-0.191376,32.4279,12.5122,116.484,0.1725,151.169,9.38142e-06,-2.55983,2.75164,4.12646,5.38248,-0.227665,-125.32,890.208,2663.61,13577.8,14057.2,-1.77072,3.54075,5.70467,6.17159,0.561441,0.598481,951.363,2703.36,13639,0.0571863,0.167427,0.267464,16636.2 
175,0.85,47.3209,175,17411,-0.217475,31.7908,-12.6721,116.366,-0.999134,2557.16,445.564,-0.106894,1.79951,2.06941,1.60046,-0.97438,-154.477,875.486,3033.21,12975.8,96286.1,0.865805,2.77221,4.01481,2.57316,-0.00168009,0.607327,950.87,3082.21,13051.2,0.0595792,0.149868,0.303154,15959.8 
176,1.35,47.3245,176,18631.2,-0.00999576,33.7633,12.6872,116.381,-0.00247318,32.6891,3.55153e-12,-1.3842,-2.53002,4.20185,0.673316,0.515315,-128.91,770.018,2907.08,14393.7,13947.3,-0.572486,-1.7183,5.82528,1.48503,1.32703,0.0821337,832.926,2947.97,14456.6,0.0477102,0.139009,0.273066,17458 
177,1.85,47.3209,177,18108.3,-0.19476,33.2436,12.4964,116.489,-1.41903,954.509,126.221,1.07347,2.07357,-0.428529,-1.93897,1.60921,-100.256,878.953,2697.36,13923,57616.3,1.70475,2.70486,0.834045,-1.30769,2.2405,0.864964,927.878,2729.16,13971.9,0.0545953,0.162674,0.264609,16995.6 
178,2.35,47.3245,178,18446.2,-0.0286808,34.085,-12.4169,116.643,0.0354901,-27.5647,500,-1.64669,-0.330484,1.83794,1.36447,1.87209,-105.024,798.847,2474.87,14672,13809.4,-0.985388,0.330822,3.16055,2.02578,2.5334,0.552657,850.098,2508.18,14723.3,0.047807,0.162251,0.238856,17781.9 
179,2.85,47.3209,179,17325.6,-0.252688,31.962,12.673,116.446,0.0266165,135.585,9.21663,-1.00206,-1.84684,-1.45913,-0.591533,-2.79944,-129.391,863.41,2550.43,13472.7,13303.3,-0.187319,-1.0321,0.170354,0.223209,-1.9847,1.06061,926.552,2591.47,13535.9,0.0561792,0.169648,0.260724,16492.8 
180,0.25,47.3224,180,18740.6,-0.17642,34.3874,12.54,116.64,0.523534,-610.554,68.303,-3.24575,1.09144,2.10275,4.03144,0.835817,-44.3261,740.061,3113.28,14432.9,24443.1,-2.96664,1.37055,2.66097,4.31055,1.11493,0.590011,761.692,3127.35,14454.5,0.0438148,0.122173,0.284976,17384.4 
181,0.75,47.3229,181,18008.6,-0.242702,33.5536,12.6783,116.472,-1.05877,-452.533,500,0.686918,2.13279,-1.75079,3.04222,1.51829,-117.664,777.244,2622.19,14291.8,29445.5,1.42782,2.87369,-0.268992,3.78312,2.25918,1.0267,834.663,2659.52,14349.2,0.0481456,0.152066,0.254522,17336.2 
182,1.25,47.3224,182,18022.7,-0.270302,33.4402,12.6235,116.616,-0.548811,-279.42,497.977,-0.432477,-1.78438,-3.03712,0.147592,-0.946958,-150.527,835.432,2682.75,14033.3,18733.8,0.515353,-0.836546,-1.14146,1.09542,0.000871564,-2.11568,908.889,2730.49,14106.8,0.053053,0.159811,0.262839,17131.7 
183,1.75,47.3229,183,18655.8,0.0181086,33.7266,12.697,116.719,-0.174484,145.25,500,1.43506,-0.290207,2.41947,1.13041,1.58971,-80.6331,836.817,2850.93,14258.6,14765.2,1.94278,0.217518,3.43492,1.63814,2.09743,0.631872,876.166,2876.51,14298,0.0505903,0.14825,0.270393,17318.8 
184,2.25,47.3224,184,17444.7,-0.133797,31.7336,12.7125,116.535,-0.0803514,266.072,2.05739,-2.46365,-4.49634,-4.25142,-1.04168,-0.655537,-106.241,826.195,2815.21,13179,13828.4,-1.79468,-3.82737,-2.91349,-0.372708,0.0134313,0.672451,878.04,2848.9,13230.9,0.0545585,0.149744,0.283999,16093.6 
185,2.75,47.3229,185,18416.8,-0.274654,34.2586,12.5862,116.61,0.171082,-155.035,206.453,2.16156,2.02745,1.30145,-1.13668,-3.01289,-73.4138,772.207,2930.12,14239.2,14900,2.62383,2.48971,2.22598,-0.674415,-2.55062,0.45899,808.032,2953.41,14275,0.0469123,0.135202,0.275949,17224.3 
186,0.15,47.3204,186,17637.9,0.0310201,32.5404,12.5329,116.389,-0.010793,-16.763,0.635287,-2.56752,-0.247561,-2.75215,0.93464,-0.822281,-131.389,823.032,2714.43,13711.6,13282,-1.7402,0.579762,-1.0975,1.76196,0.00504109,-1.23553,887.15,2756.11,13775.8,0.0530298,0.155359,0.269299,16729.3 
187,0.65,47.3249,187,17919.6,-0.0229476,33.1625,12.4705,116.595,-0.0395559,11.1075,16.0203,-2.60717,0.662942,1.32524,0.502097,-3.0615,-99.234,739.984,2768.35,13965.2,13476.8,-1.98232,1.28779,2.57494,1.12695,-2.43665,-3.51186,788.41,2799.82,14013.6,0.0466403,0.138607,0.269028,16904 
188,1.15,47.3204,188,18817.9,-0.0389023,34.3819,12.5706,116.647,0.0143119,-92.1093,500,2.21935,-1.28904,-4.86053,-0.449887,-2.25885,-85.4003,855.465,2642.3,14638.9,14112.5,2.75709,-0.751301,-3.78504,0.0878562,-1.72111,-0.109168,897.14,2669.39,14680.6,0.0504584,0.161108,0.25091,17779.8 
189,1.65,47.3249,189,18391.6,-0.0300142,33.4433,12.6272,116.523,0.0788102,44.17,500,0.539951,2.96839,-3.03533,1.00718,-0.953691,-141.098,838.436,2806.29,14214.4,13860.4,1.42841,3.85685,-1.25842,1.89564,-0.0652357,1.21485,907.291,2851.05,14283.3,0.0523447,0.153866,0.268845,17333 
190,2.15,47.3204,190,18230,-0.0372973,33.6204,12.5647,116.615,0.00834854,-20.8149,500,1.23732,-1.18464,-2.53538,1.21745,2.26435,-87.4613,831.764,2699.96,14292.2,13757.1,1.78804,-0.63392,-1.43394,1.76817,2.81507,1.33321,874.445,2727.7,14334.9,0.0503725,0.154826,0.259546,17359.6 
191,2.65,47.3249,191,18512.3,-0.0679945,34.1777,12.3763,116.677,0.119497,-111.162,455.316,1.00654,0.574668,0.629959,0.643647,1.55152,-103.271,805.867,2436.23,14690,14202.3,1.65681,1.22494,1.9305,1.29392,2.20179,0.767632,856.263,2468.98,14740.4,0.0480837,0.165398,0.235794,17807.8 
192,0.35,47.3245,192,18272.6,-0.263103,33.7389,12.6485,116.74,0.73794,-830.004,49.0549,-0.50829,1.20517,0.95857,-0.988624,-4.52789,-139.474,818.277,2918,14037.2,33830.7,0.369938,2.08339,2.71503,-0.110396,-3.64966,-0.927871,886.34,2962.24,14105.2,0.0518105,0.146014,0.278947,17107.3 
193,0.85,47.3209,193,18771.3,-0.0162322,33.711,12.7847,116.539,0.0203382,-86.1187,500,0.421738,-2.55221,-1.56982,0.35551,-1.86902,-87.4832,919.209,3054.65,14077.9,14087,0.972597,-2.00135,-0.468105,0.906368,-1.31816,0.754745,961.9,3082.4,14120.6,0.0559224,0.151335,0.286791,17200.6 
194,1.35,47.3245,194,18622.3,-0.00485218,33.5645,12.746,116.62,0.0218354,13.3944,500,-0.150198,0.923896,0.211157,-0.421521,0.991802,-111.1,892.464,2742.57,14312.2,13936.3,0.549368,1.62346,1.61029,0.278045,1.69137,0.720073,946.68,2777.81,14366.4,0.054195,0.163,0.262634,17468 
195,1.85,47.3209,195,18166.4,-0.262024,34.211,12.4029,116.513,-0.0165648,-153.258,490.471,-0.341577,1.07409,-0.990403,0.930645,0.82176,-126.392,813.77,2815.24,14186.2,13895.5,0.454281,1.86995,0.601314,1.7265,1.61762,0.904091,875.449,2855.33,14247.9,0.0507198,0.149082,0.269628,17260.5 
196,2.35,47.3245,196,18968.3,-0.0021766,35.264,12.399,116.557,-0.000784363,-25.3714,0.000963242,4.43995,2.20186,-4.28057,1.5909,-0.331953,-160.8,775.054,2943.45,14806.3,14234.1,5.45246,3.21438,-2.25554,2.60341,0.68056,1.23264,853.524,2994.46,14884.8,0.0474944,0.140064,0.270385,17971 
197,2.85,47.3209,197,18595.1,-0.0119728,34.2476,12.5026,116.603,0.0235155,-60.3081,500,-0.352771,0.643862,-0.508882,-0.122889,1.84039,-104.516,884.928,2939.86,14262.5,13985,0.305339,1.30197,0.807337,0.53522,2.4985,0.85182,935.931,2973.01,14313.5,0.0538,0.152464,0.276734,17396.5 
198,2.85,47.3209,198,17883.1,-0.190831,33.5859,12.4467,116.363,0.300343,-77.0251,500,-0.980688,0.0957045,-2.33851,-2.35333,0.339915,-150.027,862.219,2654.21,14053.7,14361.5,-0.0360084,1.04038,-0.449153,-1.40865,1.28459,2.04171,935.432,2701.8,14127,0.0544444,0.165166,0.260522,17181.4 
199,2.85,47.3209,199,18192.7,-0.276554,33.8208,12.6116,116.532,0.121351,141.111,43.645,1.10956,-1.85722,-0.493124,-0.192987,-0.673238,-64.4453,831.148,2868.94,14057.9,14442.6,1.51535,-1.45142,0.318466,0.212807,-0.267443,0.0283545,862.597,2889.38,14089.4,0.0505467,0.145733,0.27419,17065.4 
