cyc,detuning,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
32,20,47.2019,2.5,32,18273.8,-0.329645,34.3893,-12.6299,115.733,1.75248,-8684.11,73.2231,-0.787787,4.41219,-1.34948,1.55527,-2.75616,-132.869,2215.64,138.549,17214.3,509560,0.0488561,5.24884,0.323808,2.39191,-1.91951,0.946864,2402,145.451,17400.7,0.107171,0.904184,0.0151646,22412.8,-0.00168537,0.11317,13.7189,25.4296,116.884,99.6915,1.08294,12.9764,14.7917,115.309,140.239,1.5746,-40.5472 
33,20,47.2019,2.5,33,17393.8,-0.0203954,32.9427,12.1857,115.846,-0.0065667,3.11489,499.985,3.36315,0.572522,6.58915,4.2252,1.17425,-149.77,2032.7,122.055,16357.8,13068.6,4.30621,1.51558,8.47527,5.16826,2.11731,0.607311,2242.77,129.835,16567.9,0.105315,0.908011,0.0142304,21295.8,-0.00148374,0.109502,13.7648,25.1083,117.243,99.3113,1.11306,12.5999,13.9696,115.518,139.738,1.72426,-40.4268 
34,-20,47.1619,2.5,34,15990.7,-0.273579,30.4657,12.5012,115.809,-0.0350479,253.316,0.000232849,5.99542,0.389263,-0.697845,2.38766,-0.0217936,-16.9742,787.694,107.991,16324.8,12687.2,6.10231,0.496145,-0.484081,2.49454,0.0850886,1.05568,811.502,108.873,16348.6,0.0413769,0.809859,0.0121187,19612.4,-0.00136058,0.0767604,14.0133,15.0881,117.006,108,1.11017,12.7167,14.0693,115.463,139.213,1.54341,-31.2134 
35,3,47.1849,2,35,17114.1,0.00346228,32.7747,-12.021,115.845,-0.00869202,-3.6816,0.361907,-0.945767,-0.694342,1.96013,-1.67022,-3.1421,-81.5747,3746.4,104.945,14445.6,12826.6,-0.432113,-0.180688,2.98743,-1.15657,-2.62845,3.11817,3860.82,109.183,14560,0.187375,0.952844,0.0136254,20604.8,-0.00123922,0.235384,12.8301,16.219,117.316,90.1456,1.0203,12.3032,14.1766,115.331,139.146,1.98499,-49.0001 
36,1,47.1829,1.7,36,14606.8,-0.0214504,28.6331,11.99,115.833,-0.0198549,19.202,500,1.24953,1.00178,0.342301,1.44122,1.20412,-125.367,1463.76,92.7369,14270.8,11188.4,2.03893,1.79118,1.92111,2.23063,1.99352,0.807415,1639.6,99.2494,14446.6,0.0898254,0.904215,0.0124973,18253.2,-0.0015818,0.0772035,14.1934,25.0519,117.796,99.0149,1.01949,12.3391,13.7934,115.528,139.023,2.26737,-40.0081 
37,80,47.2619,8,37,17049.4,-0.221085,32.1511,12.5357,116.022,0.251534,-205.948,1.79491e-06,-2.38403,0.176738,-0.222553,0.206992,0.349816,-106.118,2911.94,112.009,15237.8,14806.6,-1.71584,0.844932,1.11384,0.875186,1.01801,0.478572,3060.78,117.521,15386.7,0.147469,0.937038,0.0138745,20755.5,-0.00157389,0.160599,13.3219,19.0198,117.738,91.0718,0.990677,12.9086,14.8652,115.491,139.13,2.24728,-48.0583 
38,10,47.1919,2,38,17364.1,-0.177263,33.2431,12.3313,115.714,0.272703,-585.477,473.271,1.35356,0.837445,1.27273,-0.127266,-1.05053,-87.9954,1849.06,100.729,16656.4,18542.1,1.90764,1.39153,2.3809,0.426818,-0.496446,0.575631,1972.48,105.3,16779.9,0.0927381,0.914559,0.0114278,21269.3,-0.0015313,0.0993414,13.6683,22.9234,117.985,96.2368,1.13716,12.5919,14.1722,115.193,139.485,2.79197,-43.2483 
39,-30,47.1519,4,39,16352.5,-0.245581,31.4758,12.2305,115.453,-0.0664841,365.062,8.47299e-06,1.01929,1.23307,1.78402,0.923533,-1.40973,-155.277,760.409,99.5286,16764.8,13322,1.99703,2.21081,3.7395,1.90127,-0.431988,0.602883,978.201,107.595,16982.6,0.047698,0.838583,0.0115362,20508.2,-0.00134153,0.0709851,-14.2616,13.8954,117.693,108,1.18699,12.3932,13.9326,115.12,140.153,2.57281,-32.1533 
40,25,47.2069,3,40,15114.8,-0.0195628,29.1825,12.1342,115.7,-0.00215447,3.42919,1.36138e-12,-0.00807379,-0.199745,3.27576,-1.06138,-2.39874,-97.1745,2144.2,91.3931,14044.8,11527.6,0.603808,0.412137,4.49953,-0.449499,-1.78686,-0.372176,2280.5,96.4411,14181.1,0.122682,0.931093,0.0123726,18588.7,-0.00158416,0.129096,13.1374,20.0122,117.689,93.5675,0.982822,12.5485,14.0508,115.308,139.456,2.38151,-45.8883 
41,55,47.2369,5,41,16415.9,-0.179754,31.2088,12.4742,115.777,0.248695,-431.835,1.29468e-10,0.100699,-1.38715,-0.0601593,-1.6092,-2.22373,-108.181,2187.72,105.751,15348.8,16169.2,0.781889,-0.705965,1.30222,-0.928014,-1.54254,2.19206,2339.45,111.371,15500.5,0.116015,0.923097,0.0130625,20165.1,-0.00154567,0.115223,13.6161,21.5692,118.002,94.0435,1.05069,12.6516,14.2029,115.297,139.569,2.70512,-45.5252 
42,110,47.2919,10,42,19402.3,-0.331083,34.7998,13.1896,115.81,0.345408,-33.8056,447.376,-1.1466,-3.09649,0.794398,-0.399581,-1.29293,-126.984,2897.06,135.483,17446.2,15321.9,-0.347014,-2.2969,2.39357,0.400005,-0.493349,7.96428,3075.16,142.08,17624.3,0.131738,0.925194,0.014633,23343.1,-0.00142611,0.132202,14.3675,23.8689,117.57,94.6037,1.06937,13.2956,14.9275,115.301,139.869,2.26899,-45.2654 
43,50,47.2319,5,43,16684,-0.292119,31.6031,12.5155,115.723,1.9257,-800.688,198.347,0.688094,-3.23051,3.55445,-2.07243,2.82376,-76.9912,2600.43,90.2804,15060.4,63069.1,1.17289,-2.74572,4.52404,-1.58763,3.30855,0.0316958,2708.42,94.28,15168.4,0.134399,0.94258,0.0113201,20152.1,-0.00133195,0.152696,12.96,18.55,117.492,93.1013,1.01359,12.6841,14.4865,115.267,140.24,2.2253,-47.1387 
44,90,47.2719,10,44,18013,-0.326408,32.5019,13.1772,115.845,0.224228,639.757,136.776,1.62269,-0.442518,3.59991,0.0121644,-0.642384,-71.5839,3421.85,101.24,15507.1,18611.9,2.07344,0.00822637,4.5014,0.462909,-0.191639,0.343277,3522.25,104.959,15607.6,0.164047,0.950437,0.0122363,21470.9,-0.0013746,0.181973,13.6113,18.571,117.589,90.4299,0.962984,13.407,15.0136,115.203,139.656,2.38636,-49.2263 
45,20,47.2019,2.5,45,16043.2,-0.266761,30.7997,12.2967,115.542,-0.318083,341.482,480.378,-1.61239,-1.48199,-1.15497,-0.55146,-0.510801,-82.1002,1968.27,82.8297,15100.4,15865,-1.09543,-0.965024,-0.121046,-0.0344966,0.00616168,0.945224,2083.42,87.0947,15215.6,0.106398,0.931831,0.0104343,19581.4,-0.00139337,0.115034,13.1878,19.0123,117.236,92.8729,1.04849,12.5017,14.2748,115.147,139.24,2.08858,-46.3673 
46,-3,47.1789,2,46,16236.7,-0.268811,30.8692,12.4127,115.494,0.0727881,61.303,499.138,0.944421,0.965743,1.61164,-1.02635,-0.955463,-70.2946,1473.31,93.1875,15799.3,12618.7,1.38705,1.40837,2.4969,-0.583725,-0.512836,0.404899,1571.91,96.8391,15897.9,0.0791713,0.902681,0.0110963,19854.5,-0.0013717,0.0738017,14.2039,26.8761,117.342,99.3343,1.08302,12.544,13.9747,115.015,138.781,2.32642,-39.4464 
47,30,47.2119,4,47,17308.8,-0.0258539,31.8789,12.6038,116.183,0.0215605,-41.12,500,-1.60988,-0.898174,2.5395,-0.553855,-2.09026,-47.5517,3465.1,119.768,14682.8,13108.7,-1.31046,-0.598753,3.13834,-0.254434,-1.79084,4.84529,3531.79,122.238,14749.5,0.172335,0.94289,0.0150371,20493.7,-0.00124759,0.220174,12.9583,16.3219,117.724,90.994,0.961603,12.9434,14.6929,115.601,139.532,2.12366,-48.538 
48,0,47.1819,1.7,48,17980.2,-0.273369,33.9093,12.4319,115.622,-0.1402,115.193,388.523,0.272661,1.50896,-1.08999,4.03341,-1.68697,-17.4045,1939.03,115.808,17053.8,14248.8,0.382253,1.61855,-0.870803,4.143,-1.57738,1.23563,1963.44,116.712,17078.2,0.0908861,0.905777,0.0124324,21603.3,-0.00137719,0.0954043,13.9837,27.0779,117.537,98.7166,1.17474,12.5202,13.8254,115.107,139.582,2.42984,-40.8656 
49,0,47.1819,1.7,49,17343.5,-0.248563,32.5258,12.5167,115.814,-0.420628,993.862,499.717,-2.99797,0.183544,-0.03353,-1.62224,1.8926,-132.177,1774.01,97.0653,16678.1,26861.7,-2.16568,1.01583,1.63104,-0.789957,2.72489,0.324933,1959.4,103.932,16863.5,0.0917648,0.91506,0.0112257,21352.4,-0.0013507,0.0857112,14.6034,23.5087,117.851,97.3174,1.14438,12.6079,13.9916,115.439,140.421,2.41127,-43.1034 
50,-50,47.1319,5,50,17456.3,-0.275217,32.7273,12.5396,115.751,0.244842,-9.20288,34.2189,2.00855,1.34198,6.0085,2.88949,-2.79001,-160.964,739.814,86.9377,17790.1,13432.8,3.0221,2.35553,8.0356,3.90304,-1.77646,0.482902,965.582,95.2995,18015.9,0.0445301,0.852719,0.00965025,21683.8,-0.00128165,0.0595445,15.0454,-15.0089,117.875,108,1.20524,12.7139,14.2447,115.434,140.469,2.44081,-32.4688 
51,90,47.2719,10,51,16862.5,-0.0448544,30.9363,12.7092,115.98,-0.0181156,86.4349,500,0.265721,1.91409,1.13935,-1.6267,1.57034,-94.2158,3358.73,110.273,14484.6,12850.2,0.858973,2.50734,2.32585,-1.03344,2.16359,0.659082,3490.88,115.168,14616.8,0.171963,0.945417,0.0143066,20300.2,-0.00137513,0.184256,13.6053,18.0318,117.566,91.3021,0.914718,13.0698,15.1014,115.313,140.264,2.25352,-48.962 
52,-40,47.1419,5,52,17208.3,-0.22449,32.6017,12.2462,115.505,-0.0557393,-585.057,96.4429,-1.47077,-0.297284,5.28323,-0.832823,-2.26768,-112.582,780.51,105.758,17454.8,14058.4,-0.761872,0.411616,6.70103,-0.123923,-1.55878,-0.435502,938.418,111.606,17612.7,0.0442796,0.827727,0.0115382,21193,-0.00118782,0.0701617,15.2161,14.8047,116.815,108,1.21859,12.4047,13.9965,115.19,139.002,1.62463,-31.0022 
53,45,47.2269,5,53,17754.1,-0.278131,32.9697,12.6537,115.834,0.00848062,135.904,17.2684,-0.936628,0.276705,-1.4259,1.16181,-3.79905,-117.01,2713.11,102.461,15998.5,13618.3,-0.19985,1.01348,0.0476555,1.89859,-3.06228,1.15759,2877.23,108.539,16162.6,0.134048,0.938072,0.0122194,21464.2,-0.0013818,0.161562,13.4576,17.0361,117.389,91.7253,1.05365,12.9259,14.6645,115.391,140.363,1.99822,-48.6376 
