cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
227,0.63,3.37,227,13509.3,-0.211893,24.3286,13.1357,121.163,-0.162127,180.899,4.02053e-11,-1.89672,-3.25472,-14.2931,0.434813,-1.52645,239.429,1490.55,934.35,11268.1,11357.9,-3.40434,-4.76235,-17.3084,-1.07281,-3.03407,0.414901,1221.44,871.03,10999,0.175978,0.44485,0.127308,6940.9 
228,0.67,3.33,228,12849.1,-0.023333,23.005,-13.0183,121.257,-0.00837571,-7.74146,500,0.426761,0.313766,-11.2966,2.6783,0.79887,260.195,1623.05,1100.86,10415.8,9751.39,-1.21162,-1.32461,-14.5734,1.03992,-0.839511,0.138139,1330.6,1032.04,10123.3,0.201768,0.424207,0.158106,6594.73 
229,0.41,3.59,229,14007.9,-0.155779,24.8312,13.0738,121.077,-1.52659,1053.95,500,3.86426,-2.29479,-5.53394,4.49075,-3.6977,185.352,1745.79,1139.54,11195.7,62944.7,2.69715,-3.4619,-7.86817,3.32364,-4.86481,0.226647,1537.46,1090.52,10987.4,0.212037,0.446175,0.154572,7250.9 
230,0.11,3.89,230,12917.8,-0.211895,23.4654,12.9818,121.205,0.0580012,258.974,84.5508,-3.63815,-3.59907,-11.5099,-2.63052,-1.10233,233.46,1420.63,945.075,10707.3,10405.5,-5.10819,-5.06911,-14.45,-4.10055,-2.57237,0.538342,1158.22,883.333,10444.9,0.175766,0.428328,0.13479,6589.57 
231,0.43,3.57,231,14408,-0.195745,25.4501,13.1693,120.993,0.0178854,78.5584,169.103,-2.20164,-3.5412,-14.5858,1.35379,-2.31632,246.059,1913.49,1215.73,11394.6,10956.3,-3.75101,-5.09057,-17.6845,-0.19558,-3.86568,0.421836,1636.93,1150.66,11118,0.220661,0.448402,0.160122,7418.31 
232,0.31,3.69,232,12984.7,-0.0249451,23.5548,-12.7988,121.142,-0.000560602,19.1355,5.51919e-12,-2.67309,-1.23094,-7.34249,-3.36664,1.30868,245.399,1792.06,1138.52,10222.9,9814.28,-4.2183,-2.77615,-10.4329,-4.91185,-0.236536,0.537871,1516.24,1073.62,9947.09,0.226686,0.4466,0.16585,6688.73 
233,0.69,3.31,233,12839.4,-0.241266,23.7126,12.9151,121.074,-0.12983,513.811,290.718,0.0536201,-1.89392,-8.95411,1.74866,-4.10697,232.675,1587.77,950.097,10553.5,12141,-1.41148,-3.35902,-11.8843,0.283565,-5.57206,0.458408,1326.25,888.563,10292,0.198598,0.460307,0.137217,6678.07 
234,0.49,3.51,234,11965,-0.231888,22.1701,12.909,121.075,-0.0607462,332.487,398.073,-0.54594,-4.24807,-11.6185,-0.796484,-1.61773,304.527,1469.56,925.188,9844.96,9974.03,-2.46347,-6.1656,-15.4535,-2.71401,-3.53525,0.490518,1127.28,844.652,9502.68,0.185754,0.432668,0.140699,6068.68 
235,0.09,3.91,235,12978.1,-0.248665,23.9982,12.9221,121.017,0.649216,1861.95,450.124,-4.30283,-0.0117414,-11.2175,3.86005,-3.17215,272.907,1543.82,897.485,10820.2,49445.8,-6.02125,-1.73016,-14.6544,2.14163,-4.89057,0.417431,1237.08,825.311,10513.5,0.184526,0.461361,0.126337,6704.09 
236,0.15,3.85,236,14737.1,-0.0600765,26.8406,13.1363,121.072,-0.101106,108.396,11.9279,-4.35704,0.507097,-16.961,-1.23462,-2.89614,276.596,1724.72,1037.81,12520.7,11834.6,-6.09869,-1.23455,-20.4443,-2.97627,-4.63779,0.42234,1413.83,964.665,12209.8,0.182126,0.455781,0.127049,7762.92 
237,0.05,3.95,237,11359.9,-0.237603,21.4464,12.762,121.166,0.133162,-156.151,116.604,-2.79722,-6.91677,-11.8798,-2.28203,-0.956393,288.831,1391.38,895.974,9394.67,9586.73,-4.61591,-8.73546,-15.5171,-4.10072,-2.77509,0.565885,1066.74,819.589,9070.04,0.184456,0.426522,0.142703,5783.16 
238,0.47,3.53,238,13760.6,-0.0476623,24.8632,12.9318,121.207,0.00764913,90.628,0.00158248,-0.784197,-3.27213,-10.8056,0.991266,-4.58273,318.947,1823.6,1211.05,11013.5,10489.3,-2.79252,-5.28045,-14.8223,-1.01706,-6.59106,0.514077,1465.11,1126.7,10655,0.209131,0.426297,0.163033,7005.72 
240,0.17,3.83,240,11946.2,-0.299164,22.9013,12.8122,121.279,0.277117,66.5262,87.7145,-3.00714,-6.23101,-10.4294,2.10544,-0.663329,251.321,1320.94,735.175,10429.9,10151.8,-4.58963,-7.81351,-13.5944,0.522944,-2.24583,0.50959,1038.47,668.71,10147.4,0.164441,0.470169,0.108253,6315.12 
241,0.27,3.73,241,13076.6,-0.176976,24.416,12.7285,121.035,0.159555,-76.7037,4.54218e-09,1.02068,1.97532,-10.4362,0.745917,-1.66932,296.823,1441.72,1037.78,10891.6,10515.3,-0.848335,0.106305,-14.1743,-1.1231,-3.53833,0.276,1108.1,959.277,10558,0.167939,0.39762,0.143373,6598.25 
242,0.75,3.25,242,13516.5,-0.242868,24.6617,13.0218,121.413,0.122169,170.641,489.012,-2.06197,4.95193,-12.2629,1.49918,-1.97201,273.779,1458.33,1005.54,11267,11132.8,-3.78588,3.22802,-15.7107,-0.224736,-3.69593,0.221828,1150.61,933.139,10959.2,0.167987,0.413354,0.135582,6849.42 
243,0.13,3.87,243,12965.9,-0.0151769,23.4757,12.9011,121.111,-0.011011,17.8792,476.292,-2.98753,-3.43908,-8.54399,-0.97582,-3.00934,314.523,1880.82,1115.96,10303.3,9865.58,-4.968,-5.41954,-12.5049,-2.95629,-4.98981,0.594504,1527.31,1032.78,9949.75,0.227916,0.458008,0.160517,6701.18 
244,0.35,3.65,244,12523.4,-0.0548934,23.2881,12.8966,121.209,-0.0221411,67.6115,500,-5.44127,-6.49528,-16.1451,6.38475,0.839088,297.465,1386.24,891.238,10800.3,9825.69,-7.31433,-8.36834,-19.8912,4.51169,-1.03397,0.380262,1051.9,812.57,10466,0.161975,0.425199,0.125124,6494.2 
245,0.59,3.41,245,12381.9,-0.240489,23.2165,12.7593,121.27,-0.0360585,169.744,379.612,1.73979,0.200138,-8.06888,0.109959,-0.965411,257.259,1612.71,1098.2,10069,9842.38,0.119896,-1.41975,-11.3087,-1.50993,-2.5853,0.322987,1323.56,1030.17,9779.8,0.206514,0.423355,0.162508,6409.06 
246,0.01,3.99,246,12810.8,-0.0401682,23.4642,12.9028,121.181,-0.0239065,34.883,3.30443e-06,1.11872,-4.06337,-11.9536,3.26404,-3.84088,266.647,1603.29,941.001,10605,9882.84,-0.560285,-5.74237,-15.3116,1.58504,-5.51988,0.400699,1303.59,870.483,10305.3,0.195665,0.461132,0.13465,6662.36 
247,0.53,3.47,247,13411.5,-0.252842,24.6991,12.9556,121.517,0.00148172,283.456,100.872,0.0582841,-2.20068,-6.91571,0.339449,0.509782,297.77,1312.92,867.621,11453.8,10430.4,-1.81669,-4.07565,-10.6657,-1.53553,-1.36519,0.451883,978.241,788.872,11119.1,0.144707,0.414726,0.115587,6760.17 
248,0.51,3.49,248,12634.8,-0.255089,23.001,13.1897,121.091,-0.041395,96.433,348.664,-1.27204,1.39043,-13.0092,-0.716173,-3.94327,301.635,1604.59,980.261,10338.5,10005.9,-3.17136,-0.508881,-16.8079,-2.61549,-5.84258,0.419341,1265.57,900.49,9999.47,0.195748,0.445399,0.142285,6465.29 
249,0.39,3.61,249,13863.3,-0.17386,25.8895,12.9228,120.909,-0.0029421,50.8489,500,-1.65627,2.95518,-13.7466,-2.67663,-2.68244,323.519,1619.99,1065.29,11710.9,10896,-3.69339,0.918063,-17.8209,-4.71374,-4.71955,0.406554,1256.36,979.73,11347.3,0.175544,0.42289,0.137223,7156.96 
250,0.25,3.75,250,12573.9,-0.310862,23.9204,12.8918,121.023,-0.449759,424.214,378.254,-3.49727,-6.46653,-12.5803,1.6264,0.296437,323.079,1549.66,953.232,10619.2,16249.7,-5.53161,-8.50088,-16.649,-0.407944,-1.73791,0.492832,1186.53,867.79,10256.1,0.181992,0.438618,0.134847,6519.7 
251,0.71,3.29,251,13127.7,-0.240226,24.2772,12.8678,121.29,0.0102846,148.905,464.942,-0.173413,-5.15159,-9.85724,0.136591,1.85237,296.532,1704.48,1138.96,10581.2,10219.3,-2.04059,-7.01877,-13.5916,-1.73059,-0.0148105,0.442884,1371.19,1060.54,10247.9,0.204652,0.424895,0.160113,6700.1 
252,0.45,3.55,252,13879.5,-0.0602289,25.38,12.9685,121.18,0.0403921,25.2148,500,0.612187,-4.2014,-13.4244,0.950277,-3.46766,314.053,1622.09,916.438,11847.5,10747.7,-1.36532,-6.17891,-17.3794,-1.02723,-5.44516,0.446446,1269.1,833.382,11494.5,0.175139,0.465295,0.117821,7246.26 
253,0.77,3.23,253,13114.2,-0.203896,24.1444,12.9763,121.103,0.121841,13.6572,500,0.942267,-2.59529,-9.29651,0.530957,3.33002,259.633,1622.08,1057.8,10857.9,10253.2,-0.692573,-4.23013,-12.5662,-1.10388,1.69518,0.256333,1330.27,989.139,10566.1,0.194921,0.434549,0.147083,6824.65 
254,0.57,3.43,254,13036,-0.000401846,23.9934,13.0181,121.207,-0.0109749,15.007,1.56658,-0.520138,-0.818108,-12.2465,-2.05379,0.572526,292.652,1437,831.645,11371.8,10173.3,-2.36289,-2.66086,-15.932,-3.89654,-1.27022,0.390104,1108.07,754.25,11042.9,0.161753,0.456369,0.111758,6850.36 
255,0.69,3.31,255,13974.6,-0.301102,25.6522,13.1644,121.016,0.153686,9.02936,330.414,-1.44153,-6.97922,-12.5794,0.535123,-2.52083,277.875,1472.95,1021.55,11831.4,11038.3,-3.19124,-8.72892,-16.0788,-1.21458,-4.27054,0.519807,1160.63,948.066,11519.1,0.162313,0.411608,0.131653,7150.54 
256,0.49,3.51,256,13162.5,-0.26821,24.8229,12.8843,120.997,0.0817095,129.808,0.00186907,-0.807441,-1.80488,-6.06771,1.29811,-2.37744,289.538,1411.01,941.057,11344.4,10756.6,-2.63058,-3.62802,-9.71399,-0.52503,-4.20058,0.530684,1085.58,864.485,11018.9,0.159283,0.417784,0.126272,6815.42 
257,0.09,3.91,257,13359.5,-0.275147,24.3678,13.1892,120.702,-0.044556,335.255,117.152,-4.09601,-5.22596,-13.1214,-2.18897,-3.39087,317.723,1632.72,1067.85,10925.6,10948.6,-6.09662,-7.22657,-17.1227,-4.18959,-5.39149,0.572221,1275.61,983.822,10568.5,0.188387,0.425586,0.14638,6771.21 
258,0.15,3.85,258,13602.5,-0.321954,25.0345,13.2606,121.14,0.0617774,69.3293,480.899,-1.21224,-0.97464,-3.64053,0.375639,-3.2213,276.462,1591.49,910.713,11584.7,10946.3,-2.95304,-2.71545,-7.12214,-1.36517,-4.9621,0.627462,1280.75,837.599,11273.9,0.179297,0.466313,0.120384,7143.2 
259,0.05,3.95,259,13179.6,-0.0699073,24.4057,13.006,120.883,-0.0571673,133.841,500,-1.55317,-4.17,-12.359,0.68315,-3.66813,358.765,1601.82,861.504,11357.5,10582.1,-3.81222,-6.42905,-16.8771,-1.5759,-5.92718,0.512524,1198.58,766.624,10954.3,0.173838,0.471849,0.114196,6894.8 
260,0.47,3.53,260,12600.8,-0.00345556,23.68,12.6547,121.248,0.00301784,21.158,500,0.656378,-4.24433,-9.02066,2.29346,-1.11579,320.249,1307.77,996.948,10703.7,9757.09,-1.36015,-6.26085,-13.0537,0.276937,-3.13231,0.445233,947.818,912.254,10343.7,0.149816,0.372531,0.139757,6326.56 
261,0.61,3.39,261,14039.8,-0.22213,25.0448,13.4099,121.045,0.125021,111.699,8.74793e-07,-1.4187,-0.676783,-4.19526,1.29918,-0.408598,276.03,1678.04,1069.48,11652.4,11387.5,-3.15679,-2.41487,-7.67143,-0.438901,-2.14668,0.515346,1367.8,996.484,11342.1,0.188254,0.439574,0.139298,7265.7 
262,0.17,3.83,262,12779.3,-0.360007,24.4296,13.0338,121,-0.0341424,433.377,430.844,4.59891,6.74065,-16.9428,-4.35983,3.80773,305.614,1465.4,1001.42,11045.7,10847,2.67454,4.81628,-20.7915,-6.28421,1.88336,-0.174559,1121.9,920.595,10702.2,0.167773,0.410511,0.136783,6687.03 
263,0.27,3.73,263,13850.3,-0.111745,25.7038,12.8891,121.266,-0.0035671,30.6273,500,-1.14006,-2.68745,-11.1068,3.93542,-1.89647,321.183,1646.05,1221.29,11509.3,10788.4,-3.16246,-4.70985,-15.1516,1.91302,-3.91887,0.394657,1285.05,1136.35,11148.3,0.181449,0.392541,0.158084,7082.15 
264,0.75,3.25,264,12198.8,-0.313792,22.3242,13.4635,121.136,-0.166552,265.581,292.846,0.471498,-4.64815,-13.2136,2.60735,-1.56416,326.921,1606.21,1030.62,9956.7,11224.2,-1.58704,-6.70668,-17.3306,0.54882,-3.62269,0.396108,1238.76,944.164,9589.25,0.198993,0.428482,0.153529,6225.18 
265,0.13,3.87,265,13722.8,-0.303541,25.425,13.2767,121.036,0.27031,54.4239,0.107134,0.491488,-4.6767,-7.07676,1.40947,-2.52633,315.543,1558.27,968.638,11842.8,11467.6,-1.4954,-6.66359,-11.0505,-0.577421,-4.51322,0.545249,1203.61,885.189,11488.1,0.167694,0.437249,0.124296,7177.44 
266,0.35,3.65,266,13490.7,-0.280592,24.7,13.1522,120.888,0.138924,63.2808,93.3158,0.931281,-2.23392,-6.3708,-0.878335,-0.705482,282.296,1668.9,1125.7,11050.9,10861.4,-0.846259,-4.01146,-9.92588,-2.65587,-2.48302,0.501775,1351.61,1051.04,10733.6,0.194951,0.423578,0.152816,6933.06 
267,0.59,3.41,267,11863.5,-0.136406,22.9171,12.8914,121.056,-0.17553,332.326,1.22425e-07,-3.43967,-4.24507,-10.3792,0.408005,-1.7099,306.501,1351.4,926.31,10347.4,11516.3,-5.36963,-6.17502,-14.2391,-1.52195,-3.63986,0.539866,1006.91,845.252,10002.9,0.162185,0.405015,0.134693,6208.4 
268,0.01,3.99,268,13087.2,-0.226678,25.1421,12.7761,121.209,-0.236907,426.471,500,1.60681,3.41213,-13.1631,2.15019,-0.131348,309.918,1274.24,780.871,11622.8,13745.7,-0.344661,1.46066,-17.066,0.198719,-2.08282,0.0430693,925.898,698.91,11274.4,0.13639,0.430853,0.10249,6788.59 
269,0.53,3.47,269,12278.8,-0.109388,23.6181,-12.7918,120.817,-0.122302,15.587,441.187,2.84159,-3.16527,-14.0323,3.66319,-1.18541,318.798,1245.53,918.127,10760.6,9896.99,0.834204,-5.17266,-18.0471,1.65581,-3.19279,0.245603,887.212,833.817,10402.2,0.140908,0.378118,0.128661,6296.37 
270,0.51,3.49,270,12213.2,-1.90319,21.2273,-15.8835,120.86,0.334296,768.032,2.45305e-07,-0.622182,-2.25652,-9.52144,4.76515,-1.33051,312.806,1501.04,991.314,10348.2,19333.8,-2.59184,-4.22618,-13.4608,2.7955,-3.30017,0.352333,1149.45,908.589,9996.63,0.181082,0.419587,0.143416,6347.7 
271,0.39,3.61,271,12217.8,-0.285803,23.0081,12.9433,121.031,-0.194279,266.63,405.158,1.49945,-1.66768,-16.2881,0.216619,0.867407,334.374,1546.9,970.525,10113.7,11380.6,-0.60601,-3.77314,-20.499,-1.88884,-1.23806,0.268025,1171.08,882.096,9737.88,0.18783,0.431377,0.143003,6234.78 
272,0.25,3.75,272,12618.2,-0.33708,23.6729,13.1943,121.078,0.00964577,298.72,466.941,1.18758,0.638772,-15.3175,0.880951,-1.77672,347.443,1753.78,1066.04,10432.7,10261.7,-1.00018,-1.54899,-19.693,-1.30681,-3.96448,0.284241,1363.26,974.153,10042.1,0.20702,0.444345,0.151605,6585.17 
273,0.71,3.29,273,14155.6,-0.116139,25.4605,13.3203,120.823,0.106215,-17.8343,499.974,1.06028,-4.37318,-11.5379,0.656506,1.85498,352.685,1935.96,1342.89,11431.5,11101.8,-1.16048,-6.59394,-15.9794,-1.56426,-0.365783,0.377357,1539.55,1249.62,11035.1,0.211541,0.413149,0.172597,7277.82 
274,0.45,3.55,274,11623.9,-0.335279,22.3523,12.9969,120.981,0.279648,89.4113,484.264,-3.91818,-4.30989,-9.54096,-5.16468,0.731927,342.697,1414.76,911.661,9831.27,10271,-6.07606,-6.46776,-13.8567,-7.32255,-1.42595,0.605773,1029.58,821.03,9446.09,0.173285,0.417446,0.138014,5941.55 
275,0.77,3.23,275,12202.2,-0.322972,22.7819,13.2419,121.202,-0.0659013,480.303,0.000382622,1.33234,-3.67744,-5.48782,3.10135,-2.26161,310.563,1348.18,867.872,10555,10851,-0.623191,-5.63298,-9.39889,1.14582,-4.21715,0.498094,999.116,785.739,10205.9,0.158434,0.420829,0.124206,6306.21 
276,0.57,3.43,276,13474.2,-0.046337,23.9019,13.3759,120.926,0.0434088,39.6338,7.86233e-07,0.466123,-2.80126,-5.27516,4.64169,-2.88046,333.706,1695.82,910.036,11336.7,10463.6,-1.63514,-4.90252,-9.47768,2.54043,-4.98172,0.486489,1320.75,821.783,10961.6,0.188119,0.478728,0.121343,7020.78 
277,0.37,3.63,277,12809.7,-0.319343,23.8941,13.1605,120.932,0.156939,77.7169,404.869,-6.06794,-6.47079,-10.685,2.84019,1.91199,324.717,1716.03,1074.24,10545.4,10633.8,-8.1126,-8.51545,-14.7743,0.795534,-0.132663,0.519371,1351.06,988.361,10180.4,0.203324,0.438557,0.151709,6644.87 
278,0.81,3.19,278,13612.7,-0.332973,25.5818,13.0346,121.013,0.0500273,140.648,450.729,-1.91396,-3.29443,-16.2399,-1.28441,-2.54286,298.778,1585.51,1119.42,11509.5,11083.9,-3.79528,-5.17576,-20.0026,-3.16574,-4.42419,0.452936,1249.7,1040.41,11173.6,0.177011,0.407013,0.14641,7059.99 
279,0.29,3.71,279,12388.3,-0.297421,23.0319,13.1479,120.817,-0.0950147,165.631,3.33332,-0.597637,-3.30595,-7.61449,0.768966,-1.32406,343.942,1701.99,1033.63,10114.8,10370.1,-2.76335,-5.47167,-11.9459,-1.39675,-3.48977,0.523449,1315.41,942.669,9728.24,0.206369,0.443634,0.151464,6374.1 
280,0.79,3.21,280,13712.6,-0.196223,25.7499,12.9733,121.039,0.0503003,15.218,1.45228e-11,-3.58215,-5.07256,-11.3422,2.65286,-3.0788,320.506,1436.85,905.882,11987.3,10899.7,-5.60029,-7.09071,-15.3785,0.634721,-5.09695,0.527277,1076.61,821.12,11627.1,0.151152,0.428318,0.115116,7122.69 
281,0.65,3.35,281,13032.7,-0.053035,24.1217,12.9687,120.866,-0.0245479,75.4645,500,-2.90158,-1.98946,-15.8911,0.756991,-1.90589,334.7,1689.67,1022.74,10988.7,10243.9,-5.0091,-4.09698,-20.1061,-1.35053,-4.01341,0.418497,1313.47,934.223,10612.5,0.192253,0.445492,0.139534,6832 
282,0.19,3.81,282,12040.1,-0.357274,23.404,12.9057,120.988,0.101759,71.6098,412.851,0.10656,-3.17115,-10.8367,3.86499,-0.698084,302.827,1476.83,1065.83,10291.1,10069.8,-1.80026,-5.07797,-14.6503,1.95817,-2.60491,0.33934,1136.46,985.742,9950.77,0.18008,0.397154,0.154322,6310.86 
283,0.55,3.45,283,10815.4,-0.0103374,20.4507,13.0189,120.958,-0.0029304,8.03949,500,-1.64496,-3.1018,-14.4684,-3.42484,0.657219,396.474,1372.55,857.132,9281.7,8667.96,-4.14145,-5.59829,-19.4614,-5.92133,-1.83927,0.473472,926.922,752.279,8836.08,0.16787,0.413176,0.13557,5521.68 
284,0.23,3.77,284,12173.9,-0.348905,22.9726,13.2332,121.158,-0.462144,1470.07,168.058,0.518161,-2.22514,-14.8334,1.88267,-2.46879,360.967,1412.51,862.898,10536.8,32012.5,-1.75475,-4.49805,-19.3792,-0.390244,-4.7417,0.370067,1006.79,767.436,10131.1,0.160446,0.428458,0.122454,6274.94 
285,0.73,3.27,285,11931.2,-0.326322,22.8581,12.9569,121.046,0.0843348,1038.22,447.628,-0.673767,-2.32082,-15.9678,2.31578,-1.28952,335.787,1247.47,878.712,10419.6,12491.6,-2.78813,-4.43518,-20.1965,0.201416,-3.40388,0.340464,870.052,789.909,10042.2,0.142819,0.386279,0.126559,6092.01 
286,0.33,3.67,286,11025.7,-0.361949,21.7357,12.9069,121.078,0.104927,-124.057,313.217,2.05264,-2.31285,-13.1697,0.0329807,4.58817,352.804,1407.02,895.215,9442.95,9556.29,-0.168867,-4.53436,-17.6127,-2.18853,2.36666,0.204406,1010.48,801.912,9046.41,0.176823,0.418621,0.140371,5714.61 
287,0.07,3.93,287,12345.1,-0.00700475,23.1362,12.7743,121.049,-0.00216505,1.8141,2.26996e-12,-4.52485,-1.08806,-9.53343,3.57199,0.891673,299.799,1467.92,913.354,10483.5,9621.2,-6.41261,-2.97581,-13.3089,1.68424,-0.996084,0.395301,1130.96,834.068,10146.6,0.176515,0.436566,0.131511,6407.18 
288,0.03,3.97,288,11228.7,-0.269447,21.3563,12.8483,120.917,0.0370829,247.961,27.6392,-0.219895,-0.516983,-9.57214,5.57718,-2.67615,321.705,1414.33,788.841,9477.94,9231.7,-2.24559,-2.54268,-13.6235,3.55148,-4.70185,0.303577,1052.74,703.762,9116.35,0.181719,0.460854,0.124501,5793.25 
289,0.21,3.79,289,11722.4,-0.164515,22.8284,12.6098,120.968,0.51444,4291.48,500,5.62564,-4.28453,-10.7499,0.47201,-1.62693,315.729,1520.37,950.932,9955.06,81239.1,3.63758,-6.27259,-14.7261,-1.51605,-3.61499,0.345279,1165.5,867.434,9600.19,0.189278,0.43432,0.142694,6157.6 
290,0.63,3.37,290,11130.3,-0.328275,21.0646,13.2447,120.908,0.0958581,71.9755,44.4732,0.57103,-4.71647,-1.75935,3.27288,3.55299,320.878,1416.37,887.617,9453.28,9306.81,-1.44945,-6.73695,-5.80031,1.2524,1.53251,0.482198,1055.71,802.756,9092.62,0.182526,0.429057,0.139883,5783.87 
291,0.67,3.33,291,11115.5,-0.351937,22.0441,12.7633,120.998,0.0966313,106.332,57.1109,3.66996,2.72879,-11.8245,1.1588,2.26079,334.544,1173.08,806.098,9961.6,9493.53,1.56343,0.622261,-16.0376,-0.947738,0.15426,-0.0950614,797.062,717.624,9585.58,0.137863,0.388261,0.121195,5781.56 
292,0.41,3.59,292,10391.9,-0.0286288,20.0201,12.8571,120.954,0.00111034,41.2465,500,0.280791,0.438479,-13.0635,0.757017,0.30144,390.056,1382.26,932.543,8853.8,8380.77,-2.17529,-2.0176,-17.9757,-1.69906,-2.15464,0.309219,943.855,829.387,8415.39,0.177421,0.394047,0.153655,5319.86 
293,0.11,3.89,293,12026.8,-0.337013,23.5272,12.7282,120.978,0.08345,19.4977,305.65,-0.208191,-0.766475,-11.1473,-2.78535,-2.44863,388.435,1725.66,1140.34,9973.29,9801.38,-2.65406,-3.21235,-16.0391,-5.23122,-4.8945,0.499267,1289.08,1037.61,9536.71,0.206313,0.415175,0.166962,6248.16 
294,0.43,3.57,294,12303.2,-0.306172,23.222,13.003,120.974,0.0164815,98.9619,497.261,0.294229,4.1862,-8.06818,-0.784242,-0.221194,359.99,1695.81,1075.25,10185.8,9882.8,-1.97253,1.91944,-12.6017,-3.051,-2.48796,0.307361,1291.2,980.05,9781.21,0.202464,0.429499,0.155815,6377.42 
295,0.31,3.69,295,10230.9,-0.403421,21.0659,12.7207,120.673,0.15277,-504.187,491.537,-1.00685,0.734996,-6.50456,2.9705,2.45353,362.528,1173.06,776.075,9163.72,11230.8,-3.28959,-1.54775,-11.07,0.687762,0.170791,0.264392,765.591,680.2,8756.25,0.143939,0.391418,0.125184,5318.84 
296,0.69,3.31,296,12957.9,-0.200774,24.3449,12.8511,120.98,0.182751,-118.731,500,2.60022,5.17491,-12.2279,0.661242,2.29674,346.763,1626.15,1052.08,10849.6,10890.9,0.416749,2.99143,-16.5948,-1.52223,0.113269,-0.136974,1236.4,960.375,10459.8,0.185215,0.423852,0.144666,6675.51 
297,0.49,3.51,297,11600.5,-0.325773,22.0041,13.1305,120.933,0.0889778,102.893,21.2958,2.14668,-0.657513,-12.7715,1.45377,-3.82701,365.051,1641.4,991.212,9623.6,9703.48,-0.151946,-2.95614,-17.3688,-0.844856,-6.12564,0.367197,1231.09,894.67,9213.29,0.204432,0.440184,0.151737,6022 
298,0.09,3.91,298,12962.8,-0.361132,24.8557,12.9759,121.029,0.326269,322.665,361.823,-4.02501,-3.30127,-12.3585,5.42373,2.10119,389.259,1627.11,1039.72,11021.9,13926.3,-6.47607,-5.75233,-17.2606,2.97267,-0.349868,0.357535,1189.6,936.775,10584.4,0.177725,0.420508,0.140182,6693.48 
299,0.15,3.85,299,13225.1,-0.0157143,24.3819,13.0719,121.041,-0.00901206,10.2658,1.7624e-11,2.0143,1.56263,-10.3224,-0.643926,-1.96956,405.087,1687.22,1074.61,11102.7,10378.3,-0.536424,-0.988093,-15.4239,-3.19465,-4.52029,0.374623,1231.92,967.475,10647.4,0.182006,0.421169,0.143383,6768.56 
300,0.05,3.95,300,11795.3,-0.364654,23.0409,12.9041,120.905,-0.0245967,87.4338,10.74,5.07573,0.804804,-6.53562,-0.861375,-3.45907,376.359,1516.58,861.356,10220.8,9748.87,2.7059,-1.56503,-11.2753,-3.23121,-5.8289,0.412578,1093.56,761.823,9797.75,0.176712,0.450628,0.125287,6188.39 
301,0.47,3.53,301,11501.1,-0.35379,22.9082,12.6567,120.844,0.0929899,-107.712,230.623,-1.04452,0.638173,-13.1079,-1.53346,-6.65749,407.263,1459.53,950.448,9916.82,9764.64,-3.60895,-1.92625,-18.2368,-4.09789,-9.22192,0.508334,1001.78,842.742,9459.07,0.169206,0.404503,0.140982,5920.5 
302,0.61,3.39,302,12364.7,-0.0906176,23.4955,13.0604,120.866,0.0029074,18.471,500,0.0782776,0.296378,-8.30378,3.45936,1.22137,376.869,1525.98,986.642,10733.4,9991.12,-2.29477,-2.07667,-13.0499,1.08632,-1.15167,0.253724,1102.39,886.974,10309.8,0.170557,0.415277,0.1368,6463.48 
303,0.17,3.83,303,12511.8,-0.108472,23.3391,13.2104,120.761,0.0177457,114.9,500,-0.725503,0.158951,-4.61171,2.35987,2.22958,442.065,1761.55,1024.85,10451.9,10103.2,-3.50907,-2.62461,-10.1788,-0.423695,-0.553985,0.411294,1264.68,907.943,9954.99,0.19634,0.443191,0.143842,6441.28 
304,0.27,3.73,304,11579.6,-0.405711,22.5148,13.2151,120.889,-0.0435369,-182.502,401.388,-1.76097,-5.30014,-20.4196,0.97015,-1.57723,431.102,1575.98,1075.7,9885.84,9944.42,-4.4755,-8.01467,-25.8486,-1.74438,-4.29176,0.417495,1091.44,961.688,9401.3,0.182511,0.393397,0.158557,5980.11 
305,0.75,3.25,305,12822,-0.396313,24.3448,13.2865,120.927,0.156286,411.642,128.53,5.62511,-3.13784,-11.7221,2.96895,-1.68567,438.549,1634.37,1094.77,10950.7,12623.9,2.86368,-5.89927,-17.2449,0.207524,-4.4471,0.296702,1141.46,978.789,10457.8,0.173487,0.399903,0.147056,6579.51 
306,0.13,3.87,306,12755,-0.426849,24.7584,13.1456,121.142,-0.133357,658.73,442.531,-1.04731,-0.275585,-14.9953,-1.40959,2.30818,379.263,1643.43,1053.18,11131.5,13454.6,-3.43543,-2.6637,-19.7716,-3.79771,-0.0799306,0.335372,1217.15,952.879,10705.2,0.179418,0.421935,0.140869,6783.88 
307,0.35,3.65,307,11565.2,-0.0184894,22.0638,12.9424,120.926,-0.00537899,-2.35156,500,-0.697477,-1.10137,-11.7478,3.1555,0.133396,461.461,1628.95,1096.08,9710.98,9296.31,-3.60318,-4.00707,-17.5592,0.249798,-2.7723,0.36591,1110.29,974.036,9192.31,0.188495,0.394439,0.163315,5890.29 
