cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
157,44.0875,157,7193.25,-0.118787,16.3096,11.0783,119.973,-0.0405161,-296.919,1.72217e-10,-3.85197,-2.04929,-1.55063,-2.78392,-1.3836,23.7042,4762.37,4.20461,3511.27,6273.43,-4.00122,-2.19855,-1.84915,-2.93318,-1.53286,0.852245,4736.78,3.1598,3485.68,0.598929,0.998834,0.0016671,7908.74 
158,44.0875,158,6903.25,-0.0248301,15.2725,11.1551,119.998,0.0136848,16.912,500,-1.57936,-5.6711,-2.59283,-1.29559,-1.42256,-6.82898,4419.87,0.945522,3451.1,5553.51,-1.53636,-5.6281,-2.50683,-1.25259,-1.37956,0.796249,4427.24,1.24652,3458.47,0.584497,0.999508,0.000663503,7574.45 
159,44.0875,159,6641.08,-0.0449805,14.9526,11.1416,119.919,-0.0423207,3.15018,3.32376e-05,-1.98671,-2.24464,-4.30581,0.766415,-0.161423,-6.66776,4352.13,-3.14436,3387.12,5427.59,-1.94473,-2.20265,-4.22184,0.8084,-0.119438,0.4503,4359.33,-2.85046,3394.32,0.585289,1.00115,-0.00154935,7448.16 
160,44.0875,160,6715.66,-0.223918,14.8799,11.51,119.936,0.0362192,321.7,499.999,-0.53035,-4.17772,-1.67923,-1.58634,0.327032,-17.1576,4437.59,-4.67136,3273.3,5954.61,-0.422313,-4.06968,-1.46316,-1.4783,0.435069,0.790929,4456.12,-3.9151,3291.83,0.598002,1.00154,-0.0021957,7451.69 
161,44.0875,161,7450.25,-0.0354414,15.5117,11.4459,120.065,-0.0119226,39.883,492.652,-3.31044,-1.65056,-6.96446,-1.23017,-2.78125,-0.565194,4701.58,12.962,3586.45,5795.15,-3.30688,-1.647,-6.95734,-1.22661,-2.77769,0.562858,4702.19,12.9869,3587.06,0.590252,0.99519,0.00662515,7966.41 
162,44.0875,162,6650.38,-0.209936,14.7404,11.4887,120.22,-0.437841,1102.71,6.39333e-12,-2.88096,0.104051,-1.62541,-2.34927,-2.14997,5.19091,4666.57,3.93486,3013.46,21229.9,-2.91365,0.0713653,-1.69078,-2.38196,-2.18265,0.814152,4660.96,3.70606,3007.86,0.63002,0.99861,0.00226456,7398.11 
163,44.0875,163,7077.2,-0.0546653,15.7437,11.0951,120.036,0.0421009,77.9694,0.000624633,-1.16205,-4.75692,-2.4799,-2.61027,-0.65244,22.8222,4540.36,5.2467,3465.41,5793.19,-1.30576,-4.90062,-2.76731,-2.75398,-0.796145,0.779036,4515.71,4.24076,3440.76,0.590536,0.998359,0.00226526,7646.81 
164,44.0875,164,6964.08,-0.215606,15.2071,11.5551,119.856,0.315952,-233.246,359.207,-3.74452,-1.21121,-4.0588,-0.707178,-0.557801,24.2604,4429.58,3.27798,3455.79,8119.28,-3.89728,-1.36397,-4.36432,-0.859939,-0.710562,0.610192,4403.39,2.20866,3429.59,0.585221,0.999123,0.00118491,7524.31 
165,44.0875,165,6117.13,-0.24071,14.1924,11.2856,120.114,-0.203823,803.114,29.3919,-1.56091,-1.77335,-2.97267,-2.4696,-1.71624,2.59891,4111.5,2.0092,3066.22,10542.8,-1.57728,-1.78971,-3.0054,-2.48597,-1.73261,0.71623,4108.7,1.89465,3063.41,0.595774,0.999194,0.001138,6896.4 
166,44.0875,166,7497.62,-0.0415606,15.8209,11.4697,119.917,0.141236,118.774,0.0011983,-2.22801,-3.61708,1.92287,-3.56092,-1.87575,42.8344,4812.08,-5.38475,3547.24,6453.27,-2.49773,-3.8868,1.38344,-3.83064,-2.14546,1.12603,4765.82,-7.27277,3500.99,0.599345,1.00268,-0.00384139,7951.72 
167,44.0875,167,6840.65,-0.217507,15.3964,11.253,119.551,-0.176741,-1298.17,342.13,-1.74461,-0.952666,-3.21431,-0.405522,-1.12878,-10.6945,4496.79,10.3361,3357.33,13109.1,-1.67727,-0.885325,-3.07963,-0.338181,-1.06144,0.562667,4508.33,10.8074,3368.88,0.595237,0.995822,0.0058748,7574.02 
168,44.0875,168,6329.99,0.013867,14.7268,10.8266,119.846,-0.00664369,-0.533789,2.87071e-08,-3.17058,-0.578269,-6.12746,-3.14442,-0.507984,10.5186,4255.09,13.7259,3184.23,5190.45,-3.23681,-0.644502,-6.25993,-3.21065,-0.574217,0.55049,4243.73,13.2623,3172.87,0.595106,0.994561,0.00764099,7131.04 
169,44.0875,169,6803.02,-0.212725,15.5571,11.1461,119.637,0.272654,9.62556,0.000275645,-2.57574,-5.26559,-3.77931,-0.857467,-1.46977,-4.98243,4626.38,-3.71124,3247.56,5730.23,-2.54436,-5.23421,-3.71656,-0.826094,-1.43839,0.729894,4631.76,-3.49163,3252.95,0.610089,1.00132,-0.00198119,7591.94 
170,44.0875,170,6347.94,-0.224112,14.5301,11.3861,120.02,0.0858867,411.595,3.93927e-07,-3.6666,-4.62758,-5.24279,-0.324796,-0.729367,-18.2551,4342.24,3.33899,3080.37,6536.42,-3.55165,-4.51263,-5.0129,-0.209848,-0.61442,0.639398,4361.95,4.14362,3100.09,0.607258,0.99834,0.00245614,7183.03 
