cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
324,30,31,6,324,15216.1,-0.32183,28.5086,12.8737,118.508,-0.0963263,-141.945,84.4303,-6.03998,-4.67199,-0.812224,-2.3312,-6.55058,-237.342,8018.41,13.0385,8430.07,12392.6,-4.5455,-3.17751,2.17673,-0.83672,-5.0561,1.19029,8207.46,30.225,8619.12,0.487768,0.993597,0.00641833,16826.6,-0.00158074,0.737416,13.1683,10.5241,117.939,87.0841,0.715677,12.9049,11.5017,117.859,136.361,0.0808732,-49.2769 
325,25,26,6,325,16825.1,-0.349905,31.3156,12.9375,118.407,0.595025,160.374,192.966,-1.32673,-4.32759,-9.76269,-2.7649,-1.62133,-172.18,8969.57,12.2837,9024.77,16295.3,-0.242555,-3.24342,-7.59434,-1.68072,-0.537153,0.428919,9106.71,24.7517,9161.92,0.498489,0.995266,0.00495196,18268.6,-0.00153571,0.827104,13.1374,10.4778,117.896,87.261,0.76008,12.8896,11.6015,117.688,136.585,0.208022,-49.3241 
326,20,21,6,326,16900.3,0.119987,31.0768,12.5618,118.444,-0.0937044,74.9389,1.13351e-13,-6.59633,-4.90985,-10.6404,-1.93809,-2.27452,-209.386,9119.4,11.7389,8957.98,12936.7,-5.27788,-3.5914,-8.00349,-0.619642,-0.956069,0.566171,9286.19,26.901,9124.76,0.504384,0.994956,0.00540144,18410.9,-0.00153256,0.853042,12.9742,10.4322,117.938,87.0721,0.762407,12.8797,11.5008,117.794,136.306,0.143846,-49.234 
327,6,7,6,327,21612.9,0.0402662,40.1605,12.2986,118.432,-0.040168,-36.213,500,-3.21573,-7.23691,-5.44367,-4.59335,-1.45269,-219.093,11428.6,27.3196,11196.9,16126.1,-1.83616,-5.85734,-2.68453,-3.21378,-0.0731184,0.803546,11603.1,43.1846,11371.4,0.505042,0.993529,0.00694707,22974.5,-0.00127877,1.12413,12.5571,10.1623,118.004,87.1522,1.00573,12.439,11.1245,117.798,136.255,0.205547,-49.1028 
328,8,9,6,328,21047.6,-0.0255178,38.8044,-12.5287,118.42,0.109127,-106.311,5.14369e-09,-8.76932,-3.65455,-10.2051,-1.5317,-1.63535,-193.335,11371.9,36.6121,10777.6,16204,-7.55195,-2.43718,-7.77032,-0.314323,-0.417976,0.579795,11525.9,50.6119,10931.6,0.513233,0.992374,0.00845662,22457.5,-0.00146466,1.08173,12.7957,10.3771,117.948,86.9967,0.929562,12.6986,11.4061,117.68,136.221,0.268061,-49.2238 
329,10,11,6,329,19705.8,-0.357025,36.9595,12.6697,118.35,0.591185,-462.625,472.253,-4.97439,-5.21764,-9.64984,-3.03255,-2.5595,-197.127,10826.8,26.6728,10050.5,24146.9,-3.73314,-3.97639,-7.16734,-1.7913,-1.31825,0.601514,10983.8,40.9472,10207.5,0.518315,0.993518,0.00733535,21191.3,-0.00148274,1.05309,12.7902,10.1147,117.822,86.7813,0.883406,12.5443,11.3562,117.801,135.966,0.0209761,-49.1847 
330,18,19,6,330,16908.2,-0.299607,32.2466,12.4482,118.271,0.10692,-39.3893,230.093,-7.01594,-5.78373,-7.41942,-4.65091,0.564421,-228.123,9150.36,21.6218,8919.81,13204.4,-5.57951,-4.3473,-4.54656,-3.21448,2.00085,0.71017,9332.07,38.1408,9101.52,0.506254,0.992898,0.00766038,18433.6,-0.00140799,0.890924,12.5496,10.303,117.85,87.281,0.792001,12.4909,11.2774,117.562,136.679,0.287523,-49.3976 
331,12,13,6,331,19638.3,-6.12903e-05,36.5663,12.4705,118.397,-0.0450212,-3.70463,500,-8.88323,-0.60917,-6.15127,-1.60201,-5.86228,-145.934,10690.7,25.2707,10166.1,14849.7,-7.96433,0.309735,-4.31346,-0.68311,-4.94337,0.754841,10807,35.8381,10282.3,0.51244,0.99423,0.00637956,21089.3,-0.00156212,1.02641,12.7087,10.3522,117.917,87.0354,0.883818,12.7425,11.3051,117.722,136.375,0.195201,-49.3399 
332,40,41,6,332,15224.2,0.0103106,27.8945,12.9126,118.44,0.0279347,-31.8552,500,-6.91277,-7.17202,-7.22537,-3.18566,-4.44582,-229.873,7771.85,15.4742,8677.17,11754.4,-5.46532,-5.72457,-4.33047,-1.73821,-2.99837,0.786223,7954.95,32.1199,8860.28,0.47308,0.992984,0.00663362,16815.2,-0.00160864,0.689232,13.4311,10.7163,118.073,87.2378,0.704473,13.1336,11.857,117.704,136.783,0.368498,-49.5456 
333,60,61,6,333,16009.1,-0.108102,30.2502,12.6776,118.445,-0.156837,140.807,5.84788,-7.66943,-2.89411,-13.2117,-7.61686,-4.3577,-184.126,8561.73,5.78953,8625.74,13203.1,-6.51004,-1.73472,-10.893,-6.45747,-3.19831,0.621687,8708.4,19.1225,8772.4,0.498169,0.996172,0.00399945,17480.8,-0.00153982,0.795423,13.0354,10.4868,117.957,86.8383,0.75031,12.742,11.384,117.853,136.082,0.103104,-49.244 
334,50,51,6,334,15024.8,-0.18552,28.0055,12.8717,118.294,0.0047633,82.3068,499.999,-1.03896,-5.52114,-11.111,-0.609265,-0.901825,-195.793,8032.64,13.2728,8209.76,11747.5,0.193903,-4.28828,-8.64528,0.623594,0.331034,0.266419,8188.6,27.4507,8365.72,0.49465,0.994168,0.00600823,16554.3,-0.0015092,0.72269,13.1285,10.7499,117.649,87.3195,0.690344,12.8769,11.5967,117.683,136.588,-0.034533,-49.268 
335,3,4,6,335,22544.9,-0.291887,41.4312,12.6188,118.426,0.189089,1203.82,292.484,-3.39482,-5.37842,-7.94077,-3.97565,-0.702532,-155.08,12750.9,39.5758,10708.8,24429.3,-2.41832,-4.40192,-5.98777,-2.99915,0.273968,0.614517,12874.4,50.8056,10832.4,0.543069,0.993141,0.00856577,23706.8,-0.00122466,1.21675,12.8141,10.2737,117.923,87.1368,0.94876,12.4199,11.2962,117.823,136.177,0.0993525,-49.0402 
336,5,6,6,336,20789.4,-0.329617,39.6722,12.3249,118.188,-0.0788658,317.537,79.7168,-7.21911,-2.23017,-8.91126,-3.14753,-2.77778,-186.103,11491,29.4071,10494.9,16732.4,-6.04727,-1.05833,-6.56757,-1.97569,-1.60594,0.619377,11639.3,42.8833,10643.1,0.522353,0.993594,0.00736753,22282.4,-0.00143477,1.16198,12.3102,10.0677,117.754,86.887,0.955421,12.4234,11.0101,117.549,135.95,0.204408,-49.0625 
337,16,17,6,337,18393.5,-0.0819483,33.418,12.9185,118.298,-0.129271,-56.0499,496.167,-5.4327,-6.1799,-12.0774,-1.41033,-2.90287,-183.489,9859.42,37.3488,9717.34,14289.5,-4.27732,-5.02452,-9.76662,-0.254951,-1.74749,0.536488,10005.6,50.6356,9863.49,0.503575,0.991221,0.00936811,19869.1,-0.00159815,0.880775,13.066,10.8115,117.756,87.8185,0.793813,13.1024,11.8432,117.677,137.202,0.0785283,-49.3836 
338,14,15,6,338,18725.8,-0.00604517,34.9988,12.4565,118.408,0.0223236,-35.6961,0.0116138,-6.89824,-4.85495,-14.3219,-5.30003,-2.73417,-181.551,10344.2,18.2134,9604.11,14218,-5.75506,-3.71178,-12.0356,-4.15686,-1.59099,0.558331,10488.9,31.36,9748.73,0.518286,0.994795,0.00589083,20237.6,-0.00153826,1.00536,12.7939,10.1497,117.864,86.5412,0.840895,12.6325,11.3242,117.764,135.687,0.0999452,-49.1458 
339,4,5,6,339,22473.1,-0.108036,41.3338,12.5474,118.486,0.00847666,27.2336,500,-8.95313,-8.12988,-7.50481,-2.48051,-2.03976,-225.853,12077.3,36.5059,11384.7,16890.6,-7.531,-6.70774,-4.66055,-1.05838,-0.617628,0.773488,12257.2,52.8605,11564.6,0.514537,0.992509,0.00834973,23821.8,-0.00133683,1.14413,12.8664,10.3349,117.947,87.071,1.00702,12.4117,11.3475,117.878,136.274,0.0687026,-49.2028 
340,7,8,6,340,21424.8,-0.322626,39.3753,12.7482,118.412,-0.20674,-409.051,234.246,-6.76718,-3.14378,-8.80328,-3.33444,-2.3088,-168.909,11560.7,48.7155,10874.9,19093.6,-5.70361,-2.08021,-6.67613,-2.27087,-1.24523,0.62861,11695.3,60.9466,11009.5,0.515102,0.990963,0.0100946,22704.8,-0.00138565,1.08562,12.8422,10.4283,117.912,87.5152,0.920708,12.7679,11.6041,117.852,136.663,0.0597605,-49.1482 
341,2,3,6,341,22744.4,-0.062042,41.5396,12.5414,118.262,0.00782466,6.34333,499.677,-8.10275,-4.33244,-6.17056,-2.88199,-5.28234,-185.308,12178.7,54.7236,11453.9,16960.8,-6.93592,-3.1656,-3.83689,-1.71516,-4.11551,0.805914,12326.3,68.1422,11601.5,0.515146,0.990418,0.0107039,23927.8,-0.00121124,1.14744,12.7195,10.4598,117.861,86.7915,0.989082,12.6388,11.4306,117.506,135.95,0.354343,-49.1581 
342,1,2,6,342,23492.3,-0.129099,42.7788,12.6423,118.329,0.120752,-114.882,500,-6.51658,-5.06868,-9.50167,-3.73835,-2.65131,-160.91,12747.8,33.7099,11585.4,18057.2,-5.50338,-4.05547,-7.47525,-2.72515,-1.63811,0.650646,12876,45.3618,11713.6,0.523637,0.993873,0.00708318,24589.6,-0.00124314,1.20967,12.8441,10.342,117.95,87.475,1.01058,12.6415,11.3088,117.666,136.74,0.283144,-49.2649 
343,9,10,6,343,21477,-0.0521003,39.4608,12.4817,118.565,0.0217036,-24.7116,499.639,-5.03674,-5.93143,-7.97265,-5.17791,-4.33369,-157.606,11324.9,27.5211,11019.2,16051.1,-4.04434,-4.93903,-5.98784,-4.1855,-3.34129,0.73385,11450.4,38.9337,11144.7,0.506764,0.994085,0.00639419,22595.1,-0.00115471,1.09291,12.6389,10.2948,118.065,86.9428,0.979544,12.5235,11.1703,117.949,135.907,0.115124,-48.9645 
344,30,31,6,344,15284.9,-0.00227168,27.9718,12.8671,118.283,-0.00336694,8.96643,32.7865,-5.54129,-5.57056,-13.0947,-2.18383,-3.63011,-140.327,7980.06,31.6932,8354.8,11717.4,-4.65768,-4.68696,-11.3275,-1.30023,-2.7465,0.541746,8091.84,41.8546,8466.58,0.488684,0.991029,0.00902429,16558.4,-0.00145572,0.70952,13.2684,10.7998,117.698,86.903,0.685523,13.1282,11.7623,117.684,136.129,0.0140565,-49.2259 
345,25,26,6,345,16314.3,-0.0834055,30.8206,12.5023,118.431,0.0654795,6.89722,497.73,-6.18727,-6.06915,-13.473,-4.13148,-8.95237,-217.355,8362.34,9.37184,9297.51,12558.5,-4.81864,-4.70052,-10.7357,-2.76285,-7.58375,0.649177,8535.47,25.111,9470.64,0.474032,0.994878,0.00486053,18006.1,-0.00159238,0.783394,12.7938,10.5312,117.962,87.2472,0.792967,12.8825,11.4034,117.782,136.536,0.179808,-49.2885 
346,20,21,6,346,18116.3,0.0366574,33.3405,12.5578,118.381,-0.0274813,1.67012,500,-7.83144,-2.74079,-11.1858,-2.72624,0.909272,-177.039,9066.11,27.5467,10097.3,13631.1,-6.71668,-1.62602,-8.95623,-1.61148,2.02404,0.469618,9207.13,40.3665,10238.3,0.473486,0.992386,0.00721051,19445.4,-0.00136732,0.831427,12.9391,10.6259,117.892,87.7291,0.838889,12.7502,11.8444,117.793,136.983,0.0993657,-49.2544 
347,6,7,6,347,20917.6,-0.326581,39.2187,-12.5296,118.336,0.14791,142.657,434.928,-6.33779,-5.58911,-9.80024,-5.09718,-6.54761,-218.26,11468.1,20.9602,10616.7,16683.4,-4.96346,-4.21479,-7.05159,-3.72286,-5.17329,0.719351,11642,36.7649,10790.6,0.518976,0.994504,0.00623714,22432.6,-0.0014059,1.11551,12.7369,10.1327,117.881,87.2254,0.970318,12.3755,10.984,117.658,136.284,0.223405,-49.0584 
348,8,9,6,348,21814.5,-0.0596227,40.3453,12.5015,118.238,0.0655245,-3.23136,500,-6.15999,-8.17929,-8.26226,-2.56595,-4.03774,-197.045,11711.5,43.531,11208.2,16426,-4.91925,-6.93855,-5.78077,-1.32521,-2.797,0.734349,11868.5,57.7995,11365.1,0.510832,0.991549,0.00928143,23233.6,-0.00138425,1.11945,12.6445,10.3825,117.862,86.9055,0.977143,12.5763,11.3593,117.493,135.983,0.368709,-49.0774 
349,10,11,6,349,20768.5,0.0270263,38.2844,12.4694,118.366,-0.0217967,-30.9298,4.34563e-05,-4.75511,-2.56911,-7.13402,-4.13054,-7.75895,-124.582,10924.3,35.9087,10802.2,15562.4,-3.97065,-1.78465,-5.56511,-3.34608,-6.97449,0.742844,11023.5,44.9299,10901.5,0.502783,0.992918,0.00753494,21925,-0.00126083,1.05972,12.5798,10.2778,117.861,86.9283,0.945318,12.6179,11.3189,117.733,136.149,0.128506,-49.2211 
350,18,19,6,350,17802,-0.0194394,33.2184,12.5223,118.687,4.00028e-05,9.62171,500,-10.5476,-9.18801,-6.99651,-6.17086,-3.82332,-160.367,9252.22,33.4682,9776.47,13541.3,-9.53779,-8.17822,-4.97693,-5.16107,-2.81353,0.837713,9379.96,45.0808,9904.21,0.486407,0.99166,0.00831495,19284.2,-0.00148128,0.873987,12.854,10.3951,118.182,86.8766,0.860445,12.6247,11.2262,118.032,135.977,0.149576,-49.1002 
351,12,13,6,351,19265,-0.24123,36.0294,12.4356,118.501,-0.090032,440.281,500,-8.19032,-4.47023,-5.54675,-5.1621,-4.77061,-218.069,10384.8,6.31303,9849.61,15875.8,-6.81719,-3.0971,-2.8005,-3.78898,-3.39748,0.85928,10558.5,22.104,10023.3,0.513002,0.99635,0.00404588,20581.8,-0.00123297,1.01884,12.5877,10.173,117.992,86.8153,0.88439,12.4793,11.1218,117.88,135.983,0.112157,-49.1672 
352,40,41,6,352,14430.6,-0.326431,26.9339,13.0127,118.294,0.000327625,302.637,0.436185,-5.89153,-4.64448,-6.54019,-1.7803,-3.68114,-158.071,7693.63,-4.60869,7938.94,11412.6,-4.8962,-3.64915,-4.54953,-0.784971,-2.68581,0.725364,7819.54,6.83762,8064.85,0.492278,0.998472,0.00155936,15884.4,-0.0015288,0.703095,13.3044,10.5033,117.695,87.1453,0.666874,12.9213,11.5845,117.671,136.368,0.0234306,-49.2224 
353,60,61,6,353,16042.6,0.0248789,29.9339,12.4906,118.598,-0.0389701,-0.493374,5.55444e-14,-3.47355,-4.88805,-8.12827,-1.38461,-1.74044,-203.802,8441.49,22.9664,8767.53,12172.1,-2.19026,-3.60476,-5.56169,-0.101324,-0.457152,0.533227,8603.82,37.7242,8929.87,0.490702,0.992385,0.00772187,17533.7,-0.00151326,0.79222,12.8812,10.4739,118.109,87.3994,0.74956,12.8726,11.476,117.974,136.647,0.134748,-49.2471 
354,50,51,6,354,15814.9,-0.022857,29.1233,12.7602,118.557,-0.00558738,2.42135,1.41217e-12,0.0126387,-6.89072,-3.23837,-0.0569312,-5.56275,-154.76,8215.34,17.5693,8763.25,12097.8,0.98712,-5.91623,-1.2894,0.91755,-4.58827,0.869616,8338.61,28.7759,8886.52,0.484096,0.993997,0.00592964,17225.1,-0.00150904,0.755757,13.1213,10.511,118.054,86.8666,0.73553,12.9265,11.6252,117.908,135.982,0.146346,-49.1153 
355,3,4,6,355,21736,-0.353325,40.345,12.6957,118.4,0.3111,92.4685,2.34269,-3.39956,-8.23916,-4.93861,0.71818,-2.9626,-158.773,12103.2,23.971,10831.4,17610.5,-2.39981,-7.23941,-2.93912,1.71793,-1.96285,0.770798,12229.6,35.4681,10957.9,0.527423,0.99495,0.00592711,23187.5,-0.00158078,1.13112,12.834,10.4975,117.937,87.2686,0.929657,12.7626,11.4568,117.699,136.409,0.238652,-49.1406 
356,5,6,6,356,20359.2,-0.27078,38.1727,12.3895,118.334,0.144763,65.0347,371.142,-3.27935,-6.21265,-3.35071,-3.46623,-4.93884,-242.878,11051.3,32.657,10279.6,15702.2,-1.75001,-4.68332,-0.29204,-1.9369,-3.4095,0.975808,11244.7,50.2444,10473.1,0.517766,0.992241,0.00876006,21717.8,-0.00126287,1.07301,12.6363,10.2297,117.878,86.6676,0.910328,12.442,11.3306,117.689,135.843,0.189332,-49.1758 
357,16,17,6,357,17637.4,-0.328895,33.7744,-12.4724,118.383,1.1349,-955.12,72.0258,-0.715235,-3.35887,-8.13886,-2.8583,-6.05992,-213.511,9593.09,20.2884,9392.94,48999.6,0.629185,-2.01445,-5.45002,-1.51388,-4.7155,0.582843,9763.16,35.7493,9563.01,0.505178,0.993633,0.00683922,19326.2,-0.00163481,0.916066,12.7454,10.3675,117.845,87.3699,0.826839,12.5836,11.3217,117.66,136.664,0.184652,-49.2941 
358,14,15,6,358,19028.1,-0.0278101,35.9491,12.4015,118.118,0.0542437,-676.503,499.984,-4.65612,-7.08109,-7.48154,-3.15801,-6.75163,-187.685,10304.3,16.3734,9930.8,15707.6,-3.47432,-5.89929,-5.11794,-1.97621,-5.56983,0.767763,10453.8,29.9641,10080.3,0.509095,0.995009,0.00544592,20534.1,-0.00147713,0.995982,12.665,10.321,117.636,87.1372,0.893727,12.4329,11.1152,117.541,136.272,0.094737,-49.1352 
359,4,5,6,359,21105.8,-0.18399,39.6335,-12.3398,118.455,0.055257,52.2874,433.727,-5.05389,-4.6363,-7.68547,-3.45442,-1.13452,-193.161,11469,28.2172,10535,16014.8,-3.83761,-3.42002,-5.2529,-2.23813,0.0817619,0.641853,11622.9,42.2045,10688.9,0.520931,0.993686,0.00722092,22311.8,-0.00115844,1.1194,12.4632,10.3012,117.922,87.4614,0.949193,12.2823,11.2385,117.858,136.682,0.0639197,-49.2202 
360,7,8,6,360,21463.8,-0.333427,39.3867,12.7972,118.392,0.420807,-345.635,38.1959,-8.19556,-6.01119,-4.71362,-2.91624,-2.47624,-190.579,12109.3,57.9947,10453.6,21143,-6.99554,-4.81117,-2.31357,-1.71622,-1.27621,0.864804,12261.1,71.795,10605.4,0.536205,0.989857,0.0123169,22866.5,-0.00147722,1.10067,12.9454,10.7101,117.909,87.6196,0.877592,12.71,11.7396,117.607,136.839,0.302436,-49.2193 
361,2,3,6,361,22123.4,-0.0394096,40.9389,-12.4231,118.412,-0.0645036,63.3942,482.054,-4.15483,-6.83995,-3.9888,0.834031,-2.16117,-185.951,12121.5,39.6747,11110.5,16689.3,-2.98395,-5.66906,-1.64703,2.00492,-0.990289,0.822621,12269.7,53.1399,11258.7,0.521485,0.992478,0.00861963,23528.3,-0.00139622,1.15343,12.6843,10.4118,118.024,87.4705,0.974943,12.4313,11.4009,117.641,136.481,0.382842,-49.0108 
362,1,2,6,362,22304.6,0.012162,40.6154,12.66,118.415,-0.024126,4.12647,2.00642e-12,-6.77789,-6.62376,-10.1049,-3.74306,-1.08873,-179.372,12291.5,47.0088,11086.4,16741.8,-5.64844,-5.49431,-7.84598,-2.6136,0.0407254,0.636113,12434.4,59.9976,11229.3,0.525463,0.991627,0.00974634,23663.7,-0.00138367,1.15243,12.9345,10.3716,118.031,87.4052,0.95856,12.5937,11.428,117.623,136.698,0.40827,-49.2932 
363,9,10,6,363,19216.6,-0.296485,35.9265,12.5544,118.44,0.374034,-79.831,358.774,-5.2391,-6.65901,-7.20704,-2.6398,-0.708828,-188.618,10695.6,20.0647,9638.55,15654.7,-4.05142,-5.47134,-4.83169,-1.45213,0.478847,0.684775,10845.8,33.723,9788.79,0.525612,0.994588,0.00630615,20634.6,-0.00142798,1.03623,12.7264,10.2479,117.95,86.9761,0.8526,12.5785,11.2063,117.866,136.058,0.0835574,-49.0821 
364,30,31,6,364,15484.2,-0.0371307,29.0207,12.608,118.345,-0.126121,12.2627,485.505,-6.83477,-5.81618,-9.86179,-3.87643,-2.59974,-211.429,7939.22,-1.06376,8783.9,11961.4,-5.50346,-4.48487,-7.19916,-2.54512,-1.26842,0.6572,8107.63,14.2463,8952.31,0.475244,0.996934,0.00292288,17059.9,-0.00162389,0.73695,13.0773,10.4922,117.81,87.3138,0.729037,13.0173,11.7162,117.696,136.768,0.114224,-49.4542 
365,25,26,6,365,15517.9,-0.296946,29.2294,12.684,118.48,0.333827,-71.3727,339.55,-3.93369,-4.80274,-10.496,-3.03794,-0.598667,-211.144,8234.66,7.54243,8506.06,12844.7,-2.60417,-3.47322,-7.83694,-1.70842,0.730851,0.473745,8402.84,22.8319,8674.25,0.492053,0.995267,0.00482529,17077.1,-0.00157609,0.776134,13.066,10.3601,117.901,86.8018,0.741634,12.729,11.3337,117.823,136.002,0.0782138,-49.2004 
366,20,21,6,366,16823.3,-0.336038,31.5986,12.7707,118.48,-0.577138,-261.38,463.606,-6.27618,-3.93078,-10.401,-4.81868,-4.96593,-221.132,8877.35,14.96,9245.36,18047.1,-4.88377,-2.53837,-7.6162,-3.42627,-3.57352,0.654408,9053.49,30.9727,9421.5,0.49004,0.994049,0.00601937,18475,-0.00168052,0.828729,13.1043,10.423,118.027,87.6561,0.78715,12.8154,11.5299,117.73,136.9,0.29704,-49.2438 
367,6,7,6,367,21110.5,-0.298126,39.6789,-12.4086,118.371,0.122979,86.4043,251.679,-3.88471,-8.45556,-5.45183,-3.53744,-1.51167,-208.811,11560.4,8.4573,10604.4,16373.8,-2.56989,-7.14073,-2.82218,-2.22262,-0.196844,0.811254,11726.7,23.5778,10770.7,0.521247,0.996494,0.0040163,22497.4,-0.00134252,1.15191,12.5219,10.0862,117.931,86.9946,0.958674,12.4835,11.0184,117.715,136.034,0.215892,-49.0394 
368,8,9,6,368,21271.9,-0.263181,38.8778,-12.6526,118.504,0.0960602,-79.1772,210.742,-6.51642,-3.17643,-14.0388,-3.25549,-8.97613,-251.176,11401.9,38.2544,10650.9,16260.7,-4.93483,-1.59484,-10.8756,-1.6739,-7.39454,0.589192,11602,56.4427,10851,0.516724,0.991558,0.00949098,22453,-0.00113232,1.08988,12.7978,10.2866,118.039,86.99,0.926125,12.6354,11.3598,117.865,136.31,0.174255,-49.3196 
369,10,11,6,369,20473.9,-0.097438,37.4127,12.6469,118.302,-0.0867082,143.084,0.0137141,-4.27316,-5.9749,-9.36087,1.34714,-1.12553,-213.082,11159.8,34.0625,10304.7,15806.6,-2.93144,-4.63318,-6.67743,2.68886,0.216192,0.411005,11329.5,49.4923,10474.4,0.519608,0.992413,0.00862893,21804,-0.00124333,1.04162,12.9042,10.4309,117.804,87.1935,0.884946,12.5593,11.5137,117.593,136.468,0.210529,-49.2748 
370,18,19,6,370,15525.7,-0.300526,30.0629,12.3515,118.388,0.607977,-141.214,242.174,-4.35538,-4.14055,-8.60579,-6.87105,-4.58904,-212.362,8639.96,6.66477,8140.73,14882.6,-3.0182,-2.80337,-5.93142,-5.53386,-3.25185,0.711208,8809.11,22.0424,8309.88,0.514581,0.99564,0.00486252,17119,-0.00144586,0.854495,12.5494,10.1576,117.759,86.3911,0.745285,12.3851,10.9873,117.69,135.592,0.0684437,-49.2004 
371,12,13,6,371,20630.8,-0.358487,38.1449,12.8139,118.306,-0.142371,258.878,267.046,-6.34447,-5.64668,-12.2406,-4.75538,1.18225,-182.786,11130.8,33.1321,10637.1,17111.4,-5.19351,-4.49573,-9.9387,-3.60442,2.33321,0.524445,11276.4,46.3681,10782.7,0.511189,0.992855,0.0078592,22059.1,-0.00150476,1.03385,12.869,10.5542,117.88,87.152,0.895856,12.7868,11.6371,117.571,136.418,0.309248,-49.2658 
372,40,41,6,372,15418,-0.285371,28.5035,12.8849,118.562,-0.0402678,17.6386,257.905,-9.15296,-7.23376,-4.0846,-4.73041,-0.993237,-191.519,7817.98,-0.384655,8724.32,11978.8,-7.94702,-6.02781,-1.67271,-3.52446,0.212708,0.911774,7970.53,13.4837,8876.88,0.473101,0.997048,0.0027903,16847.4,-0.00140438,0.718495,13.2337,10.4446,117.996,87.0279,0.734783,12.8907,11.5221,117.895,136.488,0.100868,-49.4604 
373,60,61,6,373,15393.7,-0.172612,29.1221,12.606,118.508,-0.0142907,13.7411,7.05686e-11,-7.97386,-2.40281,-8.17853,-3.17142,-3.76299,-186.676,8196.68,11.6448,8462.73,11957.1,-6.79841,-1.22735,-5.82763,-1.99597,-2.58754,0.683915,8345.37,25.1624,8611.42,0.492155,0.994751,0.00535379,16956.8,-0.00162018,0.790779,12.8514,10.2488,117.889,86.9309,0.734426,12.9153,11.2796,117.864,136.099,0.0249069,-49.1678 
374,50,51,6,374,14929.5,-0.319707,28.2995,12.7404,118.287,0.215277,-54.3727,497.66,-6.95228,-3.48315,-7.71197,-3.01095,-8.16121,-198.325,7855.93,4.69004,8321,12118,-5.70348,-2.23435,-5.21437,-1.76215,-6.91241,0.761102,8013.9,19.0512,8478.97,0.485901,0.995857,0.00412193,16492.9,-0.00154115,0.75287,12.8701,10.2975,117.795,87.1911,0.721768,12.8,11.3199,117.658,136.489,0.136782,-49.2975 
375,3,4,6,375,22932.5,-0.052887,41.3942,12.7368,118.351,0.00292288,8.17821,0.000718063,-6.60549,-7.05081,-6.43004,-3.43405,-5.44682,-196.462,12729.9,41.0964,11171.9,17163.8,-5.36841,-5.81374,-3.9559,-2.19698,-4.20974,0.816387,12886.4,55.3228,11328.4,0.53217,0.992543,0.00891579,24214.8,-0.00125788,1.19334,13.0229,10.2909,117.74,87.4875,0.967965,12.5892,11.3718,117.703,136.655,0.0371843,-49.1675 
376,5,6,6,376,21426.6,-0.247057,39.7193,12.5848,118.37,0.224289,-50.6726,500,-6.52884,-6.57997,-9.631,-8.5211,-4.86685,-180.465,11529.4,36.5014,10911.8,16642.1,-5.3925,-5.44363,-7.35832,-7.38476,-3.73051,0.748946,11673.1,49.5693,11055.5,0.513587,0.992624,0.00819175,22728.6,-0.00130397,1.10288,12.7219,10.3179,117.965,87.4835,0.952898,12.5021,11.4091,117.722,136.665,0.243755,-49.1818 
377,16,17,6,377,18397.5,-0.0430052,34.1572,12.3909,118.379,0.183878,-138.644,2.38784e-11,-4.50511,-5.3589,-9.29894,-2.28661,-5.62048,-184.149,9326.8,5.665,9987.33,14607.7,-3.34557,-4.19937,-6.97986,-1.12707,-4.46094,0.652964,9473.48,18.9997,10134,0.483156,0.996503,0.00344177,19607.5,-0.00123088,0.920014,12.483,10.1836,118.009,86.9988,0.880856,12.7248,11.2053,117.598,136.186,0.411135,-49.187 
378,14,15,6,378,18814.7,-0.0376966,34.5886,12.5157,118.476,0.00180521,-2.16669,499.988,-6.51447,-3.75358,-5.69159,-2.54587,-2.12113,-223.517,10232.6,21.4155,9450.19,14092.4,-5.10704,-2.34616,-2.87674,-1.13844,-0.713709,0.763855,10410.7,37.6009,9628.23,0.519523,0.993719,0.00714254,20038.9,-0.00111632,0.966453,12.6509,10.5019,117.984,87.1947,0.816439,12.6436,11.3993,117.776,136.397,0.208109,-49.2027 
379,4,5,6,379,20819.3,-0.00638352,39.206,12.2159,118.491,-0.00777915,-11.5104,0.000879708,-4.63982,-1.29165,-8.42701,-3.38462,-5.34652,-153.814,11131.1,11.2793,10813.1,15593.9,-3.6713,-0.323125,-6.48997,-2.4161,-4.378,0.62439,11253.6,22.4173,10935.6,0.507167,0.996526,0.00376201,22189.2,-0.00138733,1.11444,12.5093,10.0736,118.077,87.3325,0.980282,12.3945,11.0261,117.791,136.561,0.285893,-49.2284 
380,7,8,6,380,21726,-0.266745,39.7126,12.6451,118.07,0.205703,79.6591,347.975,-5.00082,-6.6791,-7.89805,-2.86637,-4.22549,-135.072,11696.6,42.8917,10889,16880.7,-4.15031,-5.82859,-6.19703,-2.01586,-3.37498,0.712659,11804.1,52.6726,10996.5,0.51771,0.992252,0.00874637,22800.7,-0.00114934,1.1218,12.7679,10.2378,117.577,87.2713,0.952922,12.5757,11.3132,117.387,136.37,0.189634,-49.099 
