cyc,time (ms),#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
120,0.01,44.99,120,8055.09,0,5,101,125,0,5,135,-10.3415,-10.5808,-21.6191,-7.66306,-11.5346,361.951,-53.9078,21991.9,-47.3608,16439.4,-11.74,-11.9793,-24.4161,-9.06157,-12.9331,0.651845,-75.0602,20405.4,-68.5132,0.477251,-0.00210639,1.00183,-157.276,430.838,467.787,1085.95,26199.2,7.88941e-07,0.569032,111.22,87.0908,25.4781,26.198,0.97252,590.065,635.55,0.776212 
121,0.01,44.99,121,7545.46,0,5,101,125,0,5,135,-9.68678,-11.6857,-17.2663,-12.5211,-14.5801,408.89,-39.6679,21344.2,-76.6736,16439.4,-11.2667,-13.2656,-20.4261,-14.101,-16.1599,0.728446,-63.5634,19552,-100.569,0.344992,-0.00186117,1.0028,-184.246,575.826,621.731,750.925,30580.8,8.30676e-07,0.720303,111.404,86.6563,25.2461,25.9385,0.973305,579.368,623.022,0.723264 
122,0.01,44.99,122,7054.89,0,5,101,125,0,5,135,-11.911,-6.67801,-16.3679,-6.85492,-5.25692,300.491,-41.2584,19705.4,-27.1861,16439.4,-13.0721,-7.83905,-18.69,-8.01596,-6.41796,0.654114,-58.8191,18388.4,-44.7468,0.522766,-0.00183118,1.00132,-112.515,565.269,647.6,4.4173e+10,28149.2,8.08048e-07,0.748762,111.518,86.674,24.937,26.4452,0.942969,565.268,647.6,0.748762 
123,0.01,44.99,123,7420.98,0,5,101,125,0,5,135,-7.55737,-10.5424,-17.8679,-15.0242,-11.8568,359.48,-27.6124,20485.1,-39.6306,16439.4,-8.94633,-11.9314,-20.6459,-16.4132,-13.2458,0.709959,-48.6204,18909.5,-60.6386,0.400541,-0.00147143,1.00174,-121.387,557.076,596.531,0.720776,29457.3,8.20375e-07,0.702685,111.587,87.0514,25.3601,26.0035,0.975261,584.614,626.144,0.737495 
124,0.01,44.99,124,7319.15,0,5,101,125,0,5,135,-7.10917,-7.53875,-22.0323,-13.7252,-11.7416,320.927,-44.7599,20836.2,-64.5664,16439.4,-8.34916,-8.77874,-24.5123,-14.9652,-12.9816,0.647746,-63.5148,19429.6,-83.3213,0.388469,-0.00187148,1.00233,-163.5,576.095,627.61,1.07341,30145.7,8.26717e-07,0.727337,111.336,85.9948,25.3727,26.2405,0.966931,585.193,637.611,0.738875 
125,0.01,44.99,125,4304.18,0,5,101,125,0,5,135,-8.44052,-12.6338,-15.7076,-8.11787,-10.2421,379.936,-10.7618,17910.2,-46.6039,16439.4,-9.90852,-14.1018,-18.6436,-9.58587,-11.7101,0.708465,-32.9653,16245,-68.8074,0.285329,-0.00116092,1.0023,-115.534,550.423,593.575,536.578,26019.3,7.87132e-07,0.726171,111.855,87.0927,24.9371,25.7007,0.970287,565.271,611.649,0.74702 
126,0.01,44.99,126,7456.84,0,5,101,125,0,5,135,-8.59892,-5.05748,-15.761,-7.76033,-12.3594,364.799,-22.5141,20710.6,-34.0037,16439.4,-10.0084,-6.46699,-18.58,-9.16984,-13.7689,0.679622,-43.8329,19111.6,-55.3225,0.397686,-0.0013123,1.00157,-110.22,566.687,620.395,869.896,29647.1,8.22134e-07,0.721212,111.184,86.8935,25.2932,25.8942,0.976789,581.531,620.894,0.730891 
127,0.01,44.99,127,7879.44,0,5,101,125,0,5,135,-11.1065,-11.9954,-17.2077,-11.9666,-9.84572,351.073,-37.4391,21490.1,-30.0034,16439.4,-12.4629,-13.3519,-19.9206,-13.323,-11.2022,0.716476,-57.9559,19951.4,-50.5201,0.488749,-0.00166268,1.00138,-118.58,570.728,621.474,545.154,30423.8,8.29251e-07,0.718191,111.373,87.0268,25.1413,25.9763,0.967855,574.568,624.838,0.72255 
128,0.01,44.99,128,5374.73,0,5,101,125,0,5,135,-12.4634,-6.9782,-15.2516,-11.7502,-9.99377,333.639,-38.5983,18926.9,-51.1867,16439.4,-13.7526,-8.26731,-17.8298,-13.0393,-11.2829,0.722155,-58.0962,17464.6,-70.6846,0.406501,-0.00190449,1.0022,-142.918,558.755,640.27,2.4854e+06,27704.7,8.03772e-07,0.744148,112.373,86.3216,24.7931,26.2952,0.942876,558.764,640.275,0.744157 
129,0.01,44.99,129,5760.16,0,5,101,125,0,5,135,-7.67308,-10.2772,-18.2036,-4.08475,-6.42916,344.234,-45.5676,19163,-32.9814,16439.4,-9.00313,-11.6072,-20.8637,-5.4148,-7.75921,0.618217,-65.6846,17654.3,-53.0984,0.507598,-0.00213059,1.00164,-129.403,567.561,613.035,2.71378e+06,27638.3,8.03129e-07,0.734452,111.459,86.9061,24.9876,25.7298,0.971156,567.565,613.034,0.734454 
130,0.01,44.99,130,6911.2,0,5,101,125,0,5,135,-6.57698,-6.19512,-14.8739,-9.03386,-8.84043,302.388,-47.8826,20469.9,-26.4944,16439.4,-7.74535,-7.36348,-17.2107,-10.2022,-10.0088,0.672368,-65.5541,19144.5,-44.1659,0.552951,-0.00196051,1.00125,-118.553,576.792,606.077,261.492,29488.7,8.20667e-07,0.720454,111.527,86.9555,25.3367,25.6082,0.989397,583.533,607.255,0.725356 
131,0.01,44.99,131,4575.78,0,5,101,125,0,5,135,-7.4083,-12.1144,-14.455,-3.79952,-6.98518,338.449,-35.419,18370.3,-44.1021,16439.4,-8.716,-13.4221,-17.0704,-5.10722,-8.29288,0.675521,-55.1979,16886.8,-63.8811,0.418625,-0.00187132,1.00206,-131.855,540.734,601.657,0.834878,27040.6,7.97298e-07,0.715395,111.629,86.409,24.7852,25.9,0.956956,558.407,621.174,0.738689 
