cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
164,1.4,164,21606.4,-0.0278163,42.9267,12.1063,92.6846,-0.0596717,48.1428,500,1.04749,2.10709,-5.28799,0.0274936,1.28371,-380.644,119.425,-11.2964,23749,17011,3.4443,4.5039,-0.494362,2.42431,3.68053,1.03646,653.315,28.2511,24282.9,0.0317678,0.929649,0.00213855,20565.3 
165,1.65,165,23104.9,-0.0707092,45.8365,-12.2277,92.7734,-0.0261087,33.3365,500,2.49529,5.07214,-0.146318,-2.39883,1.53156,-559.517,787.375,0.0838136,24648.4,18273.7,6.01842,8.59527,6.89994,1.1243,5.05469,0.750838,1572.15,58.2155,25433.2,0.0700998,0.939143,0.0041988,22427.3 
166,1.3,166,21910.1,0.00215463,42.9949,12.0494,92.7004,-0.00835762,17.8386,500,-0.0864742,-1.89725,-4.19961,-1.70437,0.70404,-437.382,1.84821,-2.42495,23718.8,16869.5,2.6676,0.856829,1.30855,1.04971,3.45812,0.859911,615.319,43.0174,24332.3,0.0299167,0.890993,0.00324611,20567.8 
167,1.2,167,21627.1,-0.140437,42.63,12.0411,92.823,-0.0557108,26.8553,500,-2.36629,-3.35078,2.32753,-2.00113,4.08632,-416.49,33.0054,32.6321,23460.3,16758.7,0.256233,-0.728253,7.57258,0.62139,6.70885,0.475249,617.173,75.9038,24044.4,0.0303524,0.822892,0.00578156,20333.6 
168,1.75,168,21274.3,-0.664191,43.9855,12.2184,92.6495,-0.36619,1048.11,405.031,-2.66566,-0.258112,-3.68711,-1.52303,-0.455433,-558.218,1073.3,-8.6869,22939.7,29989.4,0.849296,3.25684,3.3428,1.99193,3.05952,0.732584,1856.25,49.3098,23722.7,0.0871119,0.955578,0.00381439,21308.8 
169,1.35,169,20924.2,-0.0223492,41.5972,12.0091,92.7982,0.0165751,-33.8766,4.03251e-11,1.82587,-0.708809,0.998174,-0.672637,1.30408,-383.934,132.229,-5.55247,22892.9,16280.2,4.2434,1.70872,5.83323,1.74489,3.72161,0.661878,670.733,34.3368,23431.4,0.0337314,0.917778,0.00269218,19884.5 
170,1.6,170,23524.3,-0.101689,46.409,-12.1781,92.7601,-0.307903,270.289,500,2.12861,-6.26083,4.09037,0.481067,-2.44258,-451.551,510.852,-5.32538,25438.5,21107.5,4.9719,-3.41753,9.77696,3.32436,0.400713,0.350645,1144.2,41.589,26071.9,0.050801,0.940195,0.00292986,22523.1 
171,1.45,171,22457.8,-0.0818946,44.3716,12.1188,92.8069,-0.0632203,139.071,500,2.33904,0.715445,-1.72404,1.49182,-1.11131,-385.537,246.551,-8.10229,24381.8,17791.2,4.76666,3.14307,3.1312,3.91944,1.31632,0.807627,787.304,31.9535,24922.6,0.0370953,0.933685,0.00235621,21223.8 
172,1.55,172,21683.5,-0.534789,43.8797,12.1159,92.8539,-0.760786,1069.48,0.00724135,3.22878,1.45142,-0.0924735,5.1732,-1.82231,-484.551,429.147,20.7319,23394.1,43793.6,6.27987,4.5025,6.0097,8.22429,1.22877,0.771017,1108.78,71.0748,24073.7,0.0531807,0.899136,0.00540919,20849.2 
173,1.8,173,21630.6,-0.672751,44.4804,12.2782,92.6627,1.97147,-639.16,145.09,3.77475,3.6293,7.02128,3.23773,-0.643446,-544.09,1305.79,-0.757306,23017.9,58798.6,7.20074,7.05529,13.8733,6.66372,2.78254,0.63079,2068.93,55.7715,23781,0.0959197,0.954951,0.00430155,21569.3 
174,1.7,174,20959.4,-0.621578,43.6073,12.0566,92.9093,-0.252069,678.32,1.29751,4.34174,2.93015,3.23282,0.750767,1.70333,-491.954,881.027,4.3494,22749.7,22681.2,7.43944,6.02785,9.42822,3.84847,4.80103,0.701118,1571.04,55.4615,23439.7,0.0755612,0.941815,0.00433975,20791.6 
175,1.5,175,22683.4,-0.584038,45.3535,12.3243,92.6209,-0.0339834,793.044,293.327,-0.0532653,2.05911,-1.48072,1.68613,5.34692,-419.118,302.301,29.9165,24677.2,19073,2.58581,4.69819,3.79743,4.32521,7.986,0.837666,890.155,73.4613,25265.1,0.0411965,0.873804,0.0053276,21607.5 
176,1.4,176,22454.1,-0.498735,44.5476,12.2183,92.4837,-0.422065,1231.65,307.137,-0.795453,-1.06324,6.04661,-5.82992,-0.806061,-463.917,24.3663,10.8791,24491.7,34641,2.12571,1.85792,11.8889,-2.90876,2.1151,0.211551,675.055,59.0783,25142.4,0.0317049,0.867187,0.00430983,21291.8 
177,1.65,177,19857.9,-0.584377,41.3365,12.0371,92.475,-0.910267,1030.06,24.2141,-6.79532,-0.883658,-3.67744,-4.08227,4.38761,-462.982,688.365,-2.00888,21628.2,46720.5,-3.88005,2.03162,2.15311,-1.16699,7.30289,0.665697,1337.74,46.0932,22277.6,0.0682336,0.943131,0.00379692,19605.3 
178,1.3,178,20040.3,-0.537517,40.7167,12.1881,92.3879,-0.0850067,-42.105,23.1226,-5.33007,-3.66253,-3.4498,-2.49631,0.545786,-448.485,174.567,12.3013,22123.5,16271.4,-2.50608,-0.838539,2.19818,0.327681,3.36978,0.138311,803.611,58.8971,22752.6,0.041294,0.886322,0.00474583,19460.7 
179,1.2,179,22016.9,-0.289905,43.5433,12.1361,92.7556,1.22155,1056.75,500,-2.4118,-1.56821,6.79188,-2.65034,3.89597,-425.349,76.6267,16.0476,23891.5,59225,0.266508,1.1101,12.1485,0.0279698,6.57428,0.396419,673.22,60.2397,24488.1,0.032439,0.864611,0.00451107,20753.4 
180,1.75,180,22429.9,-0.293161,45.4205,12.1282,92.7155,0.377018,21.2448,500,-0.234974,-2.2362,4.12074,6.31737,-0.124082,-517.23,1215.21,14.2248,23856.5,18193.3,3.02188,1.02066,10.6344,9.57423,3.13277,0.611655,1940.68,67.9629,24581.9,0.0878219,0.942254,0.00506715,22097.9 
181,1.35,181,20064.2,-0.433852,40.4108,12.0024,92.529,-0.336557,315.198,158.95,-0.48041,-0.476144,-2.53027,2.01902,3.84063,-401.069,56.0337,21.5045,22036.1,19242.5,2.04502,2.04928,2.52058,4.54444,6.36606,0.856175,618.573,63.174,22598.7,0.0323023,0.848374,0.00512318,19149.5 
182,1.6,182,20658.5,-0.568992,42.4504,12.0908,92.7582,-0.529564,693.151,308.722,2.01514,-0.8239,-2.48495,-5.13763,2.21767,-422.157,433.776,32.6574,22752,28657.5,4.67335,1.83431,2.83146,-2.47942,4.87587,0.758728,1025.89,76.5178,23344.1,0.0508672,0.884543,0.00600186,20168 
183,1.45,183,20766.5,-0.201626,41.5556,12.1397,92.528,-0.239295,440.215,1.35596e-10,-9.53516,0.162754,5.47696,0.971965,1.77671,-446.685,260.259,8.69553,22737.9,19851.5,-6.72251,2.97541,11.1023,3.78462,4.58936,0.29416,886.778,55.1043,23364.5,0.044238,0.901921,0.00432575,20045.6 
184,1.55,184,21583,-0.589606,43.7207,12.2523,92.7578,0.152439,431.589,499.743,-1.02709,-1.79936,3.08723,-3.21944,1.99303,-490.875,396.946,8.28002,23574.3,19579.8,2.06382,1.29155,9.26905,-0.128529,5.08393,0.472745,1085.45,59.28,24262.8,0.0517349,0.912764,0.00448055,20980.9 
185,1.8,185,20175.9,-0.0420651,42.5586,11.7743,92.7842,-0.0681776,52.4015,2.62812e-12,1.22935,-4.34525,-1.51913,-5.87812,-0.998571,-569.628,1320.7,-21.0917,21755.7,16428.6,4.81615,-0.758461,5.65446,-2.29133,2.58822,0.435064,2119.66,38.0904,22554.6,0.102824,0.969511,0.00310132,20614.4 
186,1.7,186,20296.5,-0.641667,42.2456,12.1584,92.6516,-2.04289,1437.13,6.34289,0.512702,1.6213,1.32125,-4.66865,3.81823,-407.054,1003.45,11.4245,21954.9,112294,3.07581,4.18441,6.44747,-2.10554,6.38134,0.641478,1574.38,53.7158,22525.9,0.07854,0.943656,0.00437352,20045.6 
187,1.5,187,24058.7,-0.0294918,46.8324,12.2114,92.609,0.0609299,-131.432,497.197,0.956094,-4.50779,-4.2289,-0.670287,0.106358,-405.719,266.159,13.4158,25976.2,18877.5,3.5108,-1.95308,0.880501,1.88441,2.66106,0.87392,835.219,55.5684,26545.2,0.0369528,0.895712,0.00384135,22602.3 
188,1.4,188,20153.7,-0.488007,41.4375,11.9001,92.8021,0.432059,255.645,4.57551,-0.503597,-2.69054,-1.73951,-2.38076,2.4024,-373.92,20.6346,21.419,22347.7,19648,1.85088,-0.336065,2.96943,-0.0262862,4.75687,0.677755,545.094,60.2678,22872.1,0.0282428,0.837881,0.00483048,19300.2 
189,1.65,189,21641.1,-0.610576,43.6911,12.3439,92.6826,0.70329,-224.753,293.471,-0.922794,1.11717,-4.09074,8.3322,-1.28583,-463.434,738.581,23.9027,23373.9,22702.2,1.99533,4.03529,1.7455,11.2503,1.6323,0.915508,1388.59,72.0517,24023.9,0.0658469,0.916755,0.00549443,21088.2 
190,1.3,190,23927,-0.533759,46.4177,12.5008,92.6764,0.903944,-75.3776,345.173,-3.06005,-0.583628,1.34498,5.46356,-0.0990236,-390.982,78.9399,-12.432,25962.9,21107.5,-0.598137,1.87828,6.26881,7.92547,2.36289,0.648556,627.331,28.1895,26511.3,0.0280476,0.927096,0.00195488,22366.6 
