cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
159,45,159,13767.2,-0.294005,22.7494,14.9855,116.465,0.0972937,100.519,6.75531e-14,-1.90291,-0.611573,0.796006,-1.08952,-1.2445,87.6091,5993.55,52.7146,8536.12,11416.1,-2.45456,-1.16322,-0.307296,-1.64117,-1.79616,0.958262,5898.94,48.853,8441.52,0.434362,0.985714,0.0105482,13580.7 
160,45,160,12413.7,-0.405004,20.3333,15.5199,117.012,0.0177119,227.738,199.252,-1.37995,-2.73235,-1.53774,-0.585681,-2.60849,134.069,5653.51,45.5564,7565.95,10404.2,-2.22414,-3.57655,-3.22613,-1.42987,-3.45269,0.768061,5508.73,39.647,7421.17,0.449252,0.987562,0.00974539,12262 
161,45,161,14117.6,-0.0206495,23.1468,14.6524,115.975,-0.0185077,-28.6755,399.728,-3.69336,-2.34712,-3.17761,-0.442091,-0.264561,129.473,6021.72,54.4748,8870.19,11057.9,-4.50861,-3.16237,-4.80812,-1.25735,-1.07982,0.675484,5881.9,48.768,8730.38,0.425407,0.985698,0.0101852,13826.5 
162,45,162,13551.4,-0.0329396,21.7429,15.1805,118.051,-0.02278,7.88844,499.51,-2.77969,-1.98968,1.81467,-0.379361,-0.483913,109.882,6070.81,51.756,8370.67,10750.7,-3.47159,-2.68157,0.430883,-1.07126,-1.17581,1.05407,5952.15,46.9127,8252.01,0.442161,0.986395,0.0103638,13461.5 
163,45,163,12201.4,-0.437778,20.7017,15.2006,116.435,-1.32228,1088.24,331.344,-2.19112,0.241233,0.602355,3.58434,-0.110351,138.157,5518.83,38.7627,7731.38,57086.8,-3.06106,-0.628703,-1.13752,2.7144,-0.980287,0.632248,5369.63,32.6732,7582.19,0.437643,0.989464,0.00787549,12269.4 
164,45,164,13246.5,-0.0538377,21.2294,15.2651,115.641,0.149018,124.921,500,-0.945479,-3.03262,-2.93003,-0.2029,-2.25631,135.05,5922.36,43.8565,8262.02,11155.5,-1.79585,-3.883,-4.63078,-1.05328,-3.10668,0.679965,5776.52,37.9038,8116.18,0.438871,0.988647,0.00852954,13162.2 
165,45,165,11987.6,-0.146177,19.2654,15.3876,115.061,-0.402839,595.932,500,-1.85277,-0.538599,-0.123588,0.560334,-0.386009,82.1626,5556.93,40.8497,7463.59,17465.2,-2.37013,-1.05595,-1.1583,0.0429777,-0.903365,0.787264,5468.21,37.2282,7374.87,0.448974,0.988226,0.00921324,12179.3 
166,45,166,11488.9,-0.0140249,19.4329,14.6371,117.313,0.00387634,-6.9646,1.12724e-12,1.05494,-1.91392,-3.09113,-0.16445,-0.627819,156.449,5352.25,32.0683,7199.82,9260.36,0.0698216,-2.89904,-5.06137,-1.14957,-1.61294,0.524892,5183.31,25.1725,7030.87,0.447554,0.991573,0.00655204,11581.4 
167,45,167,13788,-0.4394,22.326,15.6465,116.502,0.233784,14.9261,225.354,0.278011,-1.65454,-3.61504,-2.02137,-1.03388,112.104,5898.78,42.6738,8643.1,11485.3,-0.42788,-2.36043,-5.02682,-2.72726,-1.73978,0.590722,5777.72,37.7326,8522.04,0.426943,0.9887,0.00809021,13532.8 
168,45,168,13664.8,-0.444011,22.8993,15.1608,116.689,0.106894,-18.5846,479.412,-1.51303,-1.17789,-3.68457,-0.347195,-1.21981,129.739,6176.63,51.4243,8468.79,11366.3,-2.32996,-1.99483,-5.31843,-1.16413,-2.03675,0.585924,6036.53,45.7058,8328.69,0.443353,0.986923,0.0100078,13615.6 
