cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
53,44.16,53,12866.8,0.231791,21.3208,11.8758,123.328,0.0408532,212.973,311.018,0.0860203,0.83896,0.90013,3.15308,2.80798,-44.9636,5612.92,41.153,5016.7,8525.78,0.369144,1.12208,1.46638,3.43621,3.0911,0.845399,5661.47,43.1349,5065.26,0.466157,0.986842,0.0154448,12145 
54,44.17,54,10630.2,-0.0037743,16.2852,12.5633,123.31,5.27741e-05,15.709,12.6724,3.11539,-3.76748,0.627026,4.14679,1.02889,-51.6189,4148.94,37.5365,4102.92,6660.29,3.44042,-3.44245,1.27709,4.47182,1.35392,0.820149,4204.69,39.8117,4158.66,0.441309,0.9837,0.0173292,9527.77 
55,44.18,55,10550.2,-0.00308535,16.8379,12.0167,123.523,-0.00256394,13.3396,499.999,1.80824,-0.759023,-1.23525,-0.208464,0.488253,-6.72792,3911.78,47.1003,4155.19,6587.83,1.8506,-0.716659,-1.15052,-0.1661,0.530617,4.30665,3919.05,47.3969,4162.45,0.423819,0.979274,0.0205447,9246.98 
56,44.19,56,15160.1,0.0617338,25.8387,11.7209,123.26,0.0288742,-27.7225,500,0.565114,2.22068,9.53382,-3.45568,-0.481792,-37.2338,6433,65.0248,6156.09,9884.9,0.799565,2.45513,10.0027,-3.22122,-0.247341,-0.0218487,6473.21,66.666,6196.29,0.449389,0.982296,0.0194341,14404.5 
57,44.2,57,16495.9,-0.0162748,29.5359,11.3593,123.448,0.000409108,2.95004,3.21628e-10,0.404255,-3.5486,-0.974309,-3.02087,2.40227,37.2236,7461.3,64.8,6492.74,10921.9,0.169868,-3.78299,-1.44308,-3.25526,2.16788,0.765107,7421.1,63.1593,6452.54,0.473274,0.985325,0.0177117,15680.4 
58,44,58,18993.3,0.146868,36.1975,10.9384,123.605,0.211871,-180.553,71.4843,-0.395342,-0.484628,0.026897,-1.30721,-4.22936,-4.3629,8034.87,83.9854,8697.9,14134.5,-0.36787,-0.457156,0.0818411,-1.27973,-4.20189,1.01315,8039.58,84.1777,8702.61,0.419188,0.982006,0.0175062,19178.9 
59,44.01,59,18568.1,-0.00382489,34.0462,11.5423,123.307,0.0239777,-48.7568,7.60188e-11,-0.0627556,-1.62008,6.34226,3.58626,-2.59708,10.2463,8072.64,76.3029,8243.26,12830.5,-0.127274,-1.68459,6.21322,3.52175,-2.6616,-0.180885,8061.57,75.8512,8232.19,0.433446,0.983801,0.0166898,18598.8 
60,44.02,60,17655.4,0.118995,31.9417,-11.3413,123.317,0.000806663,-126.394,0.430617,0.909358,-3.01052,0.480379,2.28202,-0.411884,15.4359,7407.01,86.3146,7746.12,11796.1,0.812162,-3.10772,0.285987,2.18483,-0.50908,1.85671,7390.34,85.6342,7729.45,0.427582,0.980125,0.0200004,17284 
61,44.03,61,16103.2,0.252469,28.9627,11.0886,123.604,-0.138139,-177.207,109.204,1.93475,-0.348791,1.98452,0.322044,0.700505,-41.2805,7051.61,66.8701,6662,11251.5,2.19469,-0.0888587,2.50439,0.581976,0.960437,0.592957,7096.19,68.6896,6706.58,0.452545,0.983343,0.0185177,15680.6 
62,44.04,62,14205.5,0.184926,25.3495,-11.2101,123.585,-0.0332785,-21.5698,30.1861,-5.64537,-2.05981,4.86967,6.44666,-0.907913,-39.6515,6084.71,46.878,5641.23,9274.05,-5.39569,-1.81014,5.36902,6.69633,-0.658239,-0.277949,6127.53,48.6257,5684.05,0.457172,0.986303,0.0155143,13403.1 
63,44.05,63,15490.7,0.0646533,27.7052,11.0766,123.121,-0.407329,795.942,0.00100102,0.742389,-0.945534,6.44487,0.654629,-1.9665,-50.0947,6457.75,69.7993,6332.58,20544,1.05782,-0.630101,7.07573,0.970062,-1.65107,-0.0371254,6511.85,72.0073,6386.67,0.443381,0.981016,0.0203465,14686.8 
64,44.06,64,15153.9,0.315926,26.0715,11.2516,123.262,-0.39539,-167.464,323.669,-1.10533,-0.258826,10.0388,0.16674,-2.11098,-18.847,6129.31,53.9756,6425.57,11704.8,-0.986656,-0.140151,10.2762,0.285414,-1.99231,-0.380746,6149.67,54.8063,6445.92,0.427047,0.984643,0.0154209,14400.4 
65,44.07,65,15455.1,0.296422,26.2869,-11.4785,123.432,-0.682507,266.96,405.06,0.971575,0.937779,1.96228,-2.58211,0.521312,-37.4616,6565.68,56.3126,6201.43,15753.7,1.20746,1.17366,2.43405,-2.34622,0.757197,0.245525,6606.14,57.9638,6241.88,0.452607,0.984877,0.0168186,14595.7 
66,44.08,66,13817.9,0.00715358,22.4712,11.9781,123.498,-0.00509639,-7.41129,500,-1.19619,0.607727,-1.96153,-4.07776,-0.598488,-70.5565,5360.33,49.6868,5677.94,8763.39,-0.751912,1.052,-1.07298,-3.63348,-0.154213,0.764728,5436.52,52.7967,5754.13,0.424668,0.983289,0.0166212,12801.8 
67,44.09,67,18460.6,0.276112,32.5734,11.2652,123.395,-0.557871,215.197,499.668,-1.23427,-1.42738,2.03513,-0.897322,-4.53296,-58.7326,8015.1,63.6475,7704.84,15853.5,-0.864441,-1.05755,2.77478,-0.527498,-4.16313,1.723,8078.53,66.2363,7768.26,0.448262,0.985855,0.0154639,18021.9 
68,44.1,68,18296.1,0.286421,32.4738,11.2379,123.236,-0.205846,-133.436,457.972,1.10095,3.26755,6.55096,-0.17033,-2.12578,-70.9379,7744.44,62.6466,7671.82,12774.1,1.54763,3.71423,7.44431,0.276347,-1.6791,0.34141,7821.05,65.7733,7748.42,0.440895,0.985496,0.0153962,17739 
69,44,69,18673.3,0.287554,33.1631,11.2475,123.416,-0.394936,52.937,311.652,-0.477353,-4.99675,-1.51679,1.20329,-1.86945,-69.245,7795.01,61.5336,8157.83,12823.1,-0.0413352,-4.56074,-0.644756,1.63931,-1.43343,0.872096,7869.79,64.5857,8232.61,0.427531,0.985841,0.0142456,18407.5 
70,44.01,70,18839.2,0.271249,33.6675,11.241,123.473,-0.145199,-94.2413,422.034,-5.12528,-0.625748,5.29439,-0.000698053,-0.986169,-65.9596,8240.03,64.1968,7855.29,12765.4,-4.70995,-0.210418,6.12505,0.414632,-0.570839,-4.84187,8311.25,67.1042,7926.52,0.450299,0.986068,0.0153554,18457.2 
71,44.02,71,18986.1,0.17232,33.1625,11.27,123.487,0.0884443,-1089.88,500,0.321085,-0.570488,-3.51137,0.777012,4.07425,-11.8424,7719.64,77.6983,7996.88,15304.4,0.395653,-0.49592,-3.36223,0.85158,4.14881,3.18626,7732.43,78.2202,8009.66,0.429942,0.982605,0.0176716,17984.8 
72,44.03,72,18244.3,0.307997,32.2887,11.1917,123.05,-0.158002,-344.672,47.6198,0.78656,-4.33809,-0.357119,-3.30585,2.51901,-43.3341,7755.9,77.9895,7574.64,13536.5,1.05942,-4.06523,0.188607,-3.03298,2.79188,1.06167,7802.69,79.8996,7621.44,0.444392,0.982395,0.0189459,17558.1 
73,44.04,73,16902.3,0.0880771,28.6038,11.3042,123.339,0.583586,-407.726,500,-1.25624,3.43527,3.19296,1.80179,1.61502,-77.6564,6861.33,65.0045,6595.44,18271.7,-0.767259,3.92426,4.17093,2.29077,2.104,0.644201,6945.19,68.4274,6679.3,0.44823,0.98305,0.0185223,15494.7 
74,44.05,74,17945.8,0.0542708,31.2179,11.4331,123.145,0.0161596,1.52998,500,3.92379,2.90694,6.43375,-0.824349,-1.70886,-41.3015,7344.42,74.8855,7457.97,11619.7,4.18385,3.16701,6.95388,-0.564284,-1.44879,0.43426,7389.02,76.706,7502.57,0.434845,0.982157,0.0184855,16992.3 
75,44.06,75,15952.8,0.423316,26.2957,11.3522,123.365,0.0681843,-313.538,207.76,5.25052,3.20751,-1.74691,-2.09842,3.59593,-64.0345,6584.2,50.4048,6147.74,10413.5,5.65373,3.61072,-0.940489,-1.69522,3.99913,1.08849,6653.35,53.2273,6216.89,0.455367,0.986193,0.0155267,14611 
76,44.07,76,15159.2,0.0187001,24.8301,12.0123,123.301,-0.0260522,-4.89657,500,-2.97192,1.28082,-0.42028,0.623685,-1.53037,-32.4791,6046.27,52.6874,6064.8,9713.76,-2.7674,1.48533,-0.0112551,0.828198,-1.32586,0.993716,6081.34,54.119,6099.87,0.437848,0.984665,0.0160806,13889.2 
