cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
153,-3.96,43.2627,153,6707.71,-0.0685759,24.4635,8.42662,120.2,0.140101,89.6457,0.0457156,-7.30416,-8.30757,-4.30355,-7.46131,-6.63618,-848.203,4628.79,4.68149,5481.97,7119.54,-1.96325,-2.96666,6.37827,-2.1204,-1.29527,4.24212,5304.41,66.102,6157.59,0.503343,0.978657,0.0193916,10538.4 
154,-3.94,43.2827,154,8407.89,-0.0410116,28.3001,8.59405,120.066,0.117424,-175.759,499.997,-0.733484,-2.59502,-6.1264,-6.20947,-7.03761,-910.669,5699.69,15.7968,6105.81,8589.22,5.00076,3.13922,5.34209,-0.475228,-1.30336,0.543547,6425.07,81.7406,6831.19,0.525285,0.978221,0.0215669,12231.6 
155,-4.005,43.2177,155,7917.92,-0.642336,28.0674,8.72124,120.117,4.252,2296.35,495.744,-4.0546,-7.55182,-8.88373,-1.14015,-4.99609,-928.263,5126.43,-0.92724,6354.23,325822,1.79042,-1.7068,2.80632,4.70488,0.848939,0.667646,5865.82,66.2906,7093.63,0.493117,0.980607,0.0169233,11895.4 
156,-3.935,43.2877,156,8403.06,-0.0307587,27.6321,8.63088,120.083,-0.0134441,55.847,500,-3.53722,-5.26078,-9.95621,-3.97675,-8.14893,-901.28,5728.47,1.28588,5941.17,7788.06,2.1379,0.414333,1.39402,1.69837,-2.47382,0.560357,6446.37,66.5497,6659.07,0.532468,0.982254,0.0180769,12106.6 
157,-3.97,43.2527,157,7690.71,-0.608726,27.0923,8.71409,119.871,3.3397,-2049.01,19.5372,-8.76558,-1.15336,-12.533,-6.98302,-10.5028,-880.891,5165.62,19.5315,5860.68,230450,-3.21884,4.39338,-1.43953,-1.43628,-4.95611,0.78377,5867.28,83.3189,6562.34,0.512638,0.975752,0.0228538,11445.3 
158,-3.965,43.2577,158,8947.14,-0.561221,28.7105,8.98586,119.896,0.594439,192.412,168.556,-4.11268,-4.86599,-5.81755,-8.7594,-9.20706,-852.116,5518.33,12.3003,6513.58,12121.8,1.25287,0.499555,4.91355,-3.39385,-3.84151,9.62949,6197.07,74.0041,7192.32,0.503395,0.97953,0.0186015,12310.5 
159,-3.945,43.2777,159,8807.27,-0.569915,28.6657,-8.91211,120.086,-0.435607,-278.57,430.139,-3.74576,-0.892796,-9.70165,-6.99585,-4.21509,-868.73,5486.72,19.6708,6439.8,12266.7,1.7244,4.57736,1.23868,-1.52569,1.25507,0.829614,6178.69,82.5776,7131.78,0.504766,0.977146,0.020884,12240.7 
160,-4.045,43.1777,160,7179.19,-0.661941,25.9129,8.91478,120.091,0.26359,840.587,55.154,-3.72703,-7.60948,-5.9768,-5.68524,-9.63823,-876.029,5071.77,18.8763,5625.74,14732.9,1.78909,-2.09335,5.05544,-0.16912,-4.1221,-9.99122,5769.56,82.3117,6323.53,0.517702,0.975642,0.0234167,11144.6 
161,-3.92,43.3027,161,7406.32,-0.0264268,24.9539,8.57299,120.109,0.0112892,32.4144,500,-5.23786,-2.32995,-13.1562,-7.38867,-8.91829,-766.567,4824.86,19.873,5631.38,6976.02,-0.410988,2.49691,-3.50247,-2.5618,-4.09142,0.565976,5435.46,75.382,6241.98,0.506041,0.976305,0.0217623,10741.1 
162,-4,43.2227,162,7943.03,-0.246943,26.6409,8.74855,120.052,0.452643,168.667,3.14617e-11,0.409393,-0.153888,-13.5044,-3.36823,-8.51033,-835.97,5136.6,15.7579,6055.87,10072.5,5.67327,5.10999,-2.97664,1.89564,-3.24645,1.46108,5802.48,76.2925,6721.75,0.503864,0.977508,0.0204799,11516 
163,-3.93,43.2927,163,8437.2,-0.483821,28.3234,8.88239,120.028,-1.06182,286.751,1.96977,0.181535,-6.29982,-21.367,-8.46525,-12.5245,-961.554,5771.55,17.3273,6047.68,18101.5,6.23619,-0.245172,-9.25769,-2.41059,-6.46985,0.237869,6537.46,86.9558,6813.59,0.53025,0.977252,0.0229692,12329 
164,-3.95,43.2727,164,7642.13,-0.0681943,26.4686,-8.56881,120.227,0.0290893,5.94206,2.38445e-06,0.213703,-1.96118,-14.9885,-7.92169,-7.32531,-874.909,5437.59,12.5734,5535.67,7388.85,5.72277,3.54789,-3.97036,-2.41262,-1.81624,4.70568,6134.48,75.9277,6232.57,0.536598,0.978799,0.0219487,11432.2 
165,-4.01,43.2127,165,8343.05,-0.609551,28.3108,8.82182,120.034,0.685987,-103.204,258.623,-6.22984,-1.31673,-15.4052,-6.46573,-8.77188,-835.9,5537.61,3.56995,6055.98,10434.9,-0.966397,3.94671,-4.87835,-1.20229,-3.50844,0.261836,6203.43,64.0995,6721.81,0.520555,0.982239,0.0172632,11917 
166,-3.975,43.2477,166,7828.24,-0.326535,26.7251,8.49928,120.049,-0.697655,884.694,498.782,-2.41204,0.80823,-15.3415,-6.98113,-5.04264,-978.413,5081.54,18.2776,6220.88,27486.6,3.74876,6.96903,-3.01987,-0.820323,1.11816,1.37768,5860.88,89.1269,7000.22,0.496219,0.974077,0.0229162,11811.1 
167,-3.915,43.3077,167,9075.51,-0.0101219,28.7849,8.66612,120.131,-0.0155696,-23.5124,500,-1.76062,-3.39829,-11.466,-8.83215,-5.27299,-888.708,5823.05,13.5517,6388.93,8132.46,3.83534,2.19767,-0.274059,-3.23619,0.322972,1.09631,6530.94,77.9053,7096.82,0.519845,0.979552,0.0198209,12563.2 
168,-4.025,43.1977,168,7165.3,-0.200923,25.4683,8.48025,120.072,-0.0125291,102.045,8.69036e-13,-4.87317,-4.71968,-11.5262,-8.35167,-6.66776,-871.956,4837.21,10.6346,5598.16,7072.39,0.61731,0.770802,-0.545264,-2.86119,-1.17728,0.829372,5531.75,73.7751,6292.71,0.508407,0.977193,0.0211401,10880.6 
169,-4.05,43.1727,169,7673.11,-0.0620988,25.4603,8.63014,120.037,0.00847599,-62.3306,0.000933522,-2.33878,-2.0899,-12.6386,-6.25921,-10.4066,-885.399,4891.02,15.5305,5816.15,7170.01,3.23634,3.48521,-1.48841,-0.684091,-4.83151,-4.26944,5596.27,79.6444,6521.4,0.502382,0.9757,0.0220022,11139.5 
170,-3.985,43.2377,170,6546.06,-0.0858064,22.5053,8.59296,120.266,0.82691,-1131.87,0.0217504,-2.00932,-4.62821,-7.63357,-10.2199,-6.08319,-671.247,4123.47,17.0698,5268.08,36763.7,2.21735,-0.401551,0.819761,-5.99327,-1.85652,1.15722,4658.14,65.6765,5802.75,0.485705,0.97592,0.0204234,9590.48 
171,-3.955,43.2677,171,7986.56,-0.0187,26.2088,8.76092,120.26,0.0195905,-29.5998,500,-3.8563,-6.85614,-3.79601,-7.40643,-3.95732,-961.759,5084.74,30.8995,6171.99,7493.54,2.19964,-0.800195,8.31587,-1.35049,2.09862,0.205245,5850.81,100.543,6938.07,0.498019,0.970805,0.0260007,11748.2 
172,-3.98,43.2427,172,7424.84,-0.0207561,24.7733,8.62202,120.067,0.0223783,-6.49194,500,-2.74475,-4.27202,-7.74074,-7.84849,-7.0642,-851.994,4718.53,24.3252,5777.07,6957.99,2.62002,1.09275,2.98882,-2.48371,-1.69943,-0.186767,5397.17,86.0202,6455.72,0.495857,0.972865,0.0239574,10884.5 
173,-4.02,43.2027,173,8274.6,-0.0330767,27.8378,8.64977,120.247,-0.0609663,49.5116,499.999,-4.15198,-5.74495,-13.4954,-9.29015,-8.6473,-943.342,5534.44,21.2539,6226.69,7936.8,1.78799,0.195021,-1.61547,-3.35017,-2.70732,0.716084,6285.85,89.5636,6978.09,0.514507,0.975672,0.0230973,12217.2 
174,-4.055,43.1677,174,8963.74,-0.0677205,28.349,-8.76013,120.341,0.0121432,-0.0482414,500,-2.70837,0.223312,-5.7508,-6.09068,-7.91724,-927.645,5838.9,16.7603,6306.91,8084.33,3.13277,6.06445,5.93147,-0.249548,-2.0761,0.536714,6577.8,83.9333,7045.81,0.52343,0.978158,0.0214729,12566.7 
175,-3.99,43.2327,175,4682.62,-0.622295,20.6384,8.3477,120.1,-2.29984,1441.28,12.1643,-4.58264,-6.40184,-2.04839,-5.90298,-11.68,-957.422,3906.15,13.9424,4278.36,113513,1.44599,-0.37321,10.0089,0.125655,-5.65136,-0.801467,4668.77,83.2717,5040.98,0.52144,0.969732,0.029531,8953.61 
176,-4.015,43.2077,176,8760.97,-0.49928,28.8074,-8.71524,119.943,3.97528,4360.59,144.204,-0.37078,-4.33269,-4.06387,-6.34765,-10.8772,-805.761,5448.89,16.6363,6513.5,572471,4.70288,0.740973,6.08345,-1.27399,-5.80353,-0.367134,6090.71,74.9834,7155.32,0.500357,0.97891,0.0189385,12172.7 
177,-4.04,43.1827,177,6932.63,-0.609111,25.5747,8.58895,120.329,1.58616,2538.02,321.614,-4.02962,-1.66879,-12.9938,-5.60933,-8.96172,-994.799,4722.19,19.674,5612.74,138201,2.23436,4.5952,-0.465852,0.654657,-2.69774,1.10782,5514.59,91.7098,6405.13,0.503204,0.97172,0.0256978,10958.9 
178,-4.035,43.1877,178,8075.04,-0.0224064,26.3213,8.66589,120.267,-0.00112364,-14.6568,500,0.078108,-2.89188,-9.19219,-7.53378,-11.0668,-857.555,5220.03,4.57346,5986.29,7425.88,5.4779,2.50791,1.60739,-2.13399,-5.667,0.103125,5903.1,66.6711,6669.37,0.510117,0.980618,0.0180818,11572.1 
179,-3.925,43.2977,179,8586.52,0.000786536,27.6501,8.75252,120.121,-0.0113993,-10.6606,5.35318e-12,-0.644031,-0.0858841,-10.4703,-10.2112,-11.8019,-852.643,5327.27,4.86056,6528.26,7882.12,4.72484,5.28298,0.267399,-4.84232,-6.43303,1.26736,6006.43,66.6025,7207.42,0.49506,0.980964,0.0167377,12132.7 
180,-3.995,43.2277,180,6579.42,-0.0271636,23.6022,8.37152,120.019,-0.00760898,29.2971,499.997,-10.0771,-1.0042,-3.81408,-7.72941,-11.7562,-900.785,4706.51,7.26581,5122.72,6439.35,-4.4051,4.6678,7.52993,-2.0574,-6.0842,22.5775,5424.02,72.4939,5840.22,0.522132,0.977145,0.0223546,10388.2 
181,-4.03,43.1927,181,7173.82,-0.604194,25.6221,8.75616,120.027,0.710979,651.432,499.918,-3.00776,-7.27126,-15.1492,-10.4309,-6.72234,-1043,4961.56,1.79085,5704.67,22380.6,3.55971,-0.703799,-2.0143,-3.86346,-0.154882,0.365921,5792.34,77.3167,6535.45,0.510452,0.977174,0.0213279,11347.5 
182,-3.96,43.2627,182,8897.85,-0.442838,28.7278,8.93757,120.033,0.36374,-244.661,3.55926e-05,-3.11091,-6.66291,-13.0179,-4.65001,-7.25854,-951.243,5588.76,13.189,6584.98,11255.3,2.87882,-0.673187,-1.03849,1.33972,-1.26881,1.83882,6346.46,82.0708,7342.68,0.504178,0.97787,0.0201743,12587.7 
183,-3.94,43.2827,183,8438.45,-0.565465,27.3872,9.03418,120.092,0.431713,88.8831,244.501,-2.16169,-6.07808,-15.2507,-7.56729,-4.35916,-874.098,5522.24,27.4957,6053.2,9303.5,3.34227,-0.574121,-4.24279,-2.06333,1.1448,-0.772874,6218.49,90.7912,6749.45,0.520135,0.975086,0.0241802,11955.5 
184,-4.005,43.2177,184,8248.74,-0.0419034,26.1138,8.81881,120.355,-0.0159541,42.3045,496.34,-5.17349,-6.73762,-8.15972,-9.2317,-8.72917,-912.632,5096.49,38.3876,6241.08,7518.76,0.573109,-0.991021,3.33348,-3.4851,-2.98257,1.93845,5823.43,104.473,6968.02,0.49577,0.96956,0.0268769,11746.3 
185,-3.935,43.2877,185,8412.34,-0.393177,27.0844,8.90402,120.357,0.615865,203.065,4.15489e-07,-2.11605,-4.73115,-11.0629,-8.20559,-8.19396,-871.2,5167.19,30.9026,6284.67,11921.7,3.36966,0.754568,-0.0914252,-2.71988,-2.70824,0.934477,5861.13,93.9883,6978.62,0.497003,0.972703,0.024209,11793 
186,-3.97,43.2527,186,7399.98,-0.273877,25.9304,8.53054,120.141,0.0757283,698.742,0.000622023,-4.00869,-4.48411,-6.87568,-5.41359,-1.57513,-932.018,5224.26,13.7251,5457.47,8923.36,1.85998,1.38455,4.86165,0.455077,4.29354,0.621803,5966.64,81.2147,6199.85,0.531005,0.976734,0.023562,11236.5 
187,-3.965,43.2577,187,7507.95,-0.00376005,26.2106,8.54768,120.366,-0.00231076,1.07904,0.000149828,-6.02846,-2.35074,-3.46397,-9.82354,-11.1213,-993.381,5103.43,9.42608,5908.64,7293.33,0.226596,3.90432,9.04613,-3.56848,-4.86621,-0.90752,5894.69,81.3592,6699.9,0.508619,0.976416,0.0218799,11589.6 
188,-3.945,43.2777,188,7202.91,-0.0444276,25.2215,8.39795,120.299,-0.0021497,14.9298,500,-5.16545,-6.20015,-5.40425,-6.52822,-6.30896,-895.575,4875.13,11.373,5632.89,6896.14,0.47374,-0.56095,5.87414,-0.889027,-0.669763,-0.389297,5588.49,76.2238,6346.25,0.50884,0.976687,0.0216463,10982.8 
189,-4.045,43.1777,189,6922.42,-0.570144,24.7862,8.72503,120.056,0.855701,761.94,160.612,-4.46851,-4.51142,-15.6562,-2.57473,-7.15974,-862.795,4813.15,9.96237,5420.83,28264.5,0.964282,0.921369,-4.79064,2.85806,-1.72695,-1.70066,5500.4,72.4395,6108.07,0.514428,0.977472,0.0213796,10692.3 
190,-3.92,43.3027,190,7042.19,-0.0169153,24.902,8.51621,120.148,0.00343792,-9.3149,500,-1.18864,-1.62148,-16.4028,-7.46585,-8.37782,-1066.15,4771.39,22.9787,5744.24,6904.64,5.52465,5.09181,-2.97623,-0.75256,-1.66453,1.56981,5620.62,100.182,6593.47,0.50072,0.969752,0.027227,11225.1 
191,-4,43.2227,191,6461.19,-0.0383964,23.7497,8.37915,120.241,0.00853186,93.6794,499.978,-5.52052,-4.63248,-9.58032,-3.23614,-6.94059,-882.499,4553.24,7.1684,5334.8,6504.21,0.0363406,0.92438,1.5334,2.32072,-1.38373,0.553089,5256.18,71.0723,6037.75,0.505973,0.976884,0.0212238,10388.3 
192,-3.93,43.2927,192,8280.1,-0.447842,27.646,8.78449,120.146,0.624316,-2.86437,44.3856,-5.31224,-5.61538,-14.5554,-4.38258,-6.7826,-827.646,5272.64,16.4217,6084.77,7963.99,-0.100774,-0.403911,-4.13248,0.828889,-1.57113,0.231796,5931.89,76.3535,6744.02,0.508551,0.977971,0.0204296,11664.3 
193,-3.95,43.2727,193,7300.3,-0.589286,25.8043,-8.73521,120.153,0.833226,209.729,54.6015,-4.36716,-4.10762,-13.3548,-8.34221,-9.77926,-819.115,5076.1,5.62387,5508.82,13026.4,0.790588,1.05013,-3.03928,-3.18447,-4.62152,0.662473,5728.55,64.938,6161.28,0.522409,0.980548,0.0190454,10965.6 
194,-4.01,43.2127,194,7158.66,-0.0278181,25.3419,8.41253,120.054,-0.00513572,25.4994,500,-3.2537,-1.76381,-13.712,-6.14503,-6.39973,-887.755,4851.09,13.8089,5639.8,6944.28,2.33626,3.82615,-2.53213,-0.555068,-0.809776,2.11773,5558.22,78.0934,6346.93,0.507456,0.976002,0.0221632,10953.1 
195,-3.975,43.2477,195,6635.77,-0.0215634,24.0224,8.44878,119.961,0.00274601,24.4608,499.98,-3.41452,-10.8542,-16.837,-4.15597,-7.22034,-935.991,4720.58,22.1155,5380.44,6609.2,2.47917,-4.96049,-5.04962,1.73772,-1.32665,0.290771,5466.13,89.8929,6125.99,0.512135,0.972026,0.0263196,10673.2 
196,-3.915,43.3077,196,7901.17,-0.387006,26.931,8.64694,120.19,2.46894,-591.631,5.48143e-09,-4.48134,-0.379038,-11.9282,-14.2347,-8.79591,-877.514,5100.18,11.5014,6001.92,55131.4,1.04413,5.14643,-0.877272,-8.70922,-3.27044,0.868403,5799.15,75.0444,6700.89,0.504497,0.977855,0.020213,11494.9 
197,-4.025,43.1977,197,7429.07,-0.0139216,25.9338,8.57635,120.279,-0.000174624,-14.4151,500,-10.1523,-5.22896,-12.3188,-7.41672,-5.6817,-783.266,5218.19,10.7445,5618.26,7240.51,-5.22032,-0.296939,-2.45475,-2.4847,-0.749683,0.780951,5842.09,67.4627,6242.16,0.524052,0.980192,0.0195201,11147.9 
198,-4.05,43.1727,198,6444.53,-0.0294722,23.797,8.36235,120.112,-0.0110101,32.3143,500,-7.08041,-9.9792,-15.1263,-8.42017,-4.65902,-869.505,4595.35,10.3681,5275.79,6489.64,-1.60537,-4.50416,-4.17624,-2.94513,0.816022,0.66361,5287.95,73.3311,5968.39,0.510367,0.976307,0.0221323,10361.1 
199,-3.985,43.2377,199,5716.55,-0.403516,22.6777,8.4688,119.925,0.273954,421.472,432.846,-4.48018,-1.99578,-2.75727,-4.59158,-10.105,-890.003,4124.1,2.77533,4984.98,10010.7,1.12393,3.60833,8.45095,1.01253,-4.50093,0.128301,4833.02,67.2226,5693.9,0.499649,0.976238,0.0212851,9672.83 
